trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	509441.5767	509450.7680	509450.7760	509453.7739
-4	sun_agtnmpgkrgkzbvjw.jpg	509453.9856	509457.3197	509457.3268	509460.3248
-3	sun_alnurdgpqodhpawt.jpg	509460.5330	509466.6400	509466.6491	509469.6470
-2	sun_ayqukzphzqiguvnc.jpg	509469.8544	509471.4242	509471.4336	509474.4311
-1	sun_amkigjbbrauvgdgg.jpg	509474.6400	509475.8722	509475.8800	509478.8781
0	sun_arxtwfsqslcwecww.jpg	509479.0880	509480.0720	509480.0806	509483.0783
1	sun_aaznyvntjefttmaz.jpg	509572.2131	509574.1916	509574.1967	509577.1946
2	sun_abntrinbqbsqoowj.jpg	509577.4079	509579.2319	509579.2388	509582.2362
3	sun_aapitsgbtktqubfy.jpg	509582.4427	509587.1435	509587.1520	509590.1497
4	sun_auetjleugthejgoc.jpg	509590.3570	509591.5118	509591.5183	509594.5162
5	sun_azqlhsjgbwpcseew.jpg	509594.7238	509597.7840	509597.7908	509600.7889
6	sun_alvdofgavhiiyosk.jpg	509600.9956	509602.7440	509602.7546	509605.7519
7	sun_aazqzpomyylceich.jpg	509605.9592	509607.9358	509607.9459	509610.9434
8	sun_ajrwezxmmjejxsbt.jpg	509611.1518	509614.5678	509614.5741	509617.5723
9	sun_aglpqkbwvbofhrgt.jpg	509617.7795	509619.5915	509619.6021	509622.5994
10	sun_azgmgniivgpqrqvu.jpg	509622.8063	509624.4319	509624.4404	509627.4376
11	sun_aleqenyvunhactkl.jpg	509627.6461	509629.5681	509629.5782	509632.5755
12	sun_azqyogdvyhahyram.jpg	509632.7820	509633.7839	509633.7936	509636.7912
13	sun_agldadusrezhmyva.jpg	509636.9989	509638.3439	509638.3523	509641.3499
14	sun_ajlxdvfhywnxqswk.jpg	509641.5573	509642.5839	509642.5905	509645.5880
15	sun_ahrhvpdhoamfdhpf.jpg	509645.7945	509647.6080	509647.6172	509650.6148
16	sun_anecxlyzpkjfxrgi.jpg	509650.8221	509651.7361	509651.7464	509654.7442
17	sun_ahmxuekfssakrqmm.jpg	509654.9524	509655.4880	509655.4987	509658.4959
18	sun_aigrduzwokggqqja.jpg	509658.7025	509660.6560	509660.6655	509663.6630
19	sun_awvfnogmotsvhofs.jpg	509663.8725	509667.4500	509667.4598	509670.4577
20	sun_akuognalfgmelepa.jpg	509670.6659	509671.7678	509671.7785	509674.7757
21	sun_azxetkujrgobhzbi.jpg	509674.9820	509675.8480	509675.8566	509678.8545
22	sun_abdiiftvfbsqoreg.jpg	509679.0615	509680.3522	509680.3588	509683.3565
23	labelme_jdgkziouohmryxw.jpg	509683.5646	509684.5680	509684.5744	509687.5722
24	sun_auwldxtolpavypst.jpg	509687.7785	509688.2237	509688.2322	509691.2300
25	sun_ahvszpwjtodgwusx.jpg	509691.4364	509695.9022	509695.9095	509698.9074
26	sun_avtdeaxixgmwquck.jpg	509699.1176	509700.5436	509700.5529	509703.5505
27	sun_aqgljqwslycnxfzi.jpg	509703.7571	509704.8476	509704.8583	509707.8559
28	sun_akjkxldecwnanoah.jpg	509708.0628	509708.9917	509708.9982	509711.9958
29	sun_aqyyqhbfyinaxiuf.jpg	509712.2034	509712.8635	509712.8700	509715.8678
30	sun_acselzrpurxmucxu.jpg	509716.0746	509716.5277	509716.5373	509719.5351
31	sun_ajnvbqoszcilcmds.jpg	509719.7415	509720.8198	509720.8261	509723.8238
32	labelme_huhykljhyigbhct.jpg	509724.0357	509725.2239	509725.2304	509728.2282
33	sun_agrhekhltqnhqoau.jpg	509728.4355	509729.4798	509729.4896	509732.4867
34	sun_akwvdhqsbtcesevi.jpg	509732.6954	509733.1995	509733.2067	509736.2046
35	sun_aiyvqzhwvppwbskj.jpg	509736.4146	509736.9038	509736.9145	509739.9117
36	sun_avnmtylgpdxtehve.jpg	509740.1184	509742.0792	509742.0899	509745.0875
37	sun_aepbpufpcgbxxcdd.jpg	509745.2938	509745.8395	509745.8460	509748.8438
38	labelme_uogxwpbmtxcnafj.jpg	509749.0517	509750.3358	509750.3433	509753.3411
39	sun_ajbfafirxjclbnxl.jpg	509753.5476	509755.1918	509755.2005	509758.1981
40	sun_aixacgstjgjpkhyx.jpg	509758.4046	509759.3594	509759.3672	509762.3649
41	sun_aepdfzurhsaporkg.jpg	509762.5731	509763.3916	509763.4021	509766.3994
42	sun_ahqjwnzgolcaoidx.jpg	509766.6062	509771.8126	509771.8213	509774.8191
43	labelme_qglnhnudtmzmocz.jpg	509775.0286	509776.1879	509776.2000	509779.1974
44	sun_agztutxlbisetcoy.jpg	509779.4056	509782.7435	509782.7551	509785.7527
45	sun_acrnjwraljsrcesa.jpg	509785.9589	509786.7438	509786.7544	509789.7516
46	sun_aheymxjdkejwbehi.jpg	509789.9585	509790.3993	509790.4105	509793.4084
47	sun_azbjiqtpgvxjjuzr.jpg	509793.6160	509794.0472	509794.0538	509797.0521
48	sun_alvoexkareccqxgq.jpg	509797.2625	509799.3517	509799.3605	509802.3585
49	sun_apbmvnchyjqxptff.jpg	509802.5684	509803.4714	509803.4781	509806.4761
50	sun_aavzagnbsbymxlyh.jpg	509806.6884	509808.1994	509808.2069	509811.2047
51	sun_aitsjpidonnknvwm.jpg	509811.4110	509812.5117	509812.5203	509815.5182
52	sun_ayfwodsvoatztibh.jpg	509815.7286	509816.3355	509816.3459	509819.3430
53	sun_amppupofnobgmmut.jpg	509819.5515	509822.5916	509822.6025	509825.6003
54	sun_ajnzhggqkskokvyd.jpg	509825.8059	509827.3196	509827.3283	509830.3256
55	sun_aprmzdnceosyiiqx.jpg	509830.5313	509833.9916	509833.9981	509836.9958
56	sun_abwmjfnrmqjdltxn.jpg	509837.2037	509838.3144	509838.3209	509841.3184
57	sun_asinbgvcqvrnsssj.jpg	509841.5240	509842.8076	509842.8180	509845.8154
58	sun_apaviskbumvstgsv.jpg	509846.0220	509847.2155	509847.2223	509850.2200
59	sun_afkjkqlhqnwftaam.jpg	509850.4281	509851.5357	509851.5423	509854.5403
60	sun_awusemdipqlufrmt.jpg	509854.7466	509855.4560	509855.4644	509858.4622
