stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_ajxqlzmoovksgjbl.jpg	1	0.295	0.217	1346.010	760.520	0.073	0.032	0.0	2	cabinet
sun_ajxqlzmoovksgjbl.jpg	1	0.295	0.217	1346.010	760.520	0.073	0.032	0.0	14	stove
sun_ajxqlzmoovksgjbl.jpg	1	0.295	0.217	1346.010	760.520	0.073	0.032	0.0	16	worktop
sun_ajxqlzmoovksgjbl.jpg	2	0.536	0.275	1461.865	795.525	0.083	0.036	0.0	10	plant
sun_ajxqlzmoovksgjbl.jpg	3	0.845	0.333	1535.100	785.072	0.068	0.025	0.0	10	plant
sun_ajxqlzmoovksgjbl.jpg	3	0.845	0.333	1535.100	785.072	0.068	0.025	0.0	12	refrigerator
sun_ajxqlzmoovksgjbl.jpg	4	1.195	0.133	1578.048	780.410	0.103	0.052	0.0	12	refrigerator
sun_ajxqlzmoovksgjbl.jpg	5	1.361	0.267	1504.842	800.322	0.078	0.032	0.0	10	plant
sun_ajxqlzmoovksgjbl.jpg	5	1.361	0.267	1504.842	800.322	0.078	0.032	0.0	12	refrigerator
sun_ajxqlzmoovksgjbl.jpg	6	1.678	0.258	1373.065	774.640	0.047	0.011	0.0	2	cabinet
sun_ajxqlzmoovksgjbl.jpg	6	1.678	0.258	1373.065	774.640	0.047	0.011	0.0	14	stove
sun_ajxqlzmoovksgjbl.jpg	6	1.678	0.258	1373.065	774.640	0.047	0.011	0.0	16	worktop
sun_ajxqlzmoovksgjbl.jpg	7	1.945	0.317	1380.325	754.053	0.054	0.015	0.0	14	stove
sun_ajxqlzmoovksgjbl.jpg	7	1.945	0.317	1380.325	754.053	0.054	0.015	0.0	16	worktop
sun_ajxqlzmoovksgjbl.jpg	8	2.278	0.250	1360.255	761.528	0.085	0.018	0.0	14	stove
sun_ajxqlzmoovksgjbl.jpg	8	2.278	0.250	1360.255	761.528	0.085	0.018	0.0	16	worktop
sun_ajxqlzmoovksgjbl.jpg	9	2.545	0.217	1210.955	766.885	0.275	0.356	0.0	2	cabinet
sun_ajxqlzmoovksgjbl.jpg	10	2.803	0.200	1062.875	754.217	0.067	0.010	0.0	15	table
