t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
314858366795	1438.86	663.30	1443.96	636.97	3.6165	3.7924
314858375128	1438.98	660.02	1444.28	635.94	3.6111	3.7938
314858383461	1435.81	660.86	1441.17	637.60	3.6261	3.8030
314858391794	1428.54	661.78	1420.45	629.86	3.6305	3.7485
314858400127	1439.57	658.39	1433.47	629.77	3.6263	3.8050
314858408460	1452.66	662.16	1416.00	626.29	3.6301	3.7637
314858416794	1450.18	660.91	1433.43	635.66	3.6339	3.8082
314858425127	1450.38	663.22	1430.97	640.56	3.6385	3.8174
314858433460	1454.26	659.58	1429.40	636.96	3.6484	3.8139
314858441794	1445.88	665.86	1408.98	632.91	3.6466	3.7654
314858450127	1440.14	667.97	1427.83	644.09	3.6491	3.8185
314858458460	1441.49	660.29	1413.57	638.92	3.6638	3.7901
314858466793	1439.18	658.50	1431.77	649.55	3.6737	3.8294
314858475132	1445.98	659.76	1428.07	652.39	3.6711	3.8400
314858483465	1443.63	658.41	1427.10	654.27	3.6809	3.8412
314858491799	1439.80	658.31	1424.45	655.12	3.6896	3.8442
314858500132	1433.09	650.29	1427.64	654.59	3.6877	3.8444
314858508465	1431.87	651.68	1421.18	649.82	3.6883	3.8450
314858516799	1437.07	655.56	1408.60	649.87	3.6974	3.8156
314858525132	1436.90	661.87	1423.12	660.08	3.7110	3.8598
314858533465	1432.72	666.53	1422.40	654.33	3.7184	3.8632
314858541799	1436.44	668.99	1400.97	649.12	3.7290	3.8246
314858550131	1438.52	664.34	1424.12	654.25	3.7296	3.8753
314858558464	1455.16	662.38	1420.71	652.94	3.6779	3.8873
314858566798	1431.36	674.24	1420.37	660.17	3.7348	3.8890
314858575131	1442.81	664.79	1393.64	654.34	3.7086	3.8409
314858583464	1434.59	665.89	1428.05	682.17	3.7487	3.9023
314858591798	1438.42	675.19	1420.85	686.67	3.7467	3.9140
314858600131	1425.69	681.22	1421.54	686.83	3.7568	3.9113
314858608467	1429.73	700.48	1392.34	665.42	3.7643	3.8605
314858616801	1429.76	703.52	1411.84	676.92	3.7602	3.9296
314858625133	1440.52	710.89	1417.61	679.88	3.7693	3.9317
314858633466	1436.99	719.57	1418.98	678.52	3.7747	3.9393
314858641800	1409.73	798.86	1397.83	681.13	3.6545	3.9388
314858650133	NaN	NaN	1362.98	919.24	NaN	3.6247
314858658466	NaN	NaN	NaN	NaN	NaN	NaN
314858666800	NaN	NaN	NaN	NaN	NaN	NaN
314858675133	NaN	NaN	NaN	NaN	NaN	NaN
314858683466	NaN	NaN	NaN	NaN	NaN	NaN
314858691800	NaN	NaN	NaN	NaN	NaN	NaN
314858700132	NaN	NaN	NaN	NaN	NaN	NaN
314858708465	NaN	NaN	NaN	NaN	NaN	NaN
314858716799	NaN	NaN	NaN	NaN	NaN	NaN
314858725132	NaN	NaN	NaN	NaN	NaN	NaN
314858733465	NaN	NaN	NaN	NaN	NaN	NaN
314858741804	NaN	NaN	NaN	NaN	NaN	NaN
314858750137	NaN	NaN	NaN	NaN	NaN	NaN
314858758470	NaN	NaN	NaN	NaN	NaN	NaN
314858766804	NaN	NaN	NaN	NaN	NaN	NaN
314858775137	NaN	NaN	NaN	NaN	NaN	NaN
314858783469	NaN	NaN	NaN	NaN	NaN	NaN
