stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_azwwluglgwfhhwee.jpg	1	0.338	0.367	1124.318	712.618	0.148	0.059	0.0	17	sink
sun_azwwluglgwfhhwee.jpg	1	0.338	0.367	1124.318	712.618	0.148	0.059	0.0	18	soap bottle
sun_azwwluglgwfhhwee.jpg	2	0.721	0.233	950.080	726.463	0.123	0.040	0.0	6	dish rack
sun_azwwluglgwfhhwee.jpg	2	0.721	0.233	950.080	726.463	0.123	0.040	0.0	17	sink
sun_azwwluglgwfhhwee.jpg	3	0.988	0.217	1308.880	873.630	0.120	0.043	0.0	7	dishcloth
sun_azwwluglgwfhhwee.jpg	3	0.988	0.217	1308.880	873.630	0.120	0.043	0.0	13	range
sun_azwwluglgwfhhwee.jpg	4	1.221	0.158	1210.650	974.020	0.142	0.044	0.0	15	rug
sun_azwwluglgwfhhwee.jpg	5	1.413	0.233	1676.358	808.538	0.160	0.073	0.0	4	coffee maker
sun_azwwluglgwfhhwee.jpg	5	1.413	0.233	1676.358	808.538	0.160	0.073	0.0	19	soap dispenser
sun_azwwluglgwfhhwee.jpg	5	1.413	0.233	1676.358	808.538	0.160	0.073	0.0	20	worktop
sun_azwwluglgwfhhwee.jpg	6	1.671	0.250	1616.635	711.327	0.171	0.070	0.0	4	coffee maker
sun_azwwluglgwfhhwee.jpg	6	1.671	0.250	1616.635	711.327	0.171	0.070	0.0	9	knife set
sun_azwwluglgwfhhwee.jpg	7	1.938	0.208	1627.645	901.270	0.162	0.074	0.0	2	cabinet
sun_azwwluglgwfhhwee.jpg	7	1.938	0.208	1627.645	901.270	0.162	0.074	0.0	12	pot
sun_azwwluglgwfhhwee.jpg	7	1.938	0.208	1627.645	901.270	0.162	0.074	0.0	19	soap dispenser
sun_azwwluglgwfhhwee.jpg	8	2.363	0.258	1144.135	694.830	0.203	0.047	0.0	1	bottle
sun_azwwluglgwfhhwee.jpg	8	2.363	0.258	1144.135	694.830	0.203	0.047	0.0	17	sink
sun_azwwluglgwfhhwee.jpg	9	2.638	0.125	1034.410	683.730	0.173	0.051	0.0	0	other
sun_azwwluglgwfhhwee.jpg	10	2.896	0.108	1325.850	722.660	0.201	0.113	0.0	1	bottle
sun_azwwluglgwfhhwee.jpg	10	2.896	0.108	1325.850	722.660	0.201	0.113	0.0	13	range
