trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	861547.1672	861554.8100	861554.8170	861557.8151
-4	sun_agtnmpgkrgkzbvjw.jpg	861558.0269	861559.9249	861559.9313	861562.9291
-3	sun_alnurdgpqodhpawt.jpg	861563.1349	861563.8764	861563.8871	861566.8847
-2	sun_ayqukzphzqiguvnc.jpg	861567.0911	861567.7494	861567.7557	861570.7537
-1	sun_amkigjbbrauvgdgg.jpg	861570.9618	861571.6329	861571.6400	861574.6378
0	sun_arxtwfsqslcwecww.jpg	861574.8436	861576.6128	861576.6242	861579.6212
1	sun_aaznyvntjefttmaz.jpg	861732.7095	861742.8605	861742.8671	861745.8649
2	sun_abntrinbqbsqoowj.jpg	861746.0758	861747.0044	861747.0161	861750.0140
3	sun_aapitsgbtktqubfy.jpg	861750.2204	861753.3405	861753.3468	861756.3449
4	sun_auetjleugthejgoc.jpg	861756.5564	861757.1486	861757.1586	861760.1566
5	sun_azqlhsjgbwpcseew.jpg	861760.3630	861761.2285	861761.2377	861764.2358
6	sun_alvdofgavhiiyosk.jpg	861764.4457	861765.2764	861765.2827	861768.2805
7	sun_aazqzpomyylceich.jpg	861768.4882	861768.9403	861768.9506	861771.9484
8	sun_ajrwezxmmjejxsbt.jpg	861772.1542	861772.7725	861772.7834	861775.7804
9	sun_aglpqkbwvbofhrgt.jpg	861775.9888	861776.6686	861776.6748	861779.6726
10	sun_azgmgniivgpqrqvu.jpg	861779.8807	861780.6442	861780.6505	861783.6482
11	sun_aleqenyvunhactkl.jpg	861783.8544	861784.4203	861784.4307	861787.4284
12	sun_azqyogdvyhahyram.jpg	861787.6346	861788.6764	861788.6840	861791.6819
13	sun_agldadusrezhmyva.jpg	861791.8894	861792.6793	861792.6872	861795.6849
14	sun_ajlxdvfhywnxqswk.jpg	861795.8915	861796.6710	861796.6804	861799.6781
15	sun_ahrhvpdhoamfdhpf.jpg	861799.8844	861800.2286	861800.2349	861803.2332
16	sun_anecxlyzpkjfxrgi.jpg	861803.4452	861804.1006	861804.1103	861807.1074
17	sun_ahmxuekfssakrqmm.jpg	861807.3154	861808.1528	861808.1645	861811.1615
18	sun_aigrduzwokggqqja.jpg	861811.3685	861812.7196	861812.7262	861815.7234
19	sun_awvfnogmotsvhofs.jpg	861815.9310	861817.3485	861817.3588	861820.3566
20	sun_akuognalfgmelepa.jpg	861820.5632	861821.1405	861821.1499	861824.1474
21	sun_azxetkujrgobhzbi.jpg	861824.3545	861824.8521	861824.8622	861827.8591
22	sun_abdiiftvfbsqoreg.jpg	861828.0673	861828.9321	861828.9384	861831.9356
23	labelme_jdgkziouohmryxw.jpg	861832.1421	861832.9700	861832.9784	861835.9765
24	sun_auwldxtolpavypst.jpg	861836.1868	861836.7402	861836.7465	861839.7443
25	sun_ahvszpwjtodgwusx.jpg	861839.9520	861840.3963	861840.4053	861843.4028
26	sun_avtdeaxixgmwquck.jpg	861843.6117	861844.1882	861844.1992	861847.1966
27	sun_aqgljqwslycnxfzi.jpg	861847.4029	861847.5887	861847.5991	861850.5969
28	sun_akjkxldecwnanoah.jpg	861850.8051	861851.0205	861851.0268	861854.0249
29	sun_aqyyqhbfyinaxiuf.jpg	861854.2349	861854.5221	861854.5332	861857.5303
30	sun_acselzrpurxmucxu.jpg	861857.7392	861858.1644	861858.1747	861861.1725
31	sun_ajnvbqoszcilcmds.jpg	861861.3804	861861.8124	861861.8188	861864.8170
32	labelme_huhykljhyigbhct.jpg	861865.0226	861865.4561	861865.4666	861868.4641
33	sun_agrhekhltqnhqoau.jpg	861868.6698	861869.0922	861869.0993	861872.0970
34	sun_akwvdhqsbtcesevi.jpg	861872.3046	861872.5557	861872.5620	861875.5601
35	sun_aiyvqzhwvppwbskj.jpg	861875.7705	861876.1248	861876.1365	861879.1335
36	sun_avnmtylgpdxtehve.jpg	861879.3410	861879.9961	861880.0064	861883.0034
37	sun_aepbpufpcgbxxcdd.jpg	861883.2120	861883.6361	861883.6443	861886.6421
38	labelme_uogxwpbmtxcnafj.jpg	861886.8487	861887.2122	861887.2216	861890.2199
39	sun_ajbfafirxjclbnxl.jpg	861890.4264	861890.8519	861890.8583	861893.8565
40	sun_aixacgstjgjpkhyx.jpg	861894.0679	861894.3081	861894.3185	861897.3153
41	sun_aepdfzurhsaporkg.jpg	861897.5224	861898.3002	861898.3098	861901.3074
42	sun_ahqjwnzgolcaoidx.jpg	861901.5138	861901.8203	861901.8268	861904.8245
43	labelme_qglnhnudtmzmocz.jpg	861905.0325	861905.3643	861905.3707	861908.3692
44	sun_agztutxlbisetcoy.jpg	861908.5790	861909.1720	861909.1826	861912.1804
45	sun_acrnjwraljsrcesa.jpg	861912.3868	861912.9400	861912.9504	861915.9473
46	sun_aheymxjdkejwbehi.jpg	861916.1560	861918.6283	861918.6388	861921.6363
47	sun_azbjiqtpgvxjjuzr.jpg	861921.8421	861922.6680	861922.6795	861925.6772
48	sun_alvoexkareccqxgq.jpg	861925.8829	861926.6989	861926.7054	861929.7037
49	sun_apbmvnchyjqxptff.jpg	861929.9156	861930.6486	861930.6550	861933.6522
50	sun_aavzagnbsbymxlyh.jpg	861933.8585	861935.0197	861935.0293	861938.0275
51	sun_aitsjpidonnknvwm.jpg	861938.2377	861938.7877	861938.7942	861941.7914
52	sun_ayfwodsvoatztibh.jpg	861941.9991	861943.3401	861943.3467	861946.3442
53	sun_amppupofnobgmmut.jpg	861946.5498	861947.0159	861947.0277	861950.0247
54	sun_ajnzhggqkskokvyd.jpg	861950.2317	861950.7637	861950.7703	861953.7675
55	sun_aprmzdnceosyiiqx.jpg	861953.9747	861954.4202	861954.4267	861957.4250
56	sun_abwmjfnrmqjdltxn.jpg	861957.6308	861957.8276	861957.8386	861960.8364
57	sun_asinbgvcqvrnsssj.jpg	861961.0429	861961.4840	861961.4913	861964.4893
58	sun_apaviskbumvstgsv.jpg	861964.6969	861965.2121	861965.2184	861968.2166
59	sun_afkjkqlhqnwftaam.jpg	861968.4224	861968.7834	861968.7953	861971.7922
60	sun_awusemdipqlufrmt.jpg	861971.9995	861972.1880	861972.1982	861975.1952
61	sun_aorysgcktvwbovgc.jpg	861975.4042	861975.7157	861975.7219	861978.7200
62	sun_aqxypnffmypblepf.jpg	861978.9259	861979.2759	861979.2877	861982.2845
63	sun_acznlxcgnetogsai.jpg	861982.4913	861982.6983	861982.7086	861985.7062
64	sun_apaxvwendkkxoteh.jpg	861985.9148	861986.1962	861986.2025	861989.2004
65	sun_apbokiglhflrauxo.jpg	861989.4066	861989.6679	861989.6797	861992.6766
66	sun_ahovdllcccjqjyeb.jpg	861992.8831	861993.2281	861993.2344	861996.2324
67	sun_aowefbfvclkxfhop.jpg	861996.4396	861996.9421	861996.9526	861999.9500
68	sun_atfpttqtzuliaaim.jpg	862000.1566	862000.6253	862000.6370	862003.6339
69	sun_algkamzphkipsfil.jpg	862003.8421	862004.1642	862004.1743	862007.1712
70	sun_ataniphupyuxeowc.jpg	862007.3800	862007.9480	862007.9545	862010.9529
71	sun_ajmwiafzffjerzeb.jpg	862011.1619	862013.7481	862013.7564	862016.7537
72	sun_ayhqvuklxnmflgid.jpg	862016.9604	862018.9079	862018.9167	862021.9143
73	sun_ajnzlaendvxbrnmy.jpg	862022.1231	862022.7259	862022.7326	862025.7310
74	sun_aknopalvgzzgfngw.jpg	862025.9366	862026.7093	862026.7178	862029.7154
75	sun_aexxtzchsriqptwg.jpg	862029.9219	862030.4928	862030.4992	862033.4972
76	sun_afmgqyvomuhprelx.jpg	862033.7051	862034.0761	862034.0836	862037.0815
77	sun_aevezokbkeojznwq.jpg	862037.2883	862037.6438	862037.6556	862040.6536
78	sun_adcrxklhlbwrbkgm.jpg	862040.8593	862041.1318	862041.1393	862044.1368
79	sun_aepvxmukjcxphfiy.jpg	862044.3444	862044.7346	862044.7423	862047.7399
80	sun_aqgncenzjwahkkgv.jpg	862047.9461	862048.1097	862048.1182	862051.1158
81	sun_aijkdpqohzcmjsco.jpg	862051.3224	862051.8681	862051.8770	862054.8744
82	sun_auyrvbsgjzcbllwy.jpg	862055.0846	862055.8121	862055.8184	862058.8162
83	sun_aqrdtsxisrulfusj.jpg	862059.0229	862059.4184	862059.4279	862062.4257
84	sun_aryemauxglpckieh.jpg	862062.6315	862063.1315	862063.1403	862066.1378
85	sun_ahilhlihtltiiszr.jpg	862066.3462	862066.6840	862066.6943	862069.6923
86	sun_aiwjjxhtgtrwjdsf.jpg	862069.8984	862070.3321	862070.3408	862073.3387
87	sun_aclkmsuodfedolnj.jpg	862073.5475	862073.8919	862073.8994	862076.8970
88	sun_aiceqwbizyfbxjga.jpg	862077.1053	862077.5432	862077.5521	862080.5494
89	labelme_kxvouciolcpqplr.jpg	862080.7556	862081.8361	862081.8447	862084.8419
90	sun_agauzddnbwdarpbz.jpg	862085.0487	862086.7877	862086.7942	862089.7920
91	sun_amjiwsczphtrowfh.jpg	862090.0002	862090.3000	862090.3094	862093.3066
92	sun_arehvoriqhbnqssp.jpg	862093.5153	862095.7440	862095.7543	862098.7521
93	sun_aottaoasihbcshqd.jpg	862098.9577	862099.7261	862099.7366	862102.7339
94	sun_anlddfvefwvocyae.jpg	862102.9417	862103.7080	862103.7145	862106.7127
95	sun_apfmyjfgtjmwzvfb.jpg	862106.9184	862108.2757	862108.2842	862111.2821
96	sun_ahdoavtbmzlbpsyw.jpg	862111.4889	862111.8597	862111.8662	862114.8640
97	sun_abjtwfukuwddzted.jpg	862115.0715	862115.5320	862115.5384	862118.5357
98	sun_arhwdncltdednobr.jpg	862118.7414	862118.9679	862118.9763	862121.9743
99	sun_awnqiikzaispgmwo.jpg	862122.1809	862122.5480	862122.5556	862125.5530
100	sun_avcxsdrrfbrkydcp.jpg	862125.7606	862126.5096	862126.5160	862129.5140
101	sun_agxuuvqtddjgypyr.jpg	862207.8420	862210.6864	862210.6939	862213.6913
102	sun_ajyzthllrejcnemk.jpg	862213.9000	862214.2032	862214.2130	862217.2106
103	sun_acxkpeoqbwcxfvip.jpg	862217.4184	862217.8916	862217.8994	862220.8970
104	sun_afbibxsnpvkmvhxn.jpg	862221.1035	862222.0370	862222.0455	862225.0433
105	sun_anydqmweocgeuwol.jpg	862225.2527	862226.4355	862226.4419	862229.4397
106	sun_ajjktnfzwntvwsfh.jpg	862229.6469	862230.5634	862230.5723	862233.5698
107	sun_afsugeohwcfpkvgo.jpg	862233.7782	862234.5316	862234.5407	862237.5386
108	sun_algllabdmeofrowq.jpg	862237.7470	862238.3623	862238.3689	862241.3669
109	sun_attdviyipsljunts.jpg	862241.5752	862243.7235	862243.7300	862246.7280
110	sun_anaaondppjmietbw.jpg	862246.9368	862247.5551	862247.5637	862250.5612
111	sun_akcicdjszssqmkjl.jpg	862250.7670	862251.3795	862251.3858	862254.3837
112	sun_ansbufagozaoxmru.jpg	862254.5930	862255.3071	862255.3147	862258.3125
113	sun_agfbbeozqztznacq.jpg	862258.5187	862258.9893	862259.0000	862261.9974
114	sun_abruimnjlaxgqbze.jpg	862262.2035	862262.8195	862262.8261	862265.8236
115	sun_aknkhdxyjkyfjvgl.jpg	862266.0319	862266.5313	862266.5388	862269.5360
116	sun_aauyknaheebshrxq.jpg	862269.7431	862270.1315	862270.1421	862273.1395
117	sun_atnitteqxzjhgjfy.jpg	862273.3465	862273.8356	862273.8458	862276.8432
118	sun_aihqqhkbilvntzdn.jpg	862277.0508	862277.4675	862277.4741	862280.4721
119	sun_ajlfvmneqpseyguf.jpg	862280.6814	862281.1956	862281.2046	862284.2025
120	sun_akoozmcccyrpzqdd.jpg	862284.4089	862285.0433	862285.0540	862288.0514
121	sun_aqocausinnuaogit.jpg	862288.2598	862288.7396	862288.7460	862291.7439
122	sun_ajomvdpkryvawqyv.jpg	862291.9502	862292.6435	862292.6519	862295.6499
123	labelme_vvuttgvlwdydbkh.jpg	862295.8587	862296.3713	862296.3798	862299.3772
124	sun_arrmumgicgcoptbt.jpg	862299.5854	862300.2515	862300.2580	862303.2559
125	sun_apmpdqangkfvwrpn.jpg	862303.4617	862304.0437	862304.0552	862307.0531
126	sun_ainaeweeykjelyft.jpg	862307.2597	862307.9152	862307.9226	862310.9201
127	sun_apdxoksqpmpghypf.jpg	862311.1285	862311.8115	862311.8180	862314.8160
128	sun_anjplxxhrqpqpzlr.jpg	862315.0216	862315.5314	862315.5403	862318.5385
129	sun_abqihmfbiddwtcmz.jpg	862318.7476	862318.9076	862318.9149	862321.9123
130	sun_apynckhmoftszqoq.jpg	862322.1207	862322.9076	862322.9181	862325.9154
131	sun_ahvpoenucqfbjkep.jpg	862326.1220	862326.5745	862326.5838	862329.5816
132	sun_acdlgczjpwkeuvgy.jpg	862329.7896	862330.3070	862330.3136	862333.3114
