trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	767249.4452	767256.7349	767256.7453	767259.7438
-4	sun_agtnmpgkrgkzbvjw.jpg	767259.9534	767261.3990	767261.4066	767264.4049
-3	sun_alnurdgpqodhpawt.jpg	767264.6141	767265.3992	767265.4084	767268.4058
-2	sun_ayqukzphzqiguvnc.jpg	767268.6126	767269.4868	767269.4944	767272.4920
-1	sun_amkigjbbrauvgdgg.jpg	767272.7012	767273.1350	767273.1420	767276.1405
0	sun_arxtwfsqslcwecww.jpg	767276.3487	767284.7671	767284.7768	767287.7749
1	sun_aaznyvntjefttmaz.jpg	767373.9592	767447.3610	767447.3780	767450.3764
2	sun_abntrinbqbsqoowj.jpg	767450.5887	767451.9426	767451.9524	767454.9496
3	sun_aapitsgbtktqubfy.jpg	767455.1561	767456.0704	767456.0791	767459.0766
4	sun_auetjleugthejgoc.jpg	767459.2832	767459.8468	767459.8559	767462.8532
5	sun_azqlhsjgbwpcseew.jpg	767463.0627	767467.4547	767467.4647	767470.4617
6	sun_alvdofgavhiiyosk.jpg	767470.6683	767471.9268	767471.9387	767474.9369
7	sun_aazqzpomyylceich.jpg	767475.1432	767477.1591	767477.1666	767480.1644
8	sun_ajrwezxmmjejxsbt.jpg	767480.3760	767481.6067	767481.6131	767484.6113
9	sun_aglpqkbwvbofhrgt.jpg	767484.8177	767490.2062	767490.2161	767493.2130
10	sun_azgmgniivgpqrqvu.jpg	767493.4197	767494.3827	767494.3893	767497.3874
11	sun_aleqenyvunhactkl.jpg	767497.5965	767498.5588	767498.5662	767501.5636
12	sun_azqyogdvyhahyram.jpg	767538.0847	767541.3194	767541.3280	767544.3259
13	sun_agldadusrezhmyva.jpg	767544.5327	767545.1033	767545.1134	767548.1109
14	sun_ajlxdvfhywnxqswk.jpg	767548.3194	767549.1370	767549.1468	767552.1442
15	sun_ahrhvpdhoamfdhpf.jpg	767552.3511	767557.8545	767557.8633	767560.8609
