stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_adcrxklhlbwrbkgm.jpg	1	0.352	0.233	962.372	724.515	0.121	0.035	0.0	24	toaster
sun_adcrxklhlbwrbkgm.jpg	2	0.602	0.250	959.287	744.418	0.102	0.030	0.0	14	mug
sun_adcrxklhlbwrbkgm.jpg	2	0.602	0.250	959.287	744.418	0.102	0.030	0.0	24	toaster
sun_adcrxklhlbwrbkgm.jpg	3	0.886	0.300	1404.133	724.933	0.135	0.044	0.0	5	coffee maker
sun_adcrxklhlbwrbkgm.jpg	4	1.211	0.183	1285.680	690.243	0.086	0.031	0.0	15	outlet
sun_adcrxklhlbwrbkgm.jpg	5	1.419	0.225	1231.600	583.460	0.082	0.019	0.0	0	other
sun_adcrxklhlbwrbkgm.jpg	6	1.686	0.242	1681.725	774.325	0.123	0.034	0.0	19	range
sun_adcrxklhlbwrbkgm.jpg	7	1.944	0.292	1625.205	767.070	0.133	0.038	0.0	19	range
sun_adcrxklhlbwrbkgm.jpg	7	1.944	0.292	1625.205	767.070	0.133	0.038	0.0	20	saltcellar
sun_adcrxklhlbwrbkgm.jpg	8	2.261	0.225	1397.215	750.185	0.083	0.019	0.0	5	coffee maker
sun_adcrxklhlbwrbkgm.jpg	9	2.511	0.150	1285.185	729.175	0.080	0.020	0.0	9	faucet
sun_adcrxklhlbwrbkgm.jpg	10	2.694	0.267	966.510	750.373	0.115	0.033	0.0	14	mug
sun_adcrxklhlbwrbkgm.jpg	10	2.694	0.267	966.510	750.373	0.115	0.033	0.0	16	paper roll
sun_adcrxklhlbwrbkgm.jpg	10	2.694	0.267	966.510	750.373	0.115	0.033	0.0	24	toaster
