stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_afuskngoumwbljpz.jpg	1	0.339	0.175	1288.990	787.420	0.161	0.047	0.0	1	bathtub
sun_afuskngoumwbljpz.jpg	1	0.339	0.175	1288.990	787.420	0.161	0.047	0.0	2	curtain
sun_afuskngoumwbljpz.jpg	2	0.547	0.367	970.893	684.025	0.164	0.096	0.0	7	window
sun_afuskngoumwbljpz.jpg	3	0.930	0.192	981.385	659.360	0.125	0.028	0.0	7	window
sun_afuskngoumwbljpz.jpg	4	1.147	0.333	1268.100	762.850	0.247	0.124	0.0	1	bathtub
sun_afuskngoumwbljpz.jpg	4	1.147	0.333	1268.100	762.850	0.247	0.124	0.0	2	curtain
sun_afuskngoumwbljpz.jpg	5	1.505	0.208	1384.955	771.890	0.236	0.099	0.0	2	curtain
sun_afuskngoumwbljpz.jpg	6	1.747	0.242	1638.610	689.630	0.117	0.031	0.0	3	door
sun_afuskngoumwbljpz.jpg	6	1.747	0.242	1638.610	689.630	0.117	0.031	0.0	6	towel
sun_afuskngoumwbljpz.jpg	7	2.014	0.358	1649.815	619.650	0.117	0.041	0.0	3	door
sun_afuskngoumwbljpz.jpg	7	2.014	0.358	1649.815	619.650	0.117	0.041	0.0	5	towel ring
sun_afuskngoumwbljpz.jpg	7	2.014	0.358	1649.815	619.650	0.117	0.041	0.0	6	towel
sun_afuskngoumwbljpz.jpg	8	2.397	0.150	1631.050	685.287	0.123	0.057	0.0	3	door
sun_afuskngoumwbljpz.jpg	8	2.397	0.150	1631.050	685.287	0.123	0.057	0.0	6	towel
sun_afuskngoumwbljpz.jpg	9	2.572	0.433	1322.023	607.340	0.126	0.051	0.0	2	curtain
