trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	256598.8424	256610.1855	256610.2193	256613.2186
-8	zsun_azsarwkorsusbsvt.jpg	256613.4274	256618.9067	256618.9284	256621.9367
-7	sun_alnurdgpqodhpawt.jpg	256622.1439	256631.1883	256631.2304	256634.2271
-6	zsun_aznghcvrwwxvpmki.jpg	256634.4356	256637.7716	256637.8410	256640.8389
-5	zsun_azygosgrjwvkyftq.jpg	256641.0499	256660.7609	256660.7808	256663.7947
-4	sun_agtnmpgkrgkzbvjw.jpg	256664.0006	256664.8890	256664.9035	256667.9117
-3	zsun_aztxzdqhbookjzfk.jpg	256668.1203	256668.5223	256668.8200	256671.8172
-2	sun_ayqukzphzqiguvnc.jpg	256672.0280	256672.4335	256672.4482	256675.4616
-1	sun_amkigjbbrauvgdgg.jpg	256675.6684	256676.0105	256676.0305	256679.0273
0	sun_arxtwfsqslcwecww.jpg	256679.2357	256679.7558	256679.7843	256682.7791
1	sun_aaznyvntjefttmaz.jpg	256743.9655	256761.8022	256761.8854	256764.8835
2	sun_abntrinbqbsqoowj.jpg	256765.0929	256765.3447	256765.3613	256768.3592
3	sun_aapitsgbtktqubfy.jpg	256768.5685	256768.7945	256768.8298	256771.8269
4	sun_auetjleugthejgoc.jpg	256772.0343	256772.2414	256772.2685	256775.2665
5	sun_azqlhsjgbwpcseew.jpg	256775.4747	256775.7996	256775.8416	256778.8397
6	sun_alvdofgavhiiyosk.jpg	256779.0502	256779.2581	256779.2731	256782.2700
7	sun_aazqzpomyylceich.jpg	256782.4764	256782.7542	256782.7979	256785.7923
8	sun_ajrwezxmmjejxsbt.jpg	256785.9976	256786.2333	256786.2523	256789.2502
9	sun_aglpqkbwvbofhrgt.jpg	256789.4591	256791.3540	256791.3767	256794.3750
10	sun_azgmgniivgpqrqvu.jpg	256794.5850	256794.9334	256794.9788	256797.9762
11	sun_aleqenyvunhactkl.jpg	256798.1871	256798.4582	256798.5158	256801.5208
12	sun_azqyogdvyhahyram.jpg	256801.7226	256802.0742	256802.1436	256805.1416
