t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
1389191061942	1406.61	594.97	1399.63	553.20	2.8796	3.0823
1389191070274	1406.19	576.78	1398.22	555.77	2.8513	3.0840
1389191078607	1408.87	575.39	1393.76	559.95	2.8725	3.0741
1389191086940	1404.24	578.14	1395.58	547.01	2.8304	3.0843
1389191095273	1406.81	579.51	1392.22	567.07	2.8477	3.0617
1389191103607	1407.18	601.22	1403.55	569.34	2.8650	3.0530
1389191111940	1406.32	596.67	1395.56	566.49	2.8342	3.0520
1389191120274	1389.39	663.97	1383.48	532.42	2.6661	3.0683
1389191128607	1480.33	845.90	1355.25	676.54	1.8910	2.8145
1389191136944	NaN	NaN	NaN	NaN	NaN	NaN
1389191145277	NaN	NaN	NaN	NaN	NaN	NaN
1389191153611	NaN	NaN	NaN	NaN	NaN	NaN
1389191161943	NaN	NaN	NaN	NaN	NaN	NaN
1389191170277	NaN	NaN	NaN	NaN	NaN	NaN
1389191178610	NaN	NaN	NaN	NaN	NaN	NaN
1389191186943	NaN	NaN	NaN	NaN	NaN	NaN
1389191195276	NaN	NaN	NaN	NaN	NaN	NaN
1389191203610	NaN	NaN	NaN	NaN	NaN	NaN
1389191211944	NaN	NaN	NaN	NaN	NaN	NaN
1389191220277	NaN	NaN	NaN	NaN	NaN	NaN
1389191228610	NaN	NaN	NaN	NaN	NaN	NaN
1389191236942	NaN	NaN	NaN	NaN	NaN	NaN
1389191245275	NaN	NaN	NaN	NaN	NaN	NaN
1389191253609	NaN	NaN	NaN	NaN	NaN	NaN
1389191261942	NaN	NaN	NaN	NaN	NaN	NaN
1389191270279	NaN	NaN	NaN	NaN	NaN	NaN
1389191278613	NaN	NaN	NaN	NaN	NaN	NaN
1389191286947	NaN	NaN	NaN	NaN	NaN	NaN
1389191295279	1330.07	924.66	NaN	NaN	2.6665	NaN
1389191303612	1404.17	829.83	1228.97	743.98	2.4308	2.6097
1389191311945	1307.79	810.80	1298.93	726.09	2.8005	3.0339
1389191320278	1308.17	723.54	1319.81	659.93	2.8239	3.0460
1389191328611	1313.72	692.18	1292.37	647.86	2.9427	3.1596
1389191336944	1298.95	667.97	1312.11	586.93	2.9527	3.1677
1389191345277	1313.88	644.28	1304.32	567.36	2.9819	3.2015
1389191353611	1307.14	630.91	1298.96	560.44	3.0065	3.2201
1389191361944	1317.61	657.13	1290.60	616.12	2.9795	3.1822
1389191370278	1316.61	673.04	1295.39	629.06	2.9694	3.1656
1389191378611	1314.27	681.80	1295.67	630.47	3.0180	3.1966
1389191386943	1309.99	686.26	1302.03	628.42	2.9811	3.1972
1389191395277	1317.24	674.01	1296.40	625.20	2.9953	3.2146
1389191403616	1322.41	688.31	1299.32	628.69	3.0379	3.2242
1389191411949	1320.24	684.43	1298.65	623.61	3.0415	3.2365
1389191420283	1322.36	685.83	1301.63	625.81	3.0448	3.2348
1389191428616	1323.61	681.44	1294.73	623.62	3.0724	3.2438
1389191436949	1325.20	661.84	1300.64	622.45	3.0249	3.2539
1389191445283	1323.39	674.01	1298.90	629.34	3.0432	3.2616
1389191453616	1316.45	653.81	1293.77	617.90	3.0316	3.2759
