t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
1389442134140	1130.70	631.51	1134.26	588.78	3.1025	3.3324
1389442142473	1126.49	631.21	1133.14	594.58	3.0928	3.3486
1389442150812	1133.81	618.35	1133.26	589.30	3.0935	3.3280
1389442159145	1132.60	633.13	1129.68	593.08	3.1153	3.3315
1389442167479	1135.57	624.14	1126.39	585.18	3.0827	3.3386
1389442175811	1148.89	614.53	1125.01	586.59	3.1099	3.2999
1389442184145	1178.78	838.19	1160.13	556.23	2.8818	3.3287
1389442192478	NaN	NaN	1186.15	682.00	NaN	3.1369
1389442200812	NaN	NaN	NaN	NaN	NaN	NaN
1389442209143	NaN	NaN	NaN	NaN	NaN	NaN
1389442217479	NaN	NaN	NaN	NaN	NaN	NaN
1389442225811	NaN	NaN	NaN	NaN	NaN	NaN
1389442234144	NaN	NaN	NaN	NaN	NaN	NaN
1389442242477	NaN	NaN	NaN	NaN	NaN	NaN
1389442250810	NaN	NaN	NaN	NaN	NaN	NaN
1389442259144	NaN	NaN	NaN	NaN	NaN	NaN
1389442267477	NaN	NaN	NaN	NaN	NaN	NaN
1389442275810	NaN	NaN	NaN	NaN	NaN	NaN
1389442284148	NaN	NaN	NaN	NaN	NaN	NaN
1389442292482	NaN	NaN	NaN	NaN	NaN	NaN
1389442300814	NaN	NaN	NaN	NaN	NaN	NaN
1389442309147	NaN	NaN	NaN	NaN	NaN	NaN
1389442317481	NaN	NaN	NaN	NaN	NaN	NaN
1389442325813	NaN	NaN	NaN	NaN	NaN	NaN
1389442334147	NaN	NaN	NaN	NaN	NaN	NaN
1389442342480	NaN	NaN	NaN	NaN	NaN	NaN
1389442350811	NaN	NaN	NaN	NaN	NaN	NaN
1389442359145	NaN	NaN	1277.90	814.35	NaN	3.2418
1389442367479	1277.76	843.79	1281.46	787.33	2.8911	3.3647
1389442375811	1282.24	953.32	1274.85	692.29	3.0142	3.2707
1389442384144	1270.87	848.89	1270.58	670.45	3.0328	3.3055
1389442392480	1277.05	776.66	1263.57	677.89	2.9704	3.2989
1389442400811	1268.66	760.02	1260.79	755.76	3.0277	3.3541
1389442409152	1274.75	766.83	1272.15	779.74	3.0897	3.3792
1389442417485	1274.85	728.23	1266.08	779.29	3.0978	3.3913
1389442425819	1264.68	725.03	1265.10	790.13	3.0979	3.4523
1389442434153	1275.16	735.90	1269.80	776.87	3.0954	3.4151
1389442442486	1278.09	738.55	1270.74	747.26	3.1260	3.3687
1389442450819	1272.17	760.89	1278.14	764.68	3.0871	3.4043
1389442459152	1271.98	778.78	1268.08	746.98	3.1020	3.3735
1389442467485	1281.08	792.05	1275.51	762.85	3.1525	3.4222
1389442475818	1272.23	792.87	1271.70	777.25	3.1440	3.4604
1389442484152	1278.36	750.29	1277.33	767.12	3.0809	3.4340
