t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
1580132818637	1259.13	779.52	1265.79	776.88	2.6124	2.7677
1580132826970	1269.19	692.01	1292.19	713.27	2.6066	2.8000
1580132835303	1279.92	699.03	1282.79	705.56	2.6193	2.8356
1580132843637	1284.00	713.89	1270.66	727.45	2.6213	2.7886
1580132851970	1278.65	706.55	1278.36	731.09	2.5873	2.8197
1580132860303	1274.28	709.46	1278.85	721.74	2.5954	2.8100
1580132868637	1282.88	701.90	1267.92	724.91	2.5847	2.8187
1580132876970	1281.56	707.70	1277.94	719.81	2.6211	2.8146
1580132885303	1279.83	702.69	1272.19	725.04	2.6177	2.8093
1580132893636	1279.67	703.31	1273.07	719.84	2.6075	2.8106
1580132901969	1279.54	713.27	1277.34	723.39	2.6274	2.8145
1580132910303	1283.57	709.55	1273.16	729.79	2.6267	2.8236
1580132918641	1283.10	709.21	1277.71	720.34	2.6298	2.8180
1580132926975	1278.49	712.21	1277.30	721.04	2.6381	2.8288
1580132935308	1272.88	714.99	1275.33	727.86	2.6373	2.8353
1580132943641	1278.97	710.89	1280.59	727.27	2.6424	2.8375
1580132951975	1279.33	708.97	1274.92	717.62	2.6372	2.8250
1580132960308	1275.79	712.48	1282.67	726.12	2.6515	2.8502
1580132968641	1273.64	709.19	1278.68	727.01	2.6615	2.8556
1580132976974	1282.59	715.01	1279.00	722.10	2.6842	2.8473
1580132985307	1279.16	707.22	1277.80	727.98	2.6515	2.8515
1580132993641	1279.80	702.75	1271.47	718.70	2.6631	2.8387
1580133001974	1281.63	703.98	1275.85	723.66	2.6758	2.8539
1580133010307	1283.09	698.57	1278.09	725.62	2.6752	2.8646
1580133018640	1281.15	695.15	1274.02	733.15	2.6750	2.8929
1580133026974	1282.54	693.93	1276.81	731.92	2.6839	2.8739
1580133035307	1286.82	694.78	1272.74	734.11	2.6804	2.8951
1580133043640	1286.74	710.25	1272.78	724.87	2.7077	2.8669
1580133051977	1286.57	713.47	1276.03	728.19	2.7005	2.9068
1580133060310	1285.86	708.18	1273.55	723.49	2.7031	2.8967
1580133068643	1280.40	713.99	1270.45	718.48	2.7150	2.8812
1580133076977	1278.15	716.91	1278.87	720.16	2.7413	2.8954
1580133085310	1285.62	706.72	1278.66	720.31	2.7193	2.8993
1580133093643	1284.67	704.50	1278.20	720.63	2.7292	2.9141
1580133101977	1280.10	702.30	1282.15	734.17	2.7308	2.9239
1580133110310	1286.18	699.73	1278.79	722.12	2.7283	2.9113
1580133118644	1279.91	717.35	1279.21	723.66	2.7710	2.9261
1580133126976	1279.98	697.03	1274.40	724.11	2.7538	2.9161
1580133135309	1284.97	692.84	1279.63	722.11	2.7206	2.9246
1580133143642	1278.40	708.82	1281.22	717.15	2.7513	2.9406
1580133151976	1282.96	705.28	1273.68	716.92	2.7500	2.9351
1580133160309	1281.75	703.43	1277.45	714.64	2.7367	2.9208
1580133168642	1280.11	705.10	1281.44	715.04	2.7395	2.9140
1580133176976	1281.95	708.06	1274.67	719.20	2.7712	2.9381
1580133185312	1274.54	704.34	1275.41	721.42	2.7453	2.9281
1580133193645	1285.63	705.82	1277.46	722.41	2.7730	2.9375
1580133201978	1279.72	696.82	1280.14	718.55	2.7451	2.9260
1580133210311	1285.50	694.06	1279.19	726.85	2.7194	2.9304
1580133218644	1277.73	698.83	1276.27	729.85	2.7169	2.9359
1580133226977	1283.81	704.27	1281.81	727.73	2.7287	2.9422
1580133235311	1283.97	703.28	1275.51	721.46	2.7312	2.9336
1580133243645	1282.59	709.31	1280.22	717.37	2.7123	2.9141
1580133251978	1280.77	713.42	1280.34	716.25	2.7405	2.8992
1580133260311	1274.85	717.03	1276.54	724.51	2.7118	2.8943
1580133268644	1264.19	761.71	1271.02	749.61	2.7422	2.8703
1580133276977	1269.76	768.58	1262.12	773.30	2.6945	2.8572
1580133285310	1265.57	768.42	1267.62	775.11	2.7107	2.8546
1580133293643	1269.48	725.22	1271.48	768.14	2.6273	2.8398
1580133301977	1257.20	739.79	1266.07	774.93	2.6434	2.8357
1580133310318	1262.15	725.05	1263.72	774.14	2.6021	2.8299
1580133318651	1257.37	735.14	1259.37	771.46	2.6146	2.8163
1580133326985	1272.44	808.54	1264.81	773.51	2.7601	2.8107
1580133335318	1270.45	800.29	1269.93	768.14	2.7480	2.8134
1580133343651	1266.17	808.47	1269.47	770.82	2.7469	2.8126
1580133351984	1277.35	799.10	1267.25	771.71	2.7374	2.8083
