Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-022_task-EyeTracking_physio	1	-29400.122	-29233.458	166.664	1282.205	712.340	0.104	0.030	0.193	0.386
sub-022_task-EyeTracking_physio	1	-29075.114	-28700.117	374.997	1282.757	738.045	0.250	0.093	0.293	0.681
sub-022_task-EyeTracking_physio	1	-28491.777	-27741.764	750.013	1289.035	742.433	0.172	0.150	0.536	0.842
sub-022_task-EyeTracking_physio	1	-27575.090	-27341.756	233.334	1279.050	736.648	0.446	0.299	0.382	1.947
sub-022_task-EyeTracking_physio	1	-27216.755	-27050.079	166.676	1597.555	1898.295	0.297	0.190	0.628	1.100
sub-022_task-EyeTracking_physio	1	-26175.063	-26058.395	116.668	3115.943	1803.700	1.133	1.870	3.604	1.351
sub-022_task-EyeTracking_physio	1	-26025.063	-25783.391	241.672	3685.550	1600.770	0.448	0.367	0.964	1.035
sub-022_task-EyeTracking_physio	1	-25766.723	-25608.382	158.341	3635.870	1549.170	0.279	0.350	0.873	0.943
sub-022_task-EyeTracking_physio	1	-25433.380	-25200.040	233.340	1188.180	794.165	0.210	0.061	0.237	0.968
sub-022_task-EyeTracking_physio	1	-25175.041	-24966.701	208.340	1272.570	731.025	0.101	0.048	0.390	0.321
sub-022_task-EyeTracking_physio	1	-24833.368	-24691.696	141.672	1382.405	719.510	0.428	0.119	0.143	1.636
sub-022_task-EyeTracking_physio	1	-24683.363	-24308.354	375.009	1307.360	713.245	0.247	0.190	1.031	0.842
sub-022_task-EyeTracking_physio	1	-24300.021	-23908.348	391.673	1282.780	721.275	0.247	0.152	0.662	1.030
sub-022_task-EyeTracking_physio	1	-23775.001	-23008.331	766.670	1274.860	732.548	0.216	0.143	0.331	1.931
sub-022_task-EyeTracking_physio	1	-22983.326	-22733.312	250.014	1311.960	874.860	0.145	0.061	0.397	0.407
sub-022_task-EyeTracking_physio	1	-22599.975	-22199.975	400.000	1298.933	767.665	0.223	0.075	0.275	0.927
sub-022_task-EyeTracking_physio	1	-22008.306	-21433.296	575.010	1290.410	802.585	0.116	0.055	0.315	0.687
sub-022_task-EyeTracking_physio	1	-21291.623	-21041.621	250.002	1304.130	791.293	0.275	0.087	0.167	1.467
sub-022_task-EyeTracking_physio	1	-21016.618	-20499.938	516.680	1264.763	773.355	0.126	0.048	0.400	0.453
sub-022_task-EyeTracking_physio	1	-20449.938	-20249.937	200.001	1320.750	763.120	0.094	0.042	0.231	0.375
sub-022_task-EyeTracking_physio	1	-20074.929	-19741.591	333.338	1273.702	793.188	0.156	0.061	0.285	0.642
sub-022_task-EyeTracking_physio	1	-19724.924	-19391.581	333.343	1364.320	776.275	0.135	0.042	0.361	0.347
sub-022_task-EyeTracking_physio	1	-19266.580	-19108.245	158.335	1321.225	771.860	0.683	0.266	0.219	3.189
sub-022_task-EyeTracking_physio	1	-18974.910	-18241.558	733.352	1293.302	766.850	0.160	0.066	0.269	1.131
sub-022_task-EyeTracking_physio	1	-18216.557	-18066.553	150.004	1262.777	769.798	0.096	0.026	0.208	0.214
sub-022_task-EyeTracking_physio	1	-18049.887	-17608.212	441.675	1299.110	752.725	0.194	0.123	0.558	0.696
sub-022_task-EyeTracking_physio	1	-17599.878	-17274.873	325.005	1278.335	746.415	0.191	0.177	0.592	0.961
sub-022_task-EyeTracking_physio	1	-17249.873	-17074.868	175.005	1351.000	757.225	0.115	0.042	0.272	0.297
sub-022_task-EyeTracking_physio	1	-17049.866	-16916.531	133.335	1296.053	772.082	0.214	0.049	0.147	0.747
sub-022_task-EyeTracking_physio	1	-16766.529	-16324.854	441.675	1306.555	818.710	0.116	0.053	0.237	0.535
sub-022_task-EyeTracking_physio	1	-16291.516	-16141.518	149.998	1731.278	837.212	0.135	0.041	0.443	0.218
