stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_acnxqvumxuhphsox.jpg	1	0.377	0.167	1172.967	749.160	0.125	0.025	0.0	8	microwave
sun_acnxqvumxuhphsox.jpg	1	0.377	0.167	1172.967	749.160	0.125	0.025	0.0	13	worktop
sun_acnxqvumxuhphsox.jpg	2	0.569	0.242	958.520	789.165	0.094	0.033	0.0	10	refrigerator
sun_acnxqvumxuhphsox.jpg	3	0.827	0.150	861.430	748.390	0.108	0.031	0.0	10	refrigerator
sun_acnxqvumxuhphsox.jpg	4	1.011	0.267	1041.135	543.900	0.070	0.011	0.0	10	refrigerator
sun_acnxqvumxuhphsox.jpg	5	1.294	0.183	1219.597	576.418	0.095	0.025	0.0	0	other
sun_acnxqvumxuhphsox.jpg	6	1.519	0.192	1474.090	745.605	0.083	0.013	0.0	5	dishcloth
sun_acnxqvumxuhphsox.jpg	6	1.519	0.192	1474.090	745.605	0.083	0.013	0.0	13	worktop
sun_acnxqvumxuhphsox.jpg	7	1.727	0.167	1598.433	775.885	0.090	0.031	0.0	11	sink
sun_acnxqvumxuhphsox.jpg	7	1.727	0.167	1598.433	775.885	0.090	0.031	0.0	13	worktop
sun_acnxqvumxuhphsox.jpg	8	1.919	0.408	1774.025	802.035	0.081	0.055	0.0	-1	off stimulus
sun_acnxqvumxuhphsox.jpg	9	2.377	0.442	1550.660	996.125	0.078	0.026	0.0	3	cabinet
sun_acnxqvumxuhphsox.jpg	9	2.377	0.442	1550.660	996.125	0.078	0.026	0.0	13	worktop
sun_acnxqvumxuhphsox.jpg	10	2.844	0.167	1430.910	967.395	0.064	0.024	0.0	3	cabinet
