stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_azxetkujrgobhzbi.jpg	1	0.267	0.258	1603.180	739.800	0.152	0.043	0.0	24	salt and pepper
sun_azxetkujrgobhzbi.jpg	1	0.267	0.258	1603.180	739.800	0.152	0.043	0.0	26	stove
sun_azxetkujrgobhzbi.jpg	1	0.267	0.258	1603.180	739.800	0.152	0.043	0.0	30	wok
sun_azxetkujrgobhzbi.jpg	2	0.550	0.258	1513.150	817.710	0.111	0.031	0.0	4	cabinet
sun_azxetkujrgobhzbi.jpg	2	0.550	0.258	1513.150	817.710	0.111	0.031	0.0	5	cabinets
sun_azxetkujrgobhzbi.jpg	2	0.550	0.258	1513.150	817.710	0.111	0.031	0.0	26	stove
sun_azxetkujrgobhzbi.jpg	3	0.842	0.200	1279.125	760.082	0.230	0.125	0.0	4	cabinet
sun_azxetkujrgobhzbi.jpg	3	0.842	0.200	1279.125	760.082	0.230	0.125	0.0	5	cabinets
sun_azxetkujrgobhzbi.jpg	3	0.842	0.200	1279.125	760.082	0.230	0.125	0.0	9	cutting board
sun_azxetkujrgobhzbi.jpg	3	0.842	0.200	1279.125	760.082	0.230	0.125	0.0	11	dishwasher
sun_azxetkujrgobhzbi.jpg	3	0.842	0.200	1279.125	760.082	0.230	0.125	0.0	18	knife
sun_azxetkujrgobhzbi.jpg	4	1.067	0.242	1119.580	795.000	0.202	0.076	0.0	2	bottle
sun_azxetkujrgobhzbi.jpg	4	1.067	0.242	1119.580	795.000	0.202	0.076	0.0	4	cabinet
sun_azxetkujrgobhzbi.jpg	4	1.067	0.242	1119.580	795.000	0.202	0.076	0.0	19	microwave
sun_azxetkujrgobhzbi.jpg	5	1.317	0.192	1032.340	839.110	0.186	0.041	0.0	10	dishcloth
sun_azxetkujrgobhzbi.jpg	5	1.317	0.192	1032.340	839.110	0.186	0.041	0.0	15	glass
sun_azxetkujrgobhzbi.jpg	5	1.317	0.192	1032.340	839.110	0.186	0.041	0.0	17	kitchen island
sun_azxetkujrgobhzbi.jpg	6	1.533	0.183	908.112	991.298	0.155	0.050	0.0	17	kitchen island
sun_azxetkujrgobhzbi.jpg	6	1.533	0.183	908.112	991.298	0.155	0.050	0.0	22	plates
sun_azxetkujrgobhzbi.jpg	7	1.742	0.200	905.232	791.740	0.183	0.063	0.0	1	books
sun_azxetkujrgobhzbi.jpg	7	1.742	0.200	905.232	791.740	0.183	0.063	0.0	17	kitchen island
sun_azxetkujrgobhzbi.jpg	8	1.975	0.250	1058.510	502.413	0.154	0.044	0.0	4	cabinet
sun_azxetkujrgobhzbi.jpg	9	2.258	0.267	1487.567	513.500	0.177	0.046	0.0	12	extractor hood
sun_azxetkujrgobhzbi.jpg	10	2.550	0.258	1462.525	541.875	0.125	0.035	0.0	12	extractor hood
sun_azxetkujrgobhzbi.jpg	11	2.833	0.167	1553.293	809.190	0.333	0.098	0.0	4	cabinet
sun_azxetkujrgobhzbi.jpg	11	2.833	0.167	1553.293	809.190	0.333	0.098	0.0	5	cabinets
sun_azxetkujrgobhzbi.jpg	11	2.833	0.167	1553.293	809.190	0.333	0.098	0.0	31	worktop
