stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_aywpszwfywdmgrpv.jpg	1	0.234	0.133	1289.537	716.560	0.365	0.443	0.0	0	other
sun_aywpszwfywdmgrpv.jpg	2	0.401	0.200	1042.845	865.270	0.226	0.088	0.0	8	sink
sun_aywpszwfywdmgrpv.jpg	3	0.618	0.267	1058.887	841.837	0.156	0.039	0.0	8	sink
sun_aywpszwfywdmgrpv.jpg	4	1.009	0.167	1383.253	774.885	0.144	0.035	0.0	11	toilet crop
sun_aywpszwfywdmgrpv.jpg	5	1.218	0.200	1134.693	618.600	0.130	0.032	0.0	0	other
sun_aywpszwfywdmgrpv.jpg	6	1.451	0.233	1054.140	647.808	0.129	0.030	0.0	0	other
sun_aywpszwfywdmgrpv.jpg	7	1.718	0.183	1279.305	829.205	0.171	0.065	0.0	11	toilet crop
sun_aywpszwfywdmgrpv.jpg	8	1.926	0.308	1339.300	814.480	0.184	0.055	0.0	11	toilet crop
sun_aywpszwfywdmgrpv.jpg	9	2.268	0.192	1038.285	870.860	0.173	0.060	0.0	8	sink
sun_aywpszwfywdmgrpv.jpg	10	2.509	0.158	1204.615	556.305	0.091	0.020	0.0	0	other
sun_aywpszwfywdmgrpv.jpg	11	2.684	0.175	1305.355	500.830	0.150	0.053	0.0	9	soap dispenser
sun_aywpszwfywdmgrpv.jpg	12	2.893	0.108	1607.610	647.130	0.213	0.070	0.0	3	curtain
