trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	1366110.2289	1366124.4549	1366124.4720	1366127.4698
-4	sun_agtnmpgkrgkzbvjw.jpg	1366127.6796	1366128.9036	1366128.9141	1366131.9115
-3	sun_alnurdgpqodhpawt.jpg	1366132.1190	1366133.4149	1366133.4215	1366136.4192
-2	sun_ayqukzphzqiguvnc.jpg	1366136.6267	1366137.1043	1366137.1112	1366140.1090
-1	sun_amkigjbbrauvgdgg.jpg	1366140.3162	1366140.6556	1366140.6626	1366143.6606
0	sun_arxtwfsqslcwecww.jpg	1366143.8684	1366144.0477	1366144.0620	1366147.0599
1	sun_aaznyvntjefttmaz.jpg	1366196.1889	1366197.4162	1366197.4227	1366200.4207
2	sun_abntrinbqbsqoowj.jpg	1366367.4361	1366372.0727	1366372.0899	1366375.0876
3	sun_aapitsgbtktqubfy.jpg	1366375.2964	1366376.4951	1366376.5036	1366379.5011
4	sun_auetjleugthejgoc.jpg	1366379.7070	1366380.2198	1366380.2266	1366383.2244
5	sun_azqlhsjgbwpcseew.jpg	1366383.4328	1366384.7701	1366384.7770	1366387.7746
6	sun_alvdofgavhiiyosk.jpg	1366387.9805	1366396.7453	1366396.7523	1366399.7497
7	sun_aazqzpomyylceich.jpg	1366399.9563	1366402.3757	1366402.3872	1366405.3846
8	sun_ajrwezxmmjejxsbt.jpg	1366405.5933	1366406.6315	1366406.6401	1366409.6375
9	sun_aglpqkbwvbofhrgt.jpg	1366409.8439	1366410.2317	1366410.2415	1366413.2393
10	sun_azgmgniivgpqrqvu.jpg	1366413.4465	1366413.9516	1366413.9628	1366416.9603
11	sun_aleqenyvunhactkl.jpg	1366417.1683	1366417.4797	1366417.4865	1366420.4840
12	sun_azqyogdvyhahyram.jpg	1366420.6898	1366421.1037	1366421.1106	1366424.1083
13	sun_agldadusrezhmyva.jpg	1366424.3144	1366424.5876	1366424.5958	1366427.5934
14	sun_ajlxdvfhywnxqswk.jpg	1366427.7997	1366427.9437	1366427.9506	1366430.9484
15	sun_ahrhvpdhoamfdhpf.jpg	1366431.1570	1366431.3115	1366431.3181	1366434.3160
16	sun_anecxlyzpkjfxrgi.jpg	1366434.5225	1366434.9214	1366434.9315	1366437.9290
17	sun_ahmxuekfssakrqmm.jpg	1366438.1375	1366438.3293	1366438.3360	1366441.3333
18	sun_aigrduzwokggqqja.jpg	1366441.5401	1366441.7915	1366441.8014	1366444.7991
19	sun_awvfnogmotsvhofs.jpg	1366445.0063	1366445.1831	1366445.1926	1366448.1900
