trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_azxetkujrgobhzbi.jpg	188891.8336	188892.9355	188892.9503	188895.9503
-4	sun_azxetkujrgobhzbi.jpg	188896.1586	188896.5110	188896.5253	188899.5253
-3	sun_azxetkujrgobhzbi.jpg	188899.7336	188900.2075	188900.2253	188903.2253
