trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	832358.8853	832365.3568	832365.3906	832368.3930
-8	zsun_azsarwkorsusbsvt.jpg	832368.6098	832374.3137	832374.3478	832377.3503
-7	sun_alnurdgpqodhpawt.jpg	832377.5671	832382.1889	832382.2376	832385.2400
-6	zsun_aznghcvrwwxvpmki.jpg	832385.4569	832387.1969	832387.2750	832390.2774
-5	zsun_azygosgrjwvkyftq.jpg	832390.4943	832392.6127	832392.6460	832395.6652
-4	sun_agtnmpgkrgkzbvjw.jpg	832395.8820	832397.9639	832397.9837	832401.0028
-3	zsun_aztxzdqhbookjzfk.jpg	832401.2197	832403.1090	832403.1379	832406.1403
-2	sun_ayqukzphzqiguvnc.jpg	832406.3572	832407.8849	832407.9084	832410.9109
-1	sun_amkigjbbrauvgdgg.jpg	832411.1277	832412.3457	832412.3787	832415.3812
0	sun_arxtwfsqslcwecww.jpg	832415.5980	832416.9728	832416.9991	832420.0016
1	sun_aaznyvntjefttmaz.jpg	832740.3785	832748.8297	832748.9188	832751.9212
2	sun_abntrinbqbsqoowj.jpg	832752.1381	832753.4684	832753.4892	832756.4916
3	sun_aapitsgbtktqubfy.jpg	832756.7085	832757.8040	832757.8427	832760.8452
4	sun_auetjleugthejgoc.jpg	832761.0620	832761.8605	832761.8960	832764.9318
5	sun_azqlhsjgbwpcseew.jpg	832765.1487	832765.7969	832765.8492	832768.8517
6	sun_alvdofgavhiiyosk.jpg	832769.0685	832769.5005	832769.5189	832772.5213
7	sun_aazqzpomyylceich.jpg	832772.7382	832773.7163	832773.7723	832776.7748
8	sun_ajrwezxmmjejxsbt.jpg	832776.9916	832777.5560	832777.5754	832780.5779
9	sun_aglpqkbwvbofhrgt.jpg	832780.7947	832781.7389	832781.7621	832784.7646
10	sun_azgmgniivgpqrqvu.jpg	832784.9814	832785.4140	832785.4652	832788.4843
11	sun_aleqenyvunhactkl.jpg	832788.7011	832789.0473	832789.1014	832792.1206
12	sun_azqyogdvyhahyram.jpg	832792.3374	832792.7558	832792.8378	832795.8402
13	sun_agldadusrezhmyva.jpg	832796.0571	832796.4643	832796.4908	832799.4932
14	sun_ajlxdvfhywnxqswk.jpg	832799.7101	832800.1977	832800.2272	832803.2296
15	sun_ahrhvpdhoamfdhpf.jpg	832803.4464	832803.7482	832803.7634	832806.7658
16	sun_anecxlyzpkjfxrgi.jpg	832806.9826	832807.3483	832807.3996	832810.4021
17	sun_ahmxuekfssakrqmm.jpg	832810.6189	832810.9563	832810.9859	832814.0050
18	sun_aigrduzwokggqqja.jpg	832814.2219	832814.5319	832814.5555	832817.5579
19	sun_awvfnogmotsvhofs.jpg	832817.7747	832817.9084	832817.9249	832820.9273
20	sun_akuognalfgmelepa.jpg	832821.1441	832821.5566	832821.6279	832824.6303
21	sun_azxetkujrgobhzbi.jpg	832824.8472	832825.2399	832825.2808	832828.2833
22	sun_abdiiftvfbsqoreg.jpg	832828.5001	832828.7721	832828.8170	832831.8195
23	labelme_jdgkziouohmryxw.jpg	832832.0363	832832.2842	832832.3366	832835.3390
24	sun_auwldxtolpavypst.jpg	832835.5558	832835.8468	832835.9061	832838.9086
25	sun_ahvszpwjtodgwusx.jpg	832839.1254	832839.3298	832839.3589	832842.3614
26	sun_avtdeaxixgmwquck.jpg	832842.5782	832843.3986	832843.4789	832846.4814
27	sun_aqgljqwslycnxfzi.jpg	832846.6982	832846.8717	832846.9151	832849.9175
28	sun_akjkxldecwnanoah.jpg	832850.1344	832850.3739	832850.4012	832853.4037
29	sun_aqyyqhbfyinaxiuf.jpg	832853.6205	832853.7483	832853.7706	832856.7731
30	sun_acselzrpurxmucxu.jpg	832856.9899	832857.3081	832857.3569	832860.3593
31	sun_ajnvbqoszcilcmds.jpg	832860.5762	832860.8044	832860.8431	832863.8455
32	labelme_huhykljhyigbhct.jpg	832864.0623	832864.8241	832864.8630	832867.8654
33	sun_agrhekhltqnhqoau.jpg	832868.0823	832868.4523	832868.4826	832871.4850
34	sun_akwvdhqsbtcesevi.jpg	832871.7019	832871.9001	832871.9688	832874.9712
35	sun_aiyvqzhwvppwbskj.jpg	832875.1880	832875.4658	832875.5050	832878.5074
36	sun_avnmtylgpdxtehve.jpg	832878.7243	832878.9915	832879.0245	832882.0269
37	sun_aepbpufpcgbxxcdd.jpg	832882.2438	832882.5398	832882.5941	832885.5965
38	labelme_uogxwpbmtxcnafj.jpg	832885.8133	832886.0829	832886.1303	832889.1327
