t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
2599225418403	1402.61	562.31	1445.28	554.40	3.1773	2.9485
2599225426736	1408.78	559.18	1441.56	556.91	3.1639	2.9535
2599225435069	1407.26	565.24	1443.91	555.86	3.1631	2.9528
2599225443403	1410.08	560.54	1442.01	557.40	3.1509	2.9435
2599225451739	1406.37	554.99	1446.18	557.27	3.1478	2.9214
2599225460072	1398.29	569.24	1443.43	562.28	3.1425	2.9187
2599225468405	1349.15	590.84	1396.74	591.86	3.1219	2.9250
2599225476738	1286.05	615.13	1344.03	595.08	3.1138	2.9127
2599225485071	1279.60	665.58	1308.07	618.86	3.1124	2.9231
2599225493405	1276.93	665.30	1311.35	630.80	3.1049	2.9060
2599225501738	1275.05	674.85	1325.48	642.45	3.1001	2.9011
2599225510071	1277.10	661.48	1336.08	649.73	3.0873	2.8874
2599225518404	1270.89	665.69	1330.63	640.15	3.0695	2.8858
2599225526738	1272.39	665.46	1331.13	646.65	3.0643	2.8845
2599225535071	1268.14	667.23	1325.98	648.20	3.0632	2.8916
2599225543404	1270.27	672.23	1334.39	650.29	3.0429	2.8744
2599225551737	1268.71	670.53	1339.14	654.24	3.0309	2.8553
2599225560070	1259.84	672.34	1339.01	659.38	3.0280	2.8738
2599225568403	1262.61	669.25	1328.16	661.33	3.0351	2.8700
2599225576737	1260.29	774.02	NaN	NaN	2.8610	NaN
2599225585074	NaN	NaN	NaN	NaN	NaN	NaN
2599225593407	NaN	NaN	NaN	NaN	NaN	NaN
2599225601741	NaN	NaN	NaN	NaN	NaN	NaN
2599225610074	NaN	NaN	NaN	NaN	NaN	NaN
2599225618407	NaN	NaN	NaN	NaN	NaN	NaN
2599225626740	NaN	NaN	NaN	NaN	NaN	NaN
2599225635073	NaN	NaN	NaN	NaN	NaN	NaN
2599225643406	NaN	NaN	NaN	NaN	NaN	NaN
2599225651740	NaN	NaN	NaN	NaN	NaN	NaN
2599225660073	NaN	NaN	NaN	NaN	NaN	NaN
2599225668406	NaN	NaN	NaN	NaN	NaN	NaN
2599225676740	NaN	NaN	NaN	NaN	NaN	NaN
2599225685073	NaN	NaN	NaN	NaN	NaN	NaN
2599225693406	NaN	NaN	NaN	NaN	NaN	NaN
2599225701740	NaN	NaN	NaN	NaN	NaN	NaN
2599225710072	NaN	NaN	NaN	NaN	NaN	NaN
2599225718412	NaN	NaN	NaN	NaN	NaN	NaN
2599225726746	NaN	NaN	NaN	NaN	NaN	NaN
2599225735079	NaN	NaN	NaN	NaN	NaN	NaN
2599225743412	NaN	NaN	NaN	NaN	NaN	NaN
2599225751746	NaN	NaN	NaN	NaN	NaN	NaN
2599225760079	NaN	NaN	NaN	NaN	NaN	NaN
2599225768412	1260.29	775.51	1544.52	794.26	3.0056	2.1759
2599225776746	1271.24	729.20	1311.72	746.89	3.0732	2.8273
2599225785078	1266.49	716.10	1298.89	724.51	3.1024	2.8788
2599225793411	1282.85	701.60	1321.46	716.02	3.1173	2.9049
2599225801745	1279.97	703.40	1324.55	702.57	3.1311	2.9207
2599225810078	1278.41	694.36	1318.49	693.42	3.1227	2.9338
2599225818411	1280.59	698.20	1323.13	697.87	3.1293	2.9421
2599225826745	1277.76	702.43	1317.28	689.51	3.1429	2.9624
2599225835078	1276.33	705.53	1325.32	697.52	3.1496	2.9684
2599225843411	1280.04	692.29	1324.65	695.83	3.1475	2.9749
2599225851749	1275.53	717.68	1326.29	688.07	3.1528	2.9821
2599225860082	1285.16	717.47	1315.39	683.67	3.1750	2.9850
2599225868414	1281.95	710.02	1318.20	680.93	3.1783	2.9966
