trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	853448.0068	853452.0139	853452.0434	853455.0458
-8	zsun_azsarwkorsusbsvt.jpg	853455.2627	853455.8804	853455.9132	853458.9157
-7	sun_alnurdgpqodhpawt.jpg	853459.1325	853459.3287	853459.3827	853462.3851
-6	zsun_aznghcvrwwxvpmki.jpg	853462.6020	853462.9446	853463.0190	853466.0214
-5	zsun_azygosgrjwvkyftq.jpg	853466.2383	853466.3843	853466.4051	853469.4075
-4	sun_agtnmpgkrgkzbvjw.jpg	853469.6244	853469.9123	853469.9413	853472.9437
-3	zsun_aztxzdqhbookjzfk.jpg	853473.1606	853473.5284	853473.5609	853476.5633
-2	sun_ayqukzphzqiguvnc.jpg	853476.7802	853477.0645	853477.0804	853480.0829
-1	sun_amkigjbbrauvgdgg.jpg	853480.2997	853480.6882	853480.7167	853483.7191
0	sun_arxtwfsqslcwecww.jpg	853483.9360	853487.3286	853487.3554	853490.3579
1	sun_aaznyvntjefttmaz.jpg	853543.4344	853543.4725	853543.5678	853546.5702
2	sun_abntrinbqbsqoowj.jpg	853546.7871	853547.1203	853547.1374	853550.1398
3	sun_aapitsgbtktqubfy.jpg	853550.3567	853550.4403	853550.4734	853553.4759
4	sun_auetjleugthejgoc.jpg	853553.6927	853554.0004	853554.0263	853557.0454
5	sun_azqlhsjgbwpcseew.jpg	853557.2623	853557.5200	853557.5625	853560.5649
6	sun_alvdofgavhiiyosk.jpg	853560.7818	853560.8884	853560.9152	853563.9344
7	sun_aazqzpomyylceich.jpg	853564.1512	853564.3445	853564.4014	853567.4038
8	sun_ajrwezxmmjejxsbt.jpg	853567.6207	853567.6643	853567.6874	853570.6899
9	sun_aglpqkbwvbofhrgt.jpg	853570.9067	853571.0664	853571.0902	853574.1093
10	sun_azgmgniivgpqrqvu.jpg	853574.3261	853574.3749	853574.4262	853577.4287
11	sun_aleqenyvunhactkl.jpg	853577.6455	853577.8164	853577.8790	853580.8815
12	sun_azqyogdvyhahyram.jpg	853581.0983	853581.4882	853581.5654	853584.5678
13	sun_agldadusrezhmyva.jpg	853584.7846	853585.0882	853585.1182	853588.1207
14	sun_ajlxdvfhywnxqswk.jpg	853588.3375	853589.4331	853589.4551	853592.4575
15	sun_ahrhvpdhoamfdhpf.jpg	853592.6744	853592.8801	853592.9079	853595.9103
16	sun_anecxlyzpkjfxrgi.jpg	853596.1272	853596.3119	853596.3774	853599.3798
17	sun_ahmxuekfssakrqmm.jpg	853599.5967	853599.8251	853599.8469	853602.8660
18	sun_aigrduzwokggqqja.jpg	853603.0828	853603.4244	853603.4498	853606.4522
19	sun_awvfnogmotsvhofs.jpg	853606.6691	853607.2721	853607.2863	853610.2887
20	sun_akuognalfgmelepa.jpg	853610.5055	853611.1119	853611.1894	853614.1919
21	sun_azxetkujrgobhzbi.jpg	853614.4087	853614.6007	853614.6422	853617.6447
22	sun_abdiiftvfbsqoreg.jpg	853617.8616	853618.0672	853618.1117	853621.1142
23	labelme_jdgkziouohmryxw.jpg	853621.3310	853621.4164	853621.4811	853624.4836
24	sun_auwldxtolpavypst.jpg	853624.7004	853624.8324	853624.9006	853627.9030
25	sun_ahvszpwjtodgwusx.jpg	853628.1199	853628.6962	853628.7203	853631.7228
