t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
2020169966558	NaN	NaN	NaN	NaN	NaN	NaN
2020169974891	NaN	NaN	NaN	NaN	NaN	NaN
2020169983225	NaN	NaN	NaN	NaN	NaN	NaN
2020169991558	NaN	NaN	NaN	NaN	NaN	NaN
2020169999890	NaN	NaN	NaN	NaN	NaN	NaN
2020170008224	NaN	NaN	NaN	NaN	NaN	NaN
2020170016557	NaN	NaN	NaN	NaN	NaN	NaN
2020170024890	NaN	NaN	NaN	NaN	NaN	NaN
2020170033224	NaN	NaN	NaN	NaN	NaN	NaN
2020170041557	NaN	NaN	NaN	NaN	NaN	NaN
2020170049890	NaN	NaN	NaN	NaN	NaN	NaN
2020170058224	NaN	NaN	NaN	NaN	NaN	NaN
2020170066562	NaN	NaN	NaN	NaN	NaN	NaN
2020170074895	NaN	NaN	NaN	NaN	NaN	NaN
2020170083228	NaN	NaN	NaN	NaN	NaN	NaN
2020170091561	NaN	NaN	NaN	NaN	NaN	NaN
2020170099894	NaN	NaN	NaN	NaN	NaN	NaN
2020170108228	NaN	NaN	1548.24	828.85	NaN	1.9928
2020170116561	NaN	NaN	1330.73	818.39	NaN	2.5621
2020170124894	1268.58	1339.78	1326.72	755.99	3.0604	2.6303
2020170133228	1254.51	1046.03	1317.85	743.40	2.5878	2.6885
2020170141561	1260.32	931.76	1315.09	702.54	2.4813	2.6986
2020170149894	1261.15	910.91	1315.50	706.95	2.5607	2.7025
2020170158228	1275.51	847.89	1320.98	693.44	2.5527	2.7186
2020170166560	1273.51	817.99	1319.74	695.57	2.5968	2.7055
2020170174893	1268.64	794.66	1318.30	692.73	2.6191	2.7173
2020170183227	1284.61	778.22	1319.89	690.96	2.6454	2.7231
2020170191561	1280.01	748.84	1317.03	679.64	2.6667	2.7113
2020170199900	1292.38	746.39	1331.01	676.64	2.6977	2.7282
2020170208234	1294.10	732.31	1331.28	678.26	2.6939	2.7139
2020170216567	1290.63	728.92	1330.10	683.88	2.7039	2.7051
2020170224900	1295.42	729.55	1328.70	680.18	2.6981	2.7110
2020170233234	1296.36	727.05	1312.27	685.47	2.7159	2.7041
2020170241567	1294.39	727.18	1318.59	693.56	2.6847	2.6982
2020170249899	1296.74	723.72	1325.95	695.86	2.7022	2.6863
2020170258233	1303.17	722.65	1336.03	700.61	2.6992	2.7044
2020170266566	1300.11	716.98	1313.81	699.90	2.6981	2.6770
2020170274899	1294.27	727.76	1310.61	708.14	2.7064	2.6794
2020170283233	1272.05	729.79	1297.96	714.62	2.6895	2.6779
2020170291566	1268.32	720.51	1276.33	705.93	2.6877	2.6947
2020170299899	1278.85	723.08	1322.56	699.47	2.6940	2.6872
2020170308233	1282.79	732.44	1326.28	701.22	2.6868	2.7054
2020170316566	1274.88	718.87	1323.80	692.07	2.6957	2.7131
2020170324899	1275.56	719.45	1290.51	693.73	2.6903	2.6969
2020170333236	1277.68	728.70	1291.22	707.36	2.6882	2.6909
2020170341570	1273.92	721.78	1288.36	703.83	2.7003	2.7217
2020170349903	1275.14	719.55	1283.76	708.80	2.6985	2.7089
2020170358237	1271.67	716.66	1264.62	726.33	2.6920	2.6972
2020170366570	1270.04	714.34	1254.33	750.27	2.7044	2.7005
2020170374903	1263.99	705.98	NaN	NaN	2.6882	NaN
2020170383236	1264.12	717.52	NaN	NaN	2.7068	NaN
2020170391570	1264.88	710.41	NaN	NaN	2.7005	NaN
2020170399903	1268.62	716.32	1273.27	759.74	2.7149	2.7044
2020170408235	1271.27	724.06	1282.62	743.23	2.7252	2.7247
2020170416569	1268.27	727.37	1273.48	742.83	2.7193	2.7235
2020170424902	1269.98	717.28	1291.22	727.37	2.7124	2.7212
