stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_aenotlpyftoioydp.jpg	1	0.325	0.183	1224.910	671.960	0.071	0.020	0.0	4	cabinet
sun_aenotlpyftoioydp.jpg	2	0.542	0.117	1108.060	663.047	0.117	0.024	0.0	4	cabinet
sun_aenotlpyftoioydp.jpg	3	0.692	0.517	1057.840	797.418	0.154	0.100	0.0	4	cabinet
sun_aenotlpyftoioydp.jpg	3	0.692	0.517	1057.840	797.418	0.154	0.100	0.0	24	worktop
sun_aenotlpyftoioydp.jpg	4	1.242	0.183	1216.805	761.470	0.125	0.078	0.0	24	worktop
sun_aenotlpyftoioydp.jpg	5	1.442	0.483	1393.450	715.737	0.114	0.072	0.0	7	door
sun_aenotlpyftoioydp.jpg	6	1.967	0.292	985.305	722.170	0.119	0.056	0.0	4	cabinet
sun_aenotlpyftoioydp.jpg	6	1.967	0.292	985.305	722.170	0.119	0.056	0.0	21	trays
sun_aenotlpyftoioydp.jpg	7	2.283	0.442	950.825	682.365	0.132	0.089	0.0	4	cabinet
sun_aenotlpyftoioydp.jpg	7	2.283	0.442	950.825	682.365	0.132	0.089	0.0	11	microwave
sun_aenotlpyftoioydp.jpg	8	2.742	0.267	942.882	699.098	0.072	0.082	0.0	4	cabinet
sun_aenotlpyftoioydp.jpg	8	2.742	0.267	942.882	699.098	0.072	0.082	0.0	11	microwave
