t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
4577782473	1529.98	611.96	1526.60	564.32	3.5484	3.0775
4577790806	1531.34	593.22	1528.59	569.42	3.5247	3.0919
4577799140	1533.19	591.15	1530.79	567.62	3.5051	3.1049
4577807478	1532.60	587.92	1531.60	558.49	3.5126	3.0814
4577815811	1504.61	598.58	1510.38	559.68	3.5010	3.0791
4577824144	1373.30	628.06	1380.82	584.18	3.4702	3.0556
4577832478	1302.22	665.85	1321.64	614.55	3.5020	3.0482
4577840811	1321.74	651.27	1332.12	639.16	3.4369	3.0684
4577849145	1353.34	660.96	1349.99	633.71	3.5002	3.1024
4577857476	1317.57	640.66	1337.25	628.34	3.4653	3.0748
4577865810	1312.62	661.39	1332.61	630.36	3.5104	3.0665
4577874144	1314.76	667.68	1333.36	631.98	3.5105	3.0784
4577882477	1318.43	681.65	1334.55	641.76	3.5361	3.1030
4577890810	1316.33	642.50	1339.65	625.53	3.4648	3.0812
4577899143	1309.82	682.02	1326.75	620.26	3.5430	3.0720
4577907477	1309.07	657.11	1320.72	615.46	3.5049	3.0850
4577915810	1319.80	669.35	1312.02	615.29	3.5256	3.0806
4577924144	1318.81	674.89	1310.80	614.89	3.5216	3.0806
4577932482	1311.36	677.91	1320.36	627.76	3.5298	3.0998
4577940814	1310.73	644.11	1316.50	620.18	3.4909	3.1039
4577949147	1312.33	675.36	1317.76	629.25	3.5410	3.1213
4577957481	1310.87	667.63	1317.92	627.26	3.5364	3.1092
4577965814	1313.02	647.21	1320.79	641.56	3.5111	3.1367
4577974148	1308.43	657.23	1320.28	652.65	3.5259	3.1564
4577982480	1268.12	719.33	1267.00	688.00	3.5497	3.1424
4577990814	1285.59	730.70	1262.89	723.76	3.5284	3.1147
4577999147	1298.11	704.50	1288.90	670.02	3.5336	3.1291
4578007481	1288.48	715.21	1275.61	659.11	3.5563	3.1197
4578015814	1284.23	718.53	1281.53	662.53	3.5473	3.1028
4578024146	1287.39	719.26	1278.44	676.04	3.5605	3.1198
4578032479	1277.00	717.27	1276.90	675.31	3.5499	3.1102
4578040813	1283.89	727.59	1277.86	697.05	3.5735	3.1512
4578049147	1283.64	710.81	1279.56	707.84	3.5533	3.1642
4578057480	1281.30	728.20	1267.92	708.10	3.5921	3.1347
4578065817	1284.70	722.45	1267.06	696.31	3.5863	3.1451
4578074150	1275.41	726.66	1269.54	721.18	3.5774	3.1943
4578082484	1277.91	721.41	1266.29	707.87	3.5871	3.1753
4578090817	1280.43	731.56	1260.19	714.26	3.5993	3.1989
4578099150	1284.85	725.05	1267.65	709.29	3.5928	3.1902
4578107482	1284.65	726.46	1266.24	730.53	3.6051	3.2344
4578115816	1284.57	729.16	1268.26	725.74	3.6124	3.2215
4578124150	1283.05	730.73	1277.15	737.81	3.6121	3.2531
