t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
4804487752	1220.76	524.79	1222.66	523.75	3.2852	3.0393
4804496085	1220.40	523.61	1230.34	520.47	3.3011	3.0305
4804504418	1222.52	526.35	1224.74	520.52	3.2937	3.0195
4804512751	1212.38	530.21	1221.91	523.97	3.2968	3.0216
4804521085	1214.02	523.25	1223.76	517.65	3.3027	3.0236
4804529418	1218.36	525.46	1217.25	518.82	3.3034	3.0323
4804537751	1220.15	524.99	1227.40	523.12	3.3138	3.0108
4804546084	1213.84	523.57	1223.45	528.04	3.3072	3.0564
4804554417	1220.22	527.82	1216.68	518.87	3.3106	3.0370
4804562755	1213.23	521.11	1216.53	515.54	3.3113	3.0240
4804571088	1213.88	519.63	1217.66	520.15	3.3100	3.0150
4804579421	1217.90	520.61	1217.21	521.84	3.3061	3.0316
4804587754	1214.27	524.37	1219.68	524.67	3.3257	3.0399
4804596087	1210.82	521.78	1218.09	532.47	3.3247	3.0468
4804604421	1201.57	521.62	1225.09	527.10	3.3416	3.0313
4804612754	1211.49	524.37	1216.23	519.00	3.3435	3.0590
4804621088	1207.65	511.77	1217.74	522.99	3.3218	3.0586
4804629420	1213.70	526.47	1222.28	523.46	3.3284	3.0452
4804637754	1216.20	549.07	1229.58	558.22	3.3329	3.0335
4804646088	1226.61	564.46	1242.61	576.78	3.2949	3.0246
4804654420	1247.25	574.27	1235.66	578.15	3.2923	2.9954
4804662753	1252.17	833.13	1251.72	743.59	3.2582	2.8417
4804671086	NaN	NaN	1245.48	1084.09	NaN	2.8559
4804679419	NaN	NaN	NaN	NaN	NaN	NaN
4804687753	NaN	NaN	NaN	NaN	NaN	NaN
4804696090	NaN	NaN	NaN	NaN	NaN	NaN
4804704424	NaN	NaN	NaN	NaN	NaN	NaN
4804712757	NaN	NaN	NaN	NaN	NaN	NaN
4804721091	NaN	NaN	NaN	NaN	NaN	NaN
4804729423	NaN	NaN	NaN	NaN	NaN	NaN
4804737757	NaN	NaN	NaN	NaN	NaN	NaN
