trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	2410794.1199	2410804.7630	2410804.7934	2410807.7925
-8	zsun_azsarwkorsusbsvt.jpg	2410807.9989	2410808.9996	2410809.0220	2410812.0207
-7	sun_alnurdgpqodhpawt.jpg	2410812.2275	2410814.1246	2410814.1666	2410817.1644
-6	zsun_aznghcvrwwxvpmki.jpg	2410817.3714	2410822.1476	2410822.2177	2410825.2164
-5	zsun_azygosgrjwvkyftq.jpg	2410825.4263	2410827.6333	2410827.6537	2410830.6550
-4	sun_agtnmpgkrgkzbvjw.jpg	2410830.8660	2410832.3476	2410832.3655	2410835.3626
-3	zsun_aztxzdqhbookjzfk.jpg	2410835.5752	2410837.2597	2410837.2813	2410840.2757
-2	sun_ayqukzphzqiguvnc.jpg	2410840.4787	2410842.0086	2410842.0268	2410845.0250
-1	sun_amkigjbbrauvgdgg.jpg	2410845.2318	2410849.3316	2410849.3501	2410852.3481
0	sun_arxtwfsqslcwecww.jpg	2410852.5549	2410860.6273	2410860.6570	2410863.6554
1	sun_aaznyvntjefttmaz.jpg	2410961.8897	2410963.0916	2410963.1721	2410966.1814
2	sun_abntrinbqbsqoowj.jpg	2410966.3908	2410967.6116	2410967.6306	2410970.6285
3	sun_aapitsgbtktqubfy.jpg	2410970.8356	2410971.8434	2410971.8811	2410974.8891
4	sun_auetjleugthejgoc.jpg	2410975.0980	2410979.0869	2410979.1135	2410982.1112
5	sun_azqlhsjgbwpcseew.jpg	2410982.3208	2410987.2615	2410987.3020	2410990.3001
6	sun_alvdofgavhiiyosk.jpg	2410990.5101	2410991.6909	2410991.7053	2410994.7035
7	sun_aazqzpomyylceich.jpg	2410994.9093	2410995.9274	2410995.9693	2410998.9673
8	sun_ajrwezxmmjejxsbt.jpg	2410999.1736	2411000.3152	2411000.3396	2411003.3377
9	sun_aglpqkbwvbofhrgt.jpg	2411003.5450	2411004.5235	2411004.5461	2411007.5665
10	sun_azgmgniivgpqrqvu.jpg	2411007.7755	2411009.2594	2411009.3038	2411012.3013
11	sun_aleqenyvunhactkl.jpg	2411012.5072	2411013.6109	2411013.6659	2411016.6638
12	sun_azqyogdvyhahyram.jpg	2411016.8700	2411017.7952	2411017.8686	2411020.8666
13	sun_agldadusrezhmyva.jpg	2411021.0722	2411022.0425	2411022.0650	2411025.0636
14	sun_ajlxdvfhywnxqswk.jpg	2411025.2730	2411026.1155	2411026.1408	2411029.1388
15	sun_ahrhvpdhoamfdhpf.jpg	2411029.3455	2411029.9633	2411029.9822	2411032.9868
16	sun_anecxlyzpkjfxrgi.jpg	2411033.1965	2411035.3717	2411035.4246	2411038.4229
17	sun_ahmxuekfssakrqmm.jpg	2411038.6325	2411041.8882	2411041.9108	2411044.9131
18	sun_aigrduzwokggqqja.jpg	2411045.1228	2411046.3793	2411046.3984	2411049.4166
19	sun_awvfnogmotsvhofs.jpg	2411049.6256	2411051.0912	2411051.1050	2411054.1089
20	sun_akuognalfgmelepa.jpg	2411054.3105	2411055.4640	2411055.5295	2411058.5265
21	sun_azxetkujrgobhzbi.jpg	2411058.7340	2411059.4989	2411059.5281	2411062.5260
22	sun_abdiiftvfbsqoreg.jpg	2411062.7351	2411067.0833	2411067.1244	2411070.1303
23	labelme_jdgkziouohmryxw.jpg	2411070.3366	2411074.6515	2411074.7067	2411077.7064
24	sun_auwldxtolpavypst.jpg	2411077.9156	2411079.5635	2411079.6151	2411082.6275
25	sun_ahvszpwjtodgwusx.jpg	2411082.8360	2411086.2355	2411086.2603	2411089.2531
26	sun_avtdeaxixgmwquck.jpg	2411089.4565	2411090.6995	2411090.7785	2411093.7904
27	sun_aqgljqwslycnxfzi.jpg	2411093.9933	2411094.6435	2411094.6782	2411097.6710
28	sun_akjkxldecwnanoah.jpg	2411097.8741	2411098.4813	2411098.4917	2411101.5134
29	sun_aqyyqhbfyinaxiuf.jpg	2411101.7173	2411103.6193	2411103.6357	2411106.6285
30	sun_acselzrpurxmucxu.jpg	2411106.8301	2411107.5071	2411107.5430	2411110.5410
31	sun_ajnvbqoszcilcmds.jpg	2411110.7464	2411111.6149	2411111.6534	2411114.6739
32	labelme_huhykljhyigbhct.jpg	2411114.8778	2411115.7818	2411115.8207	2411118.8442
33	sun_agrhekhltqnhqoau.jpg	2411119.0486	2411124.9395	2411124.9632	2411127.9575
34	sun_akwvdhqsbtcesevi.jpg	2411128.1609	2411133.4994	2411133.5616	2411136.5596
35	sun_aiyvqzhwvppwbskj.jpg	2411136.7662	2411142.9634	2411143.0029	2411145.9956
36	sun_avnmtylgpdxtehve.jpg	2411146.1973	2411147.9633	2411147.9878	2411150.9824
37	sun_aepbpufpcgbxxcdd.jpg	2411151.1857	2411155.5629	2411155.6093	2411158.6348
38	labelme_uogxwpbmtxcnafj.jpg	2411158.8418	2411161.0661	2411161.1046	2411164.1026
39	sun_ajbfafirxjclbnxl.jpg	2411164.3092	2411165.2593	2411165.2984	2411168.2911
40	sun_aixacgstjgjpkhyx.jpg	2411168.4935	2411172.3633	2411172.4513	2411175.4440
41	sun_aepdfzurhsaporkg.jpg	2411175.6483	2411185.9074	2411185.9545	2411188.9472
42	sun_ahqjwnzgolcaoidx.jpg	2411189.1511	2411191.1004	2411191.1573	2411194.1542
43	labelme_qglnhnudtmzmocz.jpg	2411194.3608	2411195.2832	2411195.3095	2411198.3254
44	sun_agztutxlbisetcoy.jpg	2411198.5302	2411210.5915	2411210.6126	2411213.6099
45	sun_acrnjwraljsrcesa.jpg	2411213.8166	2411214.8514	2411214.8981	2411217.8965
46	sun_aheymxjdkejwbehi.jpg	2411218.1027	2411225.8590	2411225.8848	2411228.8822
47	sun_azbjiqtpgvxjjuzr.jpg	2411229.0891	2411230.8030	2411230.8818	2411233.8809
48	sun_alvoexkareccqxgq.jpg	2411234.0872	2411235.3714	2411235.3942	2411238.4039
49	sun_apbmvnchyjqxptff.jpg	2411238.6128	2411240.1552	2411240.1838	2411243.1824
50	sun_aavzagnbsbymxlyh.jpg	2411243.3862	2411249.2354	2411249.2602	2411252.2580
51	sun_aitsjpidonnknvwm.jpg	2411252.4640	2411253.8588	2411253.9080	2411256.9028
52	sun_ayfwodsvoatztibh.jpg	2411257.1080	2411258.4194	2411258.4607	2411261.4582
53	sun_amppupofnobgmmut.jpg	2411261.6654	2411266.7393	2411266.7582	2411269.7682
54	sun_ajnzhggqkskokvyd.jpg	2411269.9751	2411271.4434	2411271.4615	2411274.4815
55	sun_aprmzdnceosyiiqx.jpg	2411274.6916	2411275.7554	2411275.7943	2411278.7927
56	sun_abwmjfnrmqjdltxn.jpg	2411278.9991	2411279.8608	2411279.8855	2411282.8832
57	sun_asinbgvcqvrnsssj.jpg	2411283.0902	2411287.5604	2411287.6155	2411290.6096
58	sun_apaviskbumvstgsv.jpg	2411290.8128	2411295.3712	2411295.4130	2411298.4365
59	sun_afkjkqlhqnwftaam.jpg	2411298.6453	2411300.1548	2411300.1686	2411303.1663
60	sun_awusemdipqlufrmt.jpg	2411303.3731	2411305.1777	2411305.1913	2411308.1888
61	sun_aorysgcktvwbovgc.jpg	2411308.3956	2411308.9232	2411308.9605	2411311.9532
62	sun_aqxypnffmypblepf.jpg	2411312.1567	2411312.6428	2411312.6835	2411315.6809
63	sun_acznlxcgnetogsai.jpg	2411315.8874	2411316.7198	2411316.8016	2411319.7993
64	sun_apaxvwendkkxoteh.jpg	2411320.0061	2411320.9448	2411320.9851	2411323.9833
65	sun_apbokiglhflrauxo.jpg	2411324.1902	2411325.2099	2411325.2863	2411328.2846
66	sun_ahovdllcccjqjyeb.jpg	2411328.4881	2411333.1228	2411333.1447	2411336.1429
67	sun_aowefbfvclkxfhop.jpg	2411336.3487	2411338.3634	2411338.4036	2411341.4084
68	sun_atfpttqtzuliaaim.jpg	2411341.6122	2411342.5033	2411342.5325	2411345.5267
69	sun_algkamzphkipsfil.jpg	2411345.7306	2411346.3534	2411346.3725	2411349.3678
70	sun_ataniphupyuxeowc.jpg	2411349.5713	2411352.7873	2411352.8157	2411355.8204
71	sun_ajmwiafzffjerzeb.jpg	2411356.0248	2411356.7393	2411356.7646	2411359.7692
72	sun_ayhqvuklxnmflgid.jpg	2411359.9785	2411361.0754	2411361.1317	2411364.1441
73	sun_ajnzlaendvxbrnmy.jpg	2411364.3511	2411365.1227	2411365.1604	2411368.1531
74	sun_aknopalvgzzgfngw.jpg	2411368.3563	2411368.9874	2411369.0032	2411372.0297
75	sun_aexxtzchsriqptwg.jpg	2411372.2384	2411373.0114	2411373.0949	2411376.0897
76	sun_afmgqyvomuhprelx.jpg	2411376.2935	2411377.1713	2411377.1925	2411380.1900
77	sun_aevezokbkeojznwq.jpg	2411380.3960	2411383.5393	2411383.5645	2411386.5787
