trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	3704.4579	3715.2959	3715.3334	3718.3358
-8	zsun_azsarwkorsusbsvt.jpg	3718.5526	3733.0006	3733.0311	3736.0335
-7	sun_alnurdgpqodhpawt.jpg	3736.2503	3751.7752	3751.8296	3754.8321
-6	zsun_aznghcvrwwxvpmki.jpg	3755.0489	3757.9928	3758.0680	3761.0705
-5	zsun_azygosgrjwvkyftq.jpg	3761.2873	3764.3179	3764.3398	3767.3422
-4	sun_agtnmpgkrgkzbvjw.jpg	3767.5591	3768.4395	3768.4598	3771.4622
-3	zsun_aztxzdqhbookjzfk.jpg	3771.6791	3773.6831	3773.7141	3776.7165
-2	sun_ayqukzphzqiguvnc.jpg	3776.9333	3778.0165	3778.0342	3781.0367
-1	sun_amkigjbbrauvgdgg.jpg	3781.2535	3782.0517	3782.0709	3785.0733
0	sun_arxtwfsqslcwecww.jpg	3785.2901	3785.7102	3785.7405	3788.7429
1	sun_aaznyvntjefttmaz.jpg	3925.6541	3941.7831	3941.8672	3944.8696
2	sun_abntrinbqbsqoowj.jpg	3945.0865	3949.0391	3949.0564	3952.0755
3	sun_aapitsgbtktqubfy.jpg	3952.2923	3954.2952	3954.3273	3957.3298
4	sun_auetjleugthejgoc.jpg	3957.5466	3959.0470	3959.0812	3962.1003
5	sun_azqlhsjgbwpcseew.jpg	3962.3172	3964.2819	3964.3355	3967.3379
6	sun_alvdofgavhiiyosk.jpg	3967.5547	3969.4950	3969.5063	3972.5088
7	sun_aazqzpomyylceich.jpg	3972.7256	3974.0904	3974.1434	3977.1458
8	sun_ajrwezxmmjejxsbt.jpg	3977.3627	3978.8153	3978.8472	3981.8497
9	sun_aglpqkbwvbofhrgt.jpg	3982.0665	3983.2990	3983.3342	3986.3366
10	sun_azgmgniivgpqrqvu.jpg	3986.5535	3988.8391	3988.8887	3991.8911
11	sun_aleqenyvunhactkl.jpg	3992.1080	3996.9428	3997.0120	4000.0144
12	sun_azqyogdvyhahyram.jpg	4000.2313	4004.7430	4004.8183	4007.8374
13	sun_agldadusrezhmyva.jpg	4008.0543	4009.3271	4009.3553	4012.3578
14	sun_ajlxdvfhywnxqswk.jpg	4012.5746	4014.2386	4014.2760	4017.2784
15	sun_ahrhvpdhoamfdhpf.jpg	4017.4953	4019.7668	4019.7804	4022.7829
16	sun_anecxlyzpkjfxrgi.jpg	4022.9997	4024.4710	4024.5343	4027.5367
17	sun_ahmxuekfssakrqmm.jpg	4027.7536	4029.7668	4029.7886	4032.8077
18	sun_aigrduzwokggqqja.jpg	4033.0245	4034.5085	4034.5258	4037.5449
19	sun_awvfnogmotsvhofs.jpg	4037.7617	4038.9589	4038.9794	4041.9818
20	sun_akuognalfgmelepa.jpg	4042.1986	4043.7510	4043.8333	4046.8357
21	sun_azxetkujrgobhzbi.jpg	4047.0526	4048.2629	4048.3036	4051.3060
22	sun_abdiiftvfbsqoreg.jpg	4051.5229	4055.2228	4055.2759	4058.2950
23	labelme_jdgkziouohmryxw.jpg	4058.5119	4059.9430	4059.9964	4062.9989
24	sun_auwldxtolpavypst.jpg	4063.2157	4064.7904	4064.8504	4067.8528
25	sun_ahvszpwjtodgwusx.jpg	4068.0696	4069.0338	4069.0538	4072.0562
26	sun_avtdeaxixgmwquck.jpg	4072.2731	4073.2824	4073.3739	4076.3764
27	sun_aqgljqwslycnxfzi.jpg	4076.5932	4077.7907	4077.8276	4080.8300
28	sun_akjkxldecwnanoah.jpg	4081.0468	4082.8512	4082.8650	4085.8674
29	sun_aqyyqhbfyinaxiuf.jpg	4086.0843	4087.7268	4087.7523	4090.7547
30	sun_acselzrpurxmucxu.jpg	4090.9716	4092.0433	4092.0891	4095.1082
31	sun_ajnvbqoszcilcmds.jpg	4095.3251	4098.0228	4098.0606	4101.0631
32	labelme_huhykljhyigbhct.jpg	4101.2799	4102.2910	4102.3308	4105.3332
33	sun_agrhekhltqnhqoau.jpg	4105.5501	4106.4069	4106.4341	4109.4532
34	sun_akwvdhqsbtcesevi.jpg	4109.6701	4112.7588	4112.8226	4115.8251
35	sun_aiyvqzhwvppwbskj.jpg	4116.0419	4116.9103	4116.9593	4119.9618
36	sun_avnmtylgpdxtehve.jpg	4120.1786	4121.5430	4121.5797	4124.5822
37	sun_aepbpufpcgbxxcdd.jpg	4124.7990	4126.1105	4126.1668	4129.1692
38	labelme_uogxwpbmtxcnafj.jpg	4129.3861	4130.4149	4130.4536	4133.4727
39	sun_ajbfafirxjclbnxl.jpg	4133.6896	4135.1828	4135.2241	4138.2266
40	sun_aixacgstjgjpkhyx.jpg	4138.4434	4140.9589	4141.0455	4144.0480
41	sun_aepdfzurhsaporkg.jpg	4144.2648	4144.9989	4145.0488	4148.0512
42	sun_ahqjwnzgolcaoidx.jpg	4148.2681	4149.3111	4149.3689	4152.3881
43	labelme_qglnhnudtmzmocz.jpg	4152.6049	4153.8278	4153.8559	4156.8584
44	sun_agztutxlbisetcoy.jpg	4157.0752	4157.8465	4157.8592	4160.8616
45	sun_acrnjwraljsrcesa.jpg	4161.0785	4162.3508	4162.4129	4165.4153
46	sun_aheymxjdkejwbehi.jpg	4165.6321	4166.1747	4166.1993	4169.2017
47	sun_azbjiqtpgvxjjuzr.jpg	4169.4186	4170.3105	4170.3860	4173.3884
48	sun_alvoexkareccqxgq.jpg	4173.6053	4174.4142	4174.4393	4177.4584
49	sun_apbmvnchyjqxptff.jpg	4177.6753	4178.6626	4178.6927	4181.6952
50	sun_aavzagnbsbymxlyh.jpg	4181.9120	4182.5747	4182.5959	4185.5983
51	sun_aitsjpidonnknvwm.jpg	4185.8152	4186.8944	4186.9494	4189.9686
52	sun_ayfwodsvoatztibh.jpg	4190.1854	4191.5104	4191.5532	4194.5556
53	sun_amppupofnobgmmut.jpg	4194.7725	4197.9184	4197.9417	4200.9608
54	sun_ajnzhggqkskokvyd.jpg	4201.1777	4202.6705	4202.6956	4205.6980
55	sun_aprmzdnceosyiiqx.jpg	4205.9148	4206.7261	4206.7655	4209.7680
56	sun_abwmjfnrmqjdltxn.jpg	4209.9848	4210.8224	4210.8522	4213.8713
57	sun_asinbgvcqvrnsssj.jpg	4214.0881	4216.8625	4216.9238	4219.9262
58	sun_apaviskbumvstgsv.jpg	4220.1430	4220.6710	4220.7102	4223.7126
59	sun_afkjkqlhqnwftaam.jpg	4223.9295	4224.7267	4224.7468	4227.7492
60	sun_awusemdipqlufrmt.jpg	4227.9661	4229.1343	4229.1504	4232.1528
61	sun_aorysgcktvwbovgc.jpg	4232.3696	4233.3123	4233.3538	4236.3562
62	sun_aqxypnffmypblepf.jpg	4236.5731	4238.7744	4238.8249	4241.8440
63	sun_acznlxcgnetogsai.jpg	4242.0608	4244.0704	4244.1625	4247.1650
64	sun_apaxvwendkkxoteh.jpg	4247.3818	4249.0466	4249.0999	4252.1023
65	sun_apbokiglhflrauxo.jpg	4252.3192	4256.2785	4256.3558	4259.3582
