Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-029_task-EyeTracking_physio	1	-940.997	-799.330	141.667	1278.010	696.580	0.151	0.054	0.221	0.512
sub-029_task-EyeTracking_physio	1	-690.994	234.027	925.021	1279.505	706.885	0.170	0.084	0.288	1.256
sub-029_task-EyeTracking_physio	1	259.033	434.034	175.001	1343.920	824.310	0.156	0.119	0.287	0.770
sub-029_task-EyeTracking_physio	1	450.700	650.711	200.011	1147.712	830.502	0.156	0.093	0.382	0.597
sub-029_task-EyeTracking_physio	1	667.368	967.379	300.011	992.610	519.315	1.056	13.009	5.549	13.018
sub-029_task-EyeTracking_physio	1	984.046	1167.380	183.334	1200.085	581.305	0.159	0.094	0.381	0.606
sub-029_task-EyeTracking_physio	1	1184.052	1334.056	150.004	1169.645	526.645	0.183	0.070	0.265	0.515
sub-029_task-EyeTracking_physio	1	1359.056	1567.396	208.340	1447.990	818.990	0.168	0.081	0.338	0.777
sub-029_task-EyeTracking_physio	1	1584.061	1784.064	200.003	1165.033	894.575	0.107	0.062	0.297	0.458
sub-029_task-EyeTracking_physio	1	1792.397	1967.405	175.008	1148.255	873.670	0.178	0.095	0.488	0.516
sub-029_task-EyeTracking_physio	1	1992.404	2200.731	208.327	1381.315	851.015	0.147	0.107	0.517	0.612
sub-029_task-EyeTracking_physio	1	2225.745	2517.417	291.672	1177.155	608.040	0.187	0.082	0.271	0.597
sub-029_task-EyeTracking_physio	1	2559.083	2700.752	141.669	1429.325	752.045	0.152	0.063	0.352	0.459
sub-029_task-EyeTracking_physio	1	2725.752	2942.425	216.673	1157.675	883.183	0.235	0.111	0.753	0.387
sub-029_task-EyeTracking_physio	2	-982.573	-815.904	166.669	1261.642	725.972	0.124	0.046	0.182	0.446
sub-029_task-EyeTracking_physio	2	-790.900	209.119	1000.019	1278.245	707.303	0.146	0.105	0.404	0.877
sub-029_task-EyeTracking_physio	2	225.785	459.126	233.341	1054.668	677.005	0.147	0.109	0.412	0.530
