trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	241671.6480	241680.2947	241680.3285	241683.3288
-8	zsun_azsarwkorsusbsvt.jpg	241683.5388	241688.0791	241688.1003	241691.0935
-7	sun_alnurdgpqodhpawt.jpg	241691.2952	241693.9429	241693.9836	241696.9812
-6	zsun_aznghcvrwwxvpmki.jpg	241697.1914	241699.3627	241699.4314	241702.4293
-5	zsun_azygosgrjwvkyftq.jpg	241702.6398	241706.1343	241706.1533	241709.1623
-4	sun_agtnmpgkrgkzbvjw.jpg	241709.3722	241711.3027	241711.3171	241714.3146
-3	zsun_aztxzdqhbookjzfk.jpg	241714.5244	241715.2608	241715.2828	241718.2907
-2	sun_ayqukzphzqiguvnc.jpg	241718.5074	241721.6632	241721.6778	241724.6749
-1	sun_amkigjbbrauvgdgg.jpg	241724.8835	241727.6305	241727.6494	241730.6478
0	sun_arxtwfsqslcwecww.jpg	241730.8577	241732.1200	241732.1480	241735.1575
1	sun_aaznyvntjefttmaz.jpg	241809.9113	241818.9972	241819.0814	241822.0796
2	sun_abntrinbqbsqoowj.jpg	241822.2893	241823.1741	241823.1928	241826.1900
3	sun_aapitsgbtktqubfy.jpg	241826.3996	241828.2942	241828.3298	241831.3278
4	sun_auetjleugthejgoc.jpg	241831.5365	241832.2577	241832.2845	241835.2818
5	sun_azqlhsjgbwpcseew.jpg	241835.4917	241837.3008	241837.3420	241840.3525
6	sun_alvdofgavhiiyosk.jpg	241840.5591	241841.0911	241841.1114	241844.1083
7	sun_aazqzpomyylceich.jpg	241844.3166	241844.9826	241845.0250	241848.0195
8	sun_ajrwezxmmjejxsbt.jpg	241848.2248	241848.9178	241848.9398	241851.9378
9	sun_aglpqkbwvbofhrgt.jpg	241852.1467	241854.5260	241854.5489	241857.5416
10	sun_azgmgniivgpqrqvu.jpg	241857.7433	241860.0496	241860.0973	241863.0917
11	sun_aleqenyvunhactkl.jpg	241863.2963	241864.7983	241864.8556	241867.8498
12	sun_azqyogdvyhahyram.jpg	241868.0547	241869.7916	241869.8656	241872.8638
13	sun_agldadusrezhmyva.jpg	241873.0740	241875.1748	241875.1988	241878.2007
14	sun_ajlxdvfhywnxqswk.jpg	241878.4091	241879.6780	241879.7010	241882.6935
15	sun_ahrhvpdhoamfdhpf.jpg	241882.8959	241883.4002	241883.4129	241886.4098
16	sun_anecxlyzpkjfxrgi.jpg	241886.6179	241888.9671	241889.0214	241892.0188
17	sun_ahmxuekfssakrqmm.jpg	241892.2262	241894.8701	241894.8927	241897.8968
18	sun_aigrduzwokggqqja.jpg	241898.1010	241901.4757	241901.4957	241904.4924
