trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	861177.5271	861184.0219	861184.0658	861187.0682
-8	zsun_azsarwkorsusbsvt.jpg	861187.2850	861189.9022	861189.9372	861192.9396
-7	sun_alnurdgpqodhpawt.jpg	861193.1565	861194.2461	861194.2907	861197.2932
-6	zsun_aznghcvrwwxvpmki.jpg	861197.5100	861197.8458	861197.9103	861200.9295
-5	zsun_azygosgrjwvkyftq.jpg	861201.1463	861204.6378	861204.6658	861207.6683
-4	sun_agtnmpgkrgkzbvjw.jpg	861207.8851	861210.1259	861210.1536	861213.1561
-3	zsun_aztxzdqhbookjzfk.jpg	861213.3729	861213.5981	861213.6231	861216.6256
-2	sun_ayqukzphzqiguvnc.jpg	861216.8424	861218.9976	861219.0108	861222.0133
-1	sun_amkigjbbrauvgdgg.jpg	861222.2301	861222.6779	861222.6971	861225.6996
0	sun_arxtwfsqslcwecww.jpg	861225.9164	861226.2700	861226.3001	861229.3192
1	sun_aaznyvntjefttmaz.jpg	861283.8802	861292.6215	861292.7040	861295.7065
2	sun_abntrinbqbsqoowj.jpg	861295.9233	861296.1979	861296.2236	861299.2260
3	sun_aapitsgbtktqubfy.jpg	861299.4429	861299.7626	861299.8098	861302.8123
4	sun_auetjleugthejgoc.jpg	861303.0291	861303.3879	861303.4124	861306.4486
5	sun_azqlhsjgbwpcseew.jpg	861306.6654	861306.9097	861306.9490	861309.9681
6	sun_alvdofgavhiiyosk.jpg	861310.1849	861310.4536	861310.4685	861313.4709
7	sun_aazqzpomyylceich.jpg	861313.6878	861313.9739	861314.0214	861317.0238
8	sun_ajrwezxmmjejxsbt.jpg	861317.2407	861319.0300	861319.0588	861322.0613
9	sun_aglpqkbwvbofhrgt.jpg	861322.2781	861322.6217	861322.6451	861325.6642
10	sun_azgmgniivgpqrqvu.jpg	861325.8810	861326.3418	861326.3981	861329.4005
11	sun_aleqenyvunhactkl.jpg	861329.6174	861329.9334	861330.0010	861333.0035
12	sun_azqyogdvyhahyram.jpg	861333.2203	861334.5630	861334.6381	861337.6406
13	sun_agldadusrezhmyva.jpg	861337.8574	861338.3660	861338.3912	861341.4103
14	sun_ajlxdvfhywnxqswk.jpg	861341.6271	861342.1658	861342.1943	861345.1967
15	sun_ahrhvpdhoamfdhpf.jpg	861345.4136	861345.8139	861345.8306	861348.8497
16	sun_anecxlyzpkjfxrgi.jpg	861349.0665	861349.4455	861349.5002	861352.5027
17	sun_ahmxuekfssakrqmm.jpg	861352.7195	861352.8938	861352.9197	861355.9221
18	sun_aigrduzwokggqqja.jpg	861356.1389	861356.3899	861356.4225	861359.4249
19	sun_awvfnogmotsvhofs.jpg	861359.6418	861359.8220	861359.8419	861362.8611
20	sun_akuognalfgmelepa.jpg	861363.0779	861363.6224	861363.6951	861366.7142
21	sun_azxetkujrgobhzbi.jpg	861366.9310	861367.3179	861367.3481	861370.3672
22	sun_abdiiftvfbsqoreg.jpg	861370.5840	861370.8459	861370.8840	861373.8867
23	labelme_jdgkziouohmryxw.jpg	861374.1035	861374.3738	861374.4371	861377.4729
24	sun_auwldxtolpavypst.jpg	861377.6898	861378.3738	861378.4237	861381.4428
25	sun_ahvszpwjtodgwusx.jpg	861381.6597	861382.1179	861382.1434	861385.1458
26	sun_avtdeaxixgmwquck.jpg	861385.3627	861385.7414	861385.8297	861388.8322
27	sun_aqgljqwslycnxfzi.jpg	861389.0490	861389.3648	861389.4160	861392.4184
28	sun_akjkxldecwnanoah.jpg	861392.6353	861393.0054	861393.0189	861396.0214
29	sun_aqyyqhbfyinaxiuf.jpg	861396.2382	861396.9336	861396.9554	861399.9579
30	sun_acselzrpurxmucxu.jpg	861400.1747	861400.4856	861400.5250	861403.5441
31	sun_ajnvbqoszcilcmds.jpg	861403.7610	861405.0217	861405.0620	861408.0645
32	labelme_huhykljhyigbhct.jpg	861408.2813	861409.0374	861409.0820	861412.0844
33	sun_agrhekhltqnhqoau.jpg	861412.3012	861412.6654	861412.7015	861415.7040
34	sun_akwvdhqsbtcesevi.jpg	861415.9209	861416.9153	861416.9884	861419.9908
35	sun_aiyvqzhwvppwbskj.jpg	861420.2077	861421.0536	861421.0917	861424.1108
36	sun_avnmtylgpdxtehve.jpg	861424.3277	861425.1579	861425.1951	861428.1975
37	sun_aepbpufpcgbxxcdd.jpg	861428.4144	861429.0856	861429.1316	861432.1340
38	labelme_uogxwpbmtxcnafj.jpg	861432.3509	861432.9738	861433.0181	861436.0205
39	sun_ajbfafirxjclbnxl.jpg	861436.2374	861436.6696	861436.7211	861439.7402
40	sun_aixacgstjgjpkhyx.jpg	861439.9571	861440.9099	861441.0079	861444.0103
41	sun_aepdfzurhsaporkg.jpg	861444.2272	861444.7736	861444.8277	861447.8301
42	sun_ahqjwnzgolcaoidx.jpg	861448.0470	861448.6536	861448.7142	861451.7166
43	labelme_qglnhnudtmzmocz.jpg	861451.9334	861452.5095	861452.5339	861455.5364
44	sun_agztutxlbisetcoy.jpg	861455.7532	861456.2219	861456.2370	861459.2394
45	sun_acrnjwraljsrcesa.jpg	861459.4562	861459.8136	861459.8732	861462.8757
46	sun_aheymxjdkejwbehi.jpg	861463.0925	861465.7813	861465.8114	861468.8138
47	sun_azbjiqtpgvxjjuzr.jpg	861469.0307	861470.5179	861470.5986	861473.6011
48	sun_alvoexkareccqxgq.jpg	861473.8179	861474.1657	861474.1849	861477.1873
49	sun_apbmvnchyjqxptff.jpg	861477.4042	861477.7417	861477.7711	861480.7736
50	sun_aavzagnbsbymxlyh.jpg	861480.9904	861484.0003	861484.0262	861487.0286
51	sun_aitsjpidonnknvwm.jpg	861487.2455	861487.8004	861487.8627	861490.8651
52	sun_ayfwodsvoatztibh.jpg	861491.0819	861492.1338	861492.1828	861495.1853
53	sun_amppupofnobgmmut.jpg	861495.4021	861496.0239	861496.0360	861499.0384
54	sun_ajnzhggqkskokvyd.jpg	861499.2552	861499.5758	861499.6055	861502.6080
