trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	436947.7810	436956.7436	436956.7539	436959.7509
-4	sun_agtnmpgkrgkzbvjw.jpg	436959.9612	436961.8318	436961.8416	436964.8388
-3	sun_alnurdgpqodhpawt.jpg	436965.0464	436966.5516	436966.5640	436969.5614
-2	sun_ayqukzphzqiguvnc.jpg	436969.7694	436970.7035	436970.7097	436973.7077
-1	sun_amkigjbbrauvgdgg.jpg	436973.9168	436975.1276	436975.1378	436978.1352
0	sun_arxtwfsqslcwecww.jpg	436978.3418	436979.2631	436979.2756	436982.2730
1	sun_aaznyvntjefttmaz.jpg	437094.6060	437096.2873	437096.2938	437099.2915
2	sun_abntrinbqbsqoowj.jpg	437099.5052	437100.3834	437100.3916	437103.3891
3	sun_aapitsgbtktqubfy.jpg	437103.5961	437104.1221	437104.1286	437107.1268
4	sun_auetjleugthejgoc.jpg	437107.3337	437108.1833	437108.1921	437111.1896
5	sun_azqlhsjgbwpcseew.jpg	437111.3983	437113.8315	437113.8400	437116.8380
6	sun_alvdofgavhiiyosk.jpg	437117.0450	437117.8473	437117.8545	437120.8519
7	sun_aazqzpomyylceich.jpg	437121.0608	437121.4872	437121.4936	437124.4912
8	sun_ajrwezxmmjejxsbt.jpg	437124.6982	437125.5672	437125.5770	437128.5745
9	sun_aglpqkbwvbofhrgt.jpg	437128.7831	437129.3029	437129.3126	437132.3107
10	sun_azgmgniivgpqrqvu.jpg	437132.5193	437133.8795	437133.8862	437136.8844
11	sun_aleqenyvunhactkl.jpg	437137.0910	437137.6476	437137.6564	437140.6542
12	sun_azqyogdvyhahyram.jpg	437140.8615	437141.5591	437141.5654	437144.5634
13	sun_agldadusrezhmyva.jpg	437144.7732	437147.0315	437147.0407	437150.0385
14	sun_ajlxdvfhywnxqswk.jpg	437150.2466	437151.3276	437151.3357	437154.3331
15	sun_ahrhvpdhoamfdhpf.jpg	437154.5394	437155.5512	437155.5577	437158.5555
16	sun_anecxlyzpkjfxrgi.jpg	437158.7621	437161.4486	437161.4563	437164.4538
17	sun_ahmxuekfssakrqmm.jpg	437164.6605	437165.5912	437165.5992	437168.5971
18	sun_aigrduzwokggqqja.jpg	437168.8042	437178.1145	437178.1223	437181.1204
19	sun_awvfnogmotsvhofs.jpg	437181.3282	437182.3668	437182.3741	437185.3714
20	sun_akuognalfgmelepa.jpg	437185.5782	437186.8740	437186.8823	437189.8799
21	sun_azxetkujrgobhzbi.jpg	437190.0871	437191.0950	437191.1014	437194.0990
22	sun_abdiiftvfbsqoreg.jpg	437194.3074	437195.2151	437195.2214	437198.2190
23	labelme_jdgkziouohmryxw.jpg	437198.4248	437198.9112	437198.9216	437201.9191
24	sun_auwldxtolpavypst.jpg	437202.1268	437211.1412	437211.1490	437214.1464
25	sun_ahvszpwjtodgwusx.jpg	437214.3543	437219.5078	437219.5174	437222.5147
26	sun_avtdeaxixgmwquck.jpg	437222.7224	437225.0873	437225.0963	437228.0940
27	sun_aqgljqwslycnxfzi.jpg	437228.2997	437234.0668	437234.0734	437237.0713
28	sun_akjkxldecwnanoah.jpg	437237.2802	437240.4631	437240.4705	437243.4678
29	sun_aqyyqhbfyinaxiuf.jpg	437243.6754	437245.7430	437245.7511	437248.7488
30	sun_acselzrpurxmucxu.jpg	437248.9580	437255.1090	437255.1165	437258.1139
31	sun_ajnvbqoszcilcmds.jpg	437258.3228	437262.3111	437262.3209	437265.3183
32	labelme_huhykljhyigbhct.jpg	437265.5249	437267.5170	437267.5275	437270.5253
33	sun_agrhekhltqnhqoau.jpg	437270.7330	437274.2012	437274.2076	437277.2055
34	sun_akwvdhqsbtcesevi.jpg	437277.4155	437281.5181	437281.5246	437284.5220
35	sun_aiyvqzhwvppwbskj.jpg	437284.7286	437287.9509	437287.9609	437290.9582
36	sun_avnmtylgpdxtehve.jpg	437291.1661	437296.1752	437296.1826	437299.1802
37	sun_aepbpufpcgbxxcdd.jpg	437299.3896	437301.5431	437301.5525	437304.5504
38	labelme_uogxwpbmtxcnafj.jpg	437304.7570	437309.7601	437309.7684	437312.7663
39	sun_ajbfafirxjclbnxl.jpg	437312.9770	437316.6869	437316.6965	437319.6940
40	sun_aixacgstjgjpkhyx.jpg	437319.9033	437326.6104	437326.6170	437329.6150
41	sun_aepdfzurhsaporkg.jpg	437329.8235	437332.7510	437332.7619	437335.7597
42	sun_ahqjwnzgolcaoidx.jpg	437335.9671	437338.9665	437338.9731	437341.9707
43	labelme_qglnhnudtmzmocz.jpg	437342.1785	437348.2112	437348.2202	437351.2180
44	sun_agztutxlbisetcoy.jpg	437351.4262	437358.5523	437358.5642	437361.5617
45	sun_acrnjwraljsrcesa.jpg	437361.7707	437363.1991	437363.2068	437366.2041
46	sun_aheymxjdkejwbehi.jpg	437366.4108	437367.2469	437367.2570	437370.2549
47	sun_azbjiqtpgvxjjuzr.jpg	437370.4617	437371.3530	437371.3621	437374.3596
48	sun_alvoexkareccqxgq.jpg	437374.5663	437376.0110	437376.0179	437379.0154
49	sun_apbmvnchyjqxptff.jpg	437379.2236	437380.2278	437380.2351	437383.2326
50	sun_aavzagnbsbymxlyh.jpg	437383.4396	437384.0150	437384.0236	437387.0210
51	sun_aitsjpidonnknvwm.jpg	437387.2281	437389.5369	437389.5460	437392.5435
52	sun_ayfwodsvoatztibh.jpg	437392.7499	437394.4229	437394.4300	437397.4275
53	sun_amppupofnobgmmut.jpg	437397.6357	437398.9591	437398.9663	437401.9638
54	sun_ajnzhggqkskokvyd.jpg	437402.1710	437403.0630	437403.0721	437406.0696
