t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
2418800448632	1277.58	816.71	1273.79	805.00	3.6515	3.8236
2418800456965	1269.99	798.80	1274.70	805.43	3.6036	3.8237
2418800465298	1271.54	815.41	1274.72	801.50	3.6604	3.8144
2418800473632	1271.63	821.56	1280.86	801.10	3.6724	3.8138
2418800481966	1276.31	819.40	1267.66	802.35	3.6546	3.8151
2418800490298	1274.45	822.16	1264.66	807.03	3.6535	3.8046
2418800498638	1269.81	804.65	1267.80	808.87	3.6181	3.8084
2418800506971	1271.06	796.73	1271.20	810.36	3.6245	3.8095
2418800515305	1275.92	793.47	1262.19	813.31	3.6191	3.8012
2418800523637	1272.22	785.24	1267.68	814.29	3.6128	3.8181
2418800531970	1261.78	796.67	1271.13	807.65	3.6323	3.8174
2418800540303	1268.42	804.39	1274.85	803.39	3.6393	3.8112
2418800548636	1272.50	794.11	1268.14	805.74	3.6095	3.8189
2418800556970	1269.05	811.50	1270.83	807.45	3.6529	3.8150
2418800565304	1268.78	800.31	1258.85	812.38	3.6317	3.8081
2418800573637	1268.48	790.62	1264.73	806.01	3.6166	3.7977
2418800581970	1272.72	788.86	1257.48	813.51	3.6256	3.8224
2418800590304	1273.60	794.06	1255.36	808.74	3.6207	3.8138
2418800598636	1273.29	769.40	1258.36	805.30	3.5869	3.8094
2418800606969	1276.78	780.67	1259.56	811.57	3.5945	3.8235
2418800615303	1278.63	798.21	1258.95	805.93	3.6273	3.8291
2418800623635	1277.54	814.76	1255.09	813.76	3.6631	3.8720
2418800631972	1277.03	827.76	1257.53	799.09	3.6774	3.8329
2418800640306	1278.73	836.03	1257.41	797.58	3.7267	3.8202
2418800648639	1277.94	817.44	1258.98	796.97	3.6686	3.8345
2418800656972	1272.95	809.54	1259.93	788.28	3.6534	3.8175
2418800665306	1279.37	808.81	1255.34	794.88	3.6584	3.8393
2418800673639	1276.28	802.53	1257.19	787.88	3.6692	3.8148
2418800681972	1271.99	802.28	1257.35	802.29	3.6652	3.8304
2418800690304	1268.85	784.42	1251.61	802.93	3.6234	3.8313
2418800698637	1275.74	801.77	1254.03	807.10	3.6865	3.8354
2418800706971	1273.25	793.13	1260.54	802.79	3.6844	3.8450
2418800715304	1275.12	801.05	1263.92	808.28	3.7136	3.8447
2418800723637	1275.63	794.68	1263.87	802.42	3.6849	3.8490
2418800731971	1271.15	786.53	1266.32	805.88	3.6773	3.8507
2418800740305	1280.06	782.83	1276.87	750.52	3.7495	3.8781
2418800748638	1275.88	780.17	1261.48	710.71	3.7802	3.8552
2418800756975	1282.54	771.06	1260.09	729.73	3.7719	3.8564
2418800765309	1277.23	775.13	1261.41	740.17	3.7860	3.8650
2418800773641	1273.76	769.25	1260.78	746.54	3.7766	3.8703
2418800781974	1276.25	759.82	1261.37	743.44	3.7649	3.8672
2418800790307	1280.69	770.61	1254.78	740.91	3.7988	3.8607
2418800798641	1282.07	784.02	1252.41	744.58	3.8177	3.8826
2418800806974	1285.26	783.74	1248.08	744.48	3.8254	3.8753
2418800815307	1278.70	770.24	1251.42	734.15	3.7930	3.8664
2418800823641	1283.44	779.28	1249.33	735.92	3.8090	3.8770
2418800831974	1275.81	766.43	1248.53	747.79	3.7969	3.8916
2418800840308	1271.06	763.74	1249.43	752.86	3.7738	3.8937
2418800848641	1275.91	748.24	1256.43	745.62	3.7542	3.9035
2418800856973	1282.16	750.74	1254.24	713.99	3.7758	3.8709
2418800865307	1284.03	768.09	1256.90	725.31	3.8053	3.9013
2418800873639	1283.28	744.26	1254.89	719.70	3.7406	3.9112
