trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	435433.7214	435436.5308	435436.5737	435439.5929
-8	zsun_azsarwkorsusbsvt.jpg	435439.8097	435454.4238	435454.4550	435457.4574
-7	sun_alnurdgpqodhpawt.jpg	435457.6743	435459.2268	435459.2756	435462.2780
-6	zsun_aznghcvrwwxvpmki.jpg	435462.4949	435464.7789	435464.8634	435467.8826
-5	zsun_azygosgrjwvkyftq.jpg	435468.0994	435472.3471	435472.3696	435475.3887
-4	sun_agtnmpgkrgkzbvjw.jpg	435475.6055	435481.7458	435481.7605	435484.7630
-3	zsun_aztxzdqhbookjzfk.jpg	435484.9798	435486.9791	435487.0148	435490.0340
-2	sun_ayqukzphzqiguvnc.jpg	435490.2508	435491.9665	435491.9855	435494.9880
-1	sun_amkigjbbrauvgdgg.jpg	435495.2048	435496.3417	435496.3724	435499.3916
0	sun_arxtwfsqslcwecww.jpg	435499.6084	435500.9868	435501.0262	435504.0454
1	sun_aaznyvntjefttmaz.jpg	435581.5919	435597.0831	435597.1712	435600.1904
2	sun_abntrinbqbsqoowj.jpg	435600.4072	435602.2991	435602.3254	435605.3279
3	sun_aapitsgbtktqubfy.jpg	435605.5447	435606.7230	435606.7624	435609.7815
4	sun_auetjleugthejgoc.jpg	435609.9983	435611.0030	435611.0325	435614.0349
5	sun_azqlhsjgbwpcseew.jpg	435614.2518	435615.3072	435615.3527	435618.3552
6	sun_alvdofgavhiiyosk.jpg	435618.5720	435619.8510	435619.8731	435622.8922
7	sun_aazqzpomyylceich.jpg	435623.1090	435625.1473	435625.1941	435628.2132
8	sun_ajrwezxmmjejxsbt.jpg	435628.4300	435631.7473	435631.7660	435634.7685
9	sun_aglpqkbwvbofhrgt.jpg	435634.9854	435636.4033	435636.4366	435639.4390
10	sun_azgmgniivgpqrqvu.jpg	435639.6558	435641.0512	435641.1070	435644.1261
11	sun_aleqenyvunhactkl.jpg	435644.3430	435645.3101	435645.3772	435648.3796
12	sun_azqyogdvyhahyram.jpg	435648.5965	435655.8108	435655.8857	435658.8882
13	sun_agldadusrezhmyva.jpg	435659.1050	435660.4456	435660.4728	435663.4919
14	sun_ajlxdvfhywnxqswk.jpg	435663.7088	435665.3291	435665.3601	435668.3792
15	sun_ahrhvpdhoamfdhpf.jpg	435668.5961	435672.7210	435672.7495	435675.7519
16	sun_anecxlyzpkjfxrgi.jpg	435675.9687	435677.9956	435678.0538	435681.0896
17	sun_ahmxuekfssakrqmm.jpg	435681.3064	435682.0912	435682.1238	435685.1262
18	sun_aigrduzwokggqqja.jpg	435685.3431	435686.8773	435686.8943	435689.9134
19	sun_awvfnogmotsvhofs.jpg	435690.1303	435690.9950	435691.0143	435694.0168
20	sun_akuognalfgmelepa.jpg	435694.2336	435695.1234	435695.2011	435698.2035
21	sun_azxetkujrgobhzbi.jpg	435698.4204	435699.3030	435699.3378	435702.3569
22	sun_abdiiftvfbsqoreg.jpg	435702.5738	435703.4993	435703.5412	435706.5603
23	labelme_jdgkziouohmryxw.jpg	435706.7772	435707.9802	435708.0449	435711.0640
24	sun_auwldxtolpavypst.jpg	435711.2809	435712.5786	435712.6319	435715.6344
25	sun_ahvszpwjtodgwusx.jpg	435715.8512	435716.5386	435716.5685	435719.5709
26	sun_avtdeaxixgmwquck.jpg	435719.7878	435724.2620	435724.3415	435727.3606
27	sun_aqgljqwslycnxfzi.jpg	435727.5775	435728.5712	435728.6116	435731.6141
28	sun_akjkxldecwnanoah.jpg	435731.8309	435732.8273	435732.8484	435735.8675
29	sun_aqyyqhbfyinaxiuf.jpg	435736.0844	435737.6911	435737.7190	435740.7382
30	sun_acselzrpurxmucxu.jpg	435740.9550	435741.9059	435741.9558	435744.9750
31	sun_ajnvbqoszcilcmds.jpg	435745.1918	435746.3632	435746.4095	435749.4286
32	labelme_huhykljhyigbhct.jpg	435749.6454	435750.4061	435750.4461	435753.4485
33	sun_agrhekhltqnhqoau.jpg	435753.6654	435773.5652	435773.5983	435776.6174
34	sun_akwvdhqsbtcesevi.jpg	435776.8342	435777.9735	435778.0352	435781.0544
35	sun_aiyvqzhwvppwbskj.jpg	435781.2712	435782.4113	435782.4555	435785.4579
36	sun_avnmtylgpdxtehve.jpg	435785.6748	435787.0675	435787.1093	435790.1117
37	sun_aepbpufpcgbxxcdd.jpg	435790.3286	435791.5796	435791.6296	435794.6321
38	labelme_uogxwpbmtxcnafj.jpg	435794.8489	435795.8738	435795.9165	435798.9356
