stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_atnitteqxzjhgjfy.jpg	1	0.346	0.217	1001.190	714.100	0.117	0.036	0.0	0	other
sun_atnitteqxzjhgjfy.jpg	2	0.579	0.242	1142.075	761.275	0.113	0.025	0.0	3	countertop
sun_atnitteqxzjhgjfy.jpg	2	0.579	0.242	1142.075	761.275	0.113	0.025	0.0	7	sink
sun_atnitteqxzjhgjfy.jpg	3	0.838	0.275	1229.695	797.190	0.107	0.029	0.0	3	countertop
sun_atnitteqxzjhgjfy.jpg	3	0.838	0.275	1229.695	797.190	0.107	0.029	0.0	7	sink
sun_atnitteqxzjhgjfy.jpg	4	1.163	0.250	1149.787	585.175	0.105	0.022	0.0	6	mirror
sun_atnitteqxzjhgjfy.jpg	5	1.438	0.408	1037.775	535.425	0.162	0.044	0.0	6	mirror
sun_atnitteqxzjhgjfy.jpg	6	1.871	0.325	1198.705	520.135	0.148	0.034	0.0	6	mirror
sun_atnitteqxzjhgjfy.jpg	7	2.221	0.175	1312.125	545.850	0.132	0.031	0.0	0	other
sun_atnitteqxzjhgjfy.jpg	8	2.421	0.392	1385.115	686.270	0.097	0.035	0.0	3	countertop
sun_atnitteqxzjhgjfy.jpg	8	2.421	0.392	1385.115	686.270	0.097	0.035	0.0	8	sponge
sun_atnitteqxzjhgjfy.jpg	9	2.829	0.175	1305.815	660.390	0.080	0.019	0.0	5	glass
