trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	2163689.4429	2163695.4452	2163695.4513	2163698.4513
-4	sun_agtnmpgkrgkzbvjw.jpg	2163698.6596	2163699.7012	2163699.7096	2163702.7096
-3	sun_alnurdgpqodhpawt.jpg	2163702.9180	2163705.5456	2163705.5513	2163708.5513
-2	sun_ayqukzphzqiguvnc.jpg	2163708.7596	2163710.1776	2163710.1846	2163713.1846
-1	sun_amkigjbbrauvgdgg.jpg	2163713.3930	2163715.5732	2163715.5847	2163718.5847
0	sun_arxtwfsqslcwecww.jpg	2163718.7930	2163719.3813	2163719.3930	2163722.3930
1	sun_aaznyvntjefttmaz.jpg	2163778.9015	2163788.2450	2163788.2515	2163791.2515
2	sun_abntrinbqbsqoowj.jpg	2163791.4682	2163792.5252	2163792.5349	2163795.5349
3	sun_aapitsgbtktqubfy.jpg	2163795.7432	2163796.6850	2163796.6932	2163799.6932
4	sun_auetjleugthejgoc.jpg	2163799.9016	2163801.0772	2163801.0849	2163804.0849
5	sun_azqlhsjgbwpcseew.jpg	2163804.2932	2163810.2369	2163810.2433	2163813.2433
6	sun_alvdofgavhiiyosk.jpg	2163813.4516	2163814.0132	2163814.0183	2163817.0183
7	sun_aazqzpomyylceich.jpg	2163817.2266	2163818.4532	2163818.4683	2163821.4683
8	sun_ajrwezxmmjejxsbt.jpg	2163821.6766	2163824.3812	2163824.3933	2163827.3933
9	sun_aglpqkbwvbofhrgt.jpg	2163827.6017	2163828.8366	2163828.8433	2163831.8433
10	sun_azgmgniivgpqrqvu.jpg	2163832.0517	2163833.4452	2163833.4517	2163836.4517
11	sun_aleqenyvunhactkl.jpg	2163836.6600	2163838.5091	2163838.5184	2163841.5184
12	sun_azqyogdvyhahyram.jpg	2163841.7267	2163844.6213	2163844.6267	2163847.6267
13	sun_agldadusrezhmyva.jpg	2163847.8350	2163850.8371	2163850.8434	2163853.8434
14	sun_ajlxdvfhywnxqswk.jpg	2163854.0517	2163855.8926	2163855.9017	2163858.9018
15	sun_ahrhvpdhoamfdhpf.jpg	2163859.1101	2163859.8051	2163859.8101	2163862.8101
16	sun_anecxlyzpkjfxrgi.jpg	2163863.0184	2163863.8206	2163863.8268	2163866.8268
17	sun_ahmxuekfssakrqmm.jpg	2163867.0351	2163867.8451	2163867.8518	2163870.8518
18	sun_aigrduzwokggqqja.jpg	2163871.0601	2163874.5570	2163874.5685	2163877.5685
19	sun_awvfnogmotsvhofs.jpg	2163877.7768	2163878.4929	2163878.5018	2163881.5016
20	sun_akuognalfgmelepa.jpg	2163881.7098	2163882.5662	2163882.5764	2163885.5768
21	sun_azxetkujrgobhzbi.jpg	2163885.7852	2163886.4608	2163886.4685	2163889.4685
22	sun_abdiiftvfbsqoreg.jpg	2163889.6768	2163890.6579	2163890.6685	2163893.6685
23	labelme_jdgkziouohmryxw.jpg	2163893.8768	2163895.3168	2163895.3269	2163898.3269
24	sun_auwldxtolpavypst.jpg	2163898.5352	2163899.4529	2163899.4602	2163902.4602
25	sun_ahvszpwjtodgwusx.jpg	2163902.6685	2163906.3649	2163906.3769	2163909.3769
26	sun_avtdeaxixgmwquck.jpg	2163909.5852	2163911.3644	2163911.3769	2163914.3769
27	sun_aqgljqwslycnxfzi.jpg	2163914.5852	2163915.3009	2163915.3102	2163918.3103
28	sun_akjkxldecwnanoah.jpg	2163918.5186	2163919.4209	2163919.4268	2163922.4269
29	sun_aqyyqhbfyinaxiuf.jpg	2163922.6353	2163923.4287	2163923.4353	2163926.4353
30	sun_acselzrpurxmucxu.jpg	2163926.6436	2163927.2847	2163927.2936	2163930.2936
31	sun_ajnvbqoszcilcmds.jpg	2163930.5020	2163932.8586	2163932.8686	2163935.8686
32	labelme_huhykljhyigbhct.jpg	2163936.0770	2163937.5595	2163937.5686	2163940.5687
33	sun_agrhekhltqnhqoau.jpg	2163940.7770	2163942.4841	2163942.4937	2163945.4937
34	sun_akwvdhqsbtcesevi.jpg	2163945.7020	2163946.7089	2163946.7187	2163949.7187
35	sun_aiyvqzhwvppwbskj.jpg	2163949.9270	2163950.7169	2163950.7270	2163953.7270
36	sun_avnmtylgpdxtehve.jpg	2163953.9354	2163954.4689	2163954.4770	2163957.4770
37	sun_aepbpufpcgbxxcdd.jpg	2163957.6854	2163958.5408	2163958.5520	2163961.5521
38	labelme_uogxwpbmtxcnafj.jpg	2163961.7604	2163962.7410	2163962.7520	2163965.7521
39	sun_ajbfafirxjclbnxl.jpg	2163965.9604	2163968.2758	2163968.2854	2163971.2854
40	sun_aixacgstjgjpkhyx.jpg	2163971.4937	2163972.9963	2163973.0104	2163976.0104
41	sun_aepdfzurhsaporkg.jpg	2163976.2188	2163976.9325	2163976.9438	2163979.9438
42	sun_ahqjwnzgolcaoidx.jpg	2163980.1521	2163981.1010	2163981.1104	2163984.1105
43	labelme_qglnhnudtmzmocz.jpg	2163984.3188	2163985.1169	2163985.1271	2163988.1271
44	sun_agztutxlbisetcoy.jpg	2163988.3355	2163989.3253	2163989.3355	2163992.3355
45	sun_acrnjwraljsrcesa.jpg	2163992.5438	2163993.1244	2163993.1355	2163996.1355
46	sun_aheymxjdkejwbehi.jpg	2163996.3438	2163997.1568	2163997.1688	2164000.1688
47	sun_azbjiqtpgvxjjuzr.jpg	2164000.3771	2164001.3884	2164001.3938	2164004.3938
48	sun_alvoexkareccqxgq.jpg	2164004.6022	2164005.8209	2164005.8272	2164008.8272
49	sun_apbmvnchyjqxptff.jpg	2164009.0355	2164009.9887	2164010.0022	2164013.0022
50	sun_aavzagnbsbymxlyh.jpg	2164013.2105	2164014.0204	2164014.0272	2164017.0272
51	sun_aitsjpidonnknvwm.jpg	2164017.2355	2164018.4128	2164018.4189	2164021.4189
52	sun_ayfwodsvoatztibh.jpg	2164021.6272	2164022.6925	2164022.7022	2164025.7022
53	sun_amppupofnobgmmut.jpg	2164025.9106	2164026.9612	2164026.9689	2164029.9689
54	sun_ajnzhggqkskokvyd.jpg	2164030.1772	2164031.4286	2164031.4356	2164034.4356
55	sun_aprmzdnceosyiiqx.jpg	2164034.6439	2164035.8528	2164035.8606	2164038.8606
56	sun_abwmjfnrmqjdltxn.jpg	2164039.0689	2164040.1325	2164040.1439	2164043.1439
57	sun_asinbgvcqvrnsssj.jpg	2164043.3523	2164044.1485	2164044.1606	2164047.1606
58	sun_apaviskbumvstgsv.jpg	2164047.3690	2164047.9647	2164047.9773	2164050.9773
59	sun_afkjkqlhqnwftaam.jpg	2164051.1856	2164051.8205	2164051.8273	2164054.8273
60	sun_awusemdipqlufrmt.jpg	2164055.0356	2164055.5566	2164055.5690	2164058.5690
61	sun_aorysgcktvwbovgc.jpg	2164058.7773	2164060.4761	2164060.4857	2164063.4857
62	sun_aqxypnffmypblepf.jpg	2164063.6940	2164064.5725	2164064.5773	2164067.5773
63	sun_acznlxcgnetogsai.jpg	2164067.7857	2164068.6205	2164068.6273	2164071.6274
64	sun_apaxvwendkkxoteh.jpg	2164071.8357	2164074.6125	2164074.6190	2164077.6190
65	sun_apbokiglhflrauxo.jpg	2164077.8274	2164079.2687	2164079.2774	2164082.2774
66	sun_ahovdllcccjqjyeb.jpg	2164082.4857	2164083.2527	2164083.2607	2164086.2607
67	sun_aowefbfvclkxfhop.jpg	2164086.4691	2164087.8925	2164087.9024	2164090.9024
68	sun_atfpttqtzuliaaim.jpg	2164091.1108	2164091.8378	2164091.8441	2164094.8441
69	sun_algkamzphkipsfil.jpg	2164095.0524	2164095.9403	2164095.9524	2164098.9524
70	sun_ataniphupyuxeowc.jpg	2164099.1608	2164100.1401	2164100.1524	2164103.1524
71	sun_ajmwiafzffjerzeb.jpg	2164103.3608	2164108.0764	2164108.0858	2164111.0858
72	sun_ayhqvuklxnmflgid.jpg	2164111.2941	2164111.9645	2164111.9691	2164114.9691
73	sun_ajnzlaendvxbrnmy.jpg	2164115.1775	2164117.4684	2164117.4775	2164120.4775
74	sun_aknopalvgzzgfngw.jpg	2164120.6858	2164121.1377	2164121.1442	2164124.1442
75	sun_aexxtzchsriqptwg.jpg	2164124.3525	2164124.9133	2164124.9192	2164127.9192
76	sun_afmgqyvomuhprelx.jpg	2164128.1275	2164128.9052	2164128.9192	2164131.9192
77	sun_aevezokbkeojznwq.jpg	2164132.1275	2164132.6971	2164132.7025	2164135.7025
78	sun_adcrxklhlbwrbkgm.jpg	2164135.9109	2164137.0364	2164137.0442	2164140.0442
79	sun_aepvxmukjcxphfiy.jpg	2164140.2525	2164142.1086	2164142.1192	2164145.1192
80	sun_aqgncenzjwahkkgv.jpg	2164145.3275	2164146.3404	2164146.3525	2164149.3526
81	sun_aijkdpqohzcmjsco.jpg	2164149.5609	2164150.1803	2164150.1859	2164153.1859
82	sun_auyrvbsgjzcbllwy.jpg	2164153.3943	2164154.0602	2164154.0692	2164157.0693
83	sun_aqrdtsxisrulfusj.jpg	2164157.2775	2164158.1959	2164158.2026	2164161.2026
84	sun_aryemauxglpckieh.jpg	2164161.4109	2164195.8213	2164195.8277	2164198.8277
85	sun_ahilhlihtltiiszr.jpg	2164199.0360	2164199.9082	2164199.9194	2164202.9194
86	sun_aiwjjxhtgtrwjdsf.jpg	2164203.1277	2164204.2923	2164204.3027	2164207.3027
87	sun_aclkmsuodfedolnj.jpg	2164207.5111	2164208.4204	2164208.4277	2164211.4277
88	sun_aiceqwbizyfbxjga.jpg	2164211.6361	2164212.5243	2164212.5361	2164215.5361
