stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
labelme_yfvjufwlxjspvee.jpg	1	0.234	0.175	1168.385	730.705	0.214	0.136	0.0	0	other
labelme_yfvjufwlxjspvee.jpg	2	0.601	0.125	1113.140	822.395	0.133	0.057	0.0	10	range
labelme_yfvjufwlxjspvee.jpg	2	0.601	0.125	1113.140	822.395	0.133	0.057	0.0	12	teapot
labelme_yfvjufwlxjspvee.jpg	3	0.742	0.417	1078.225	821.805	0.087	0.027	0.0	10	range
labelme_yfvjufwlxjspvee.jpg	3	0.742	0.417	1078.225	821.805	0.087	0.027	0.0	12	teapot
labelme_yfvjufwlxjspvee.jpg	4	1.176	0.275	912.395	819.920	0.127	0.035	0.0	5	knife  set
labelme_yfvjufwlxjspvee.jpg	5	1.501	0.200	1135.033	608.688	0.171	0.054	0.0	7	microwave
labelme_yfvjufwlxjspvee.jpg	6	1.734	0.292	1483.105	652.780	0.132	0.050	0.0	1	cabinet
labelme_yfvjufwlxjspvee.jpg	6	1.734	0.292	1483.105	652.780	0.132	0.050	0.0	11	refrigerator
labelme_yfvjufwlxjspvee.jpg	7	2.042	0.183	1561.852	639.580	0.180	0.038	0.0	6	magnet
labelme_yfvjufwlxjspvee.jpg	7	2.042	0.183	1561.852	639.580	0.180	0.038	0.0	11	refrigerator
labelme_yfvjufwlxjspvee.jpg	8	2.251	0.375	1475.130	482.825	0.090	0.015	0.0	1	cabinet
labelme_yfvjufwlxjspvee.jpg	9	2.667	0.217	1409.785	693.145	0.139	0.025	0.0	1	cabinet
