trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	875096.8289	875119.5217	875119.5640	875122.5831
-8	zsun_azsarwkorsusbsvt.jpg	875122.8000	875132.6737	875132.7080	875135.7105
-7	sun_alnurdgpqodhpawt.jpg	875135.9273	875144.8498	875144.9013	875147.9037
-6	zsun_aznghcvrwwxvpmki.jpg	875148.1206	875151.8655	875151.9403	875154.9428
-5	zsun_azygosgrjwvkyftq.jpg	875155.1596	875160.4679	875160.4973	875163.4997
-4	sun_agtnmpgkrgkzbvjw.jpg	875163.7166	875166.0817	875166.1018	875169.1043
-3	zsun_aztxzdqhbookjzfk.jpg	875169.3211	875172.4572	875172.4904	875175.5095
-2	sun_ayqukzphzqiguvnc.jpg	875175.7263	875177.1295	875177.1442	875180.1466
-1	sun_amkigjbbrauvgdgg.jpg	875180.3634	875181.3057	875181.3309	875184.3333
0	sun_arxtwfsqslcwecww.jpg	875184.5502	875186.2095	875186.2349	875189.2540
1	sun_aaznyvntjefttmaz.jpg	875253.2560	875254.1282	875254.2235	875257.2259
2	sun_abntrinbqbsqoowj.jpg	875257.4427	875258.8416	875258.8606	875261.8797
3	sun_aapitsgbtktqubfy.jpg	875262.0965	875264.0198	875264.0648	875267.0839
4	sun_auetjleugthejgoc.jpg	875267.3008	875270.1537	875270.1864	875273.1889
5	sun_azqlhsjgbwpcseew.jpg	875273.4057	875276.1214	875276.1746	875279.1771
6	sun_alvdofgavhiiyosk.jpg	875279.3939	875281.1852	875281.2120	875284.2145
7	sun_aazqzpomyylceich.jpg	875284.4313	875285.8255	875285.8658	875288.8683
8	sun_ajrwezxmmjejxsbt.jpg	875289.0851	875291.0457	875291.0701	875294.0725
9	sun_aglpqkbwvbofhrgt.jpg	875294.2893	875295.8890	875295.9240	875298.9264
10	sun_azgmgniivgpqrqvu.jpg	875299.1433	875300.3054	875300.3609	875303.3801
11	sun_aleqenyvunhactkl.jpg	875303.5969	875304.4381	875304.4976	875307.5001
12	sun_azqyogdvyhahyram.jpg	875307.7169	875309.0046	875309.0847	875312.1038
13	sun_agldadusrezhmyva.jpg	875312.3206	875315.8966	875315.9236	875318.9260
14	sun_ajlxdvfhywnxqswk.jpg	875319.1429	875321.8253	875321.8617	875324.8642
15	sun_ahrhvpdhoamfdhpf.jpg	875325.0810	875325.8886	875325.9150	875328.9342
16	sun_anecxlyzpkjfxrgi.jpg	875329.1510	875330.4095	875330.4687	875333.4879
17	sun_ahmxuekfssakrqmm.jpg	875333.7047	875334.4493	875334.4720	875337.4744
18	sun_aigrduzwokggqqja.jpg	875337.6913	875338.6093	875338.6420	875341.6612
19	sun_awvfnogmotsvhofs.jpg	875341.8780	875342.7470	875342.7621	875345.7645
20	sun_akuognalfgmelepa.jpg	875345.9814	875347.5451	875347.6160	875350.6184
21	sun_azxetkujrgobhzbi.jpg	875350.8353	875352.9389	875352.9704	875355.9728
22	sun_abdiiftvfbsqoreg.jpg	875356.1896	875358.8493	875358.8918	875361.9110
23	labelme_jdgkziouohmryxw.jpg	875362.1278	875364.3621	875364.4297	875367.4488
24	sun_auwldxtolpavypst.jpg	875367.6656	875369.0972	875369.1502	875372.1526
25	sun_ahvszpwjtodgwusx.jpg	875372.3694	875373.3892	875373.4203	875376.4227
26	sun_avtdeaxixgmwquck.jpg	875376.6396	875377.3855	875377.4736	875380.4760
27	sun_aqgljqwslycnxfzi.jpg	875380.6929	875381.5209	875381.5602	875384.5627
28	sun_akjkxldecwnanoah.jpg	875384.7796	875386.2249	875386.2474	875389.2498
29	sun_aqyyqhbfyinaxiuf.jpg	875389.4667	875390.7394	875390.7511	875393.7702
30	sun_acselzrpurxmucxu.jpg	875393.9870	875395.1612	875395.2047	875398.2071
31	sun_ajnvbqoszcilcmds.jpg	875398.4239	875399.3533	875399.3914	875402.3938
32	labelme_huhykljhyigbhct.jpg	875402.6107	875405.3288	875405.3796	875408.3820
33	sun_agrhekhltqnhqoau.jpg	875408.5989	875411.0974	875411.1343	875414.1367
34	sun_akwvdhqsbtcesevi.jpg	875414.3536	875415.3481	875415.4211	875418.4235
35	sun_aiyvqzhwvppwbskj.jpg	875418.6404	875421.9318	875421.9764	875424.9789
36	sun_avnmtylgpdxtehve.jpg	875425.1957	875425.7241	875425.7628	875428.7653
37	sun_aepbpufpcgbxxcdd.jpg	875428.9821	875431.1471	875431.2006	875434.2030
38	labelme_uogxwpbmtxcnafj.jpg	875434.4199	875439.1054	875439.1570	875442.1595
39	sun_ajbfafirxjclbnxl.jpg	875442.3763	875444.3935	875444.4447	875447.4471
40	sun_aixacgstjgjpkhyx.jpg	875447.6640	875450.3050	875450.3995	875453.4020
41	sun_aepdfzurhsaporkg.jpg	875453.6188	875454.6581	875454.7197	875457.7388
42	sun_ahqjwnzgolcaoidx.jpg	875457.9557	875463.4727	875463.5435	875466.5626
43	labelme_qglnhnudtmzmocz.jpg	875466.7795	875469.8251	875469.8486	875472.8511
44	sun_agztutxlbisetcoy.jpg	875473.0679	875474.6659	875474.6859	875477.7050
45	sun_acrnjwraljsrcesa.jpg	875477.9219	875478.8338	875478.8893	875481.8918
46	sun_aheymxjdkejwbehi.jpg	875482.1086	875485.1403	875485.1778	875488.1802
47	sun_azbjiqtpgvxjjuzr.jpg	875488.3970	875490.2331	875490.3153	875493.3177
48	sun_alvoexkareccqxgq.jpg	875493.5346	875495.0675	875495.0858	875498.0883
49	sun_apbmvnchyjqxptff.jpg	875498.3051	875502.3839	875502.4251	875505.4276
50	sun_aavzagnbsbymxlyh.jpg	875505.6444	875508.7091	875508.7302	875511.7327
51	sun_aitsjpidonnknvwm.jpg	875511.9495	875514.1847	875514.2347	875517.2371
52	sun_ayfwodsvoatztibh.jpg	875517.4540	875521.0890	875521.1403	875524.1428
53	sun_amppupofnobgmmut.jpg	875524.3596	875526.1181	875526.1444	875529.1468
54	sun_ajnzhggqkskokvyd.jpg	875529.3637	875531.6681	875531.6989	875534.7013
55	sun_aprmzdnceosyiiqx.jpg	875534.9182	875536.7530	875536.8030	875539.8055
56	sun_abwmjfnrmqjdltxn.jpg	875540.0223	875541.5850	875541.6069	875544.6261
57	sun_asinbgvcqvrnsssj.jpg	875544.8429	875548.1015	875548.1623	875551.1814
58	sun_apaviskbumvstgsv.jpg	875551.3982	875553.2492	875553.2998	875556.3022
59	sun_afkjkqlhqnwftaam.jpg	875556.5190	875559.3206	875559.3380	875562.3404
60	sun_awusemdipqlufrmt.jpg	875562.5573	875565.5446	875565.5597	875568.5622
61	sun_aorysgcktvwbovgc.jpg	875568.7790	875571.4692	875571.5146	875574.5170
62	sun_aqxypnffmypblepf.jpg	875574.7339	875576.9611	875577.0024	875580.0048
63	sun_acznlxcgnetogsai.jpg	875580.2216	875581.6774	875581.7729	875584.7753
64	sun_apaxvwendkkxoteh.jpg	875584.9922	875586.6889	875586.7436	875589.7460
65	sun_apbokiglhflrauxo.jpg	875589.9629	875594.5932	875594.6834	875597.7025
66	sun_ahovdllcccjqjyeb.jpg	875597.9194	875599.7528	875599.7875	875602.8067
67	sun_aowefbfvclkxfhop.jpg	875603.0235	875605.2167	875605.2586	875608.2611
68	sun_atfpttqtzuliaaim.jpg	875608.4779	875609.2491	875609.2786	875612.2977
69	sun_algkamzphkipsfil.jpg	875612.5145	875613.8535	875613.8823	875616.8848
70	sun_ataniphupyuxeowc.jpg	875617.1016	875620.4885	875620.5377	875623.5402
71	sun_ajmwiafzffjerzeb.jpg	875623.7570	875626.1019	875626.1423	875629.1447
72	sun_ayhqvuklxnmflgid.jpg	875629.3616	875639.0919	875639.1528	875642.1720
73	sun_ajnzlaendvxbrnmy.jpg	875642.3888	875647.5449	875647.5930	875650.6122
74	sun_aknopalvgzzgfngw.jpg	875650.8290	875653.3207	875653.3477	875656.3502
75	sun_aexxtzchsriqptwg.jpg	875656.5670	875658.6857	875658.7688	875661.7712
76	sun_afmgqyvomuhprelx.jpg	875661.9881	875664.8488	875664.8737	875667.8762
77	sun_aevezokbkeojznwq.jpg	875668.0930	875669.8806	875669.9112	875672.9136
78	sun_adcrxklhlbwrbkgm.jpg	875673.1305	875675.7449	875675.7993	875678.8184
79	sun_aepvxmukjcxphfiy.jpg	875679.0352	875682.0249	875682.0544	875685.0735
80	sun_aqgncenzjwahkkgv.jpg	875685.2903	875686.4967	875686.5580	875689.5605
81	sun_aijkdpqohzcmjsco.jpg	875689.7773	875691.3287	875691.3786	875694.3810
82	sun_auyrvbsgjzcbllwy.jpg	875694.5979	875697.2247	875697.2500	875700.2525
83	sun_aqrdtsxisrulfusj.jpg	875700.4693	875705.0169	875705.0897	875708.0922
84	sun_aryemauxglpckieh.jpg	875708.3090	875710.1688	875710.2273	875713.2297
85	sun_ahilhlihtltiiszr.jpg	875713.4465	875715.1619	875715.1980	875718.2004
86	sun_aiwjjxhtgtrwjdsf.jpg	875718.4172	875719.2223	875719.3013	875722.3037
87	sun_aclkmsuodfedolnj.jpg	875722.5206	875724.8288	875724.8558	875727.8582
88	sun_aiceqwbizyfbxjga.jpg	875728.0751	875730.7052	875730.7272	875733.7297
89	labelme_kxvouciolcpqplr.jpg	875733.9465	875735.9959	875736.0482	875739.0507
90	sun_agauzddnbwdarpbz.jpg	875739.2675	875743.2057	875743.2374	875746.2398
91	sun_amjiwsczphtrowfh.jpg	875746.4567	875749.3608	875749.3924	875752.3948
92	sun_arehvoriqhbnqssp.jpg	875752.6117	875757.0563	875757.1320	875760.1345
93	sun_aottaoasihbcshqd.jpg	875760.3513	875762.3365	875762.3863	875765.3887
