stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_aowvammdqpmypflg.jpg	1	0.280	0.192	1275.405	600.990	0.077	0.021	0.0	3	cabinets
sun_aowvammdqpmypflg.jpg	1	0.280	0.192	1275.405	600.990	0.077	0.021	0.0	11	refrigerator
sun_aowvammdqpmypflg.jpg	2	0.505	0.325	1140.975	528.940	0.081	0.023	0.0	15	window
sun_aowvammdqpmypflg.jpg	3	0.872	0.275	1051.830	713.335	0.148	0.093	0.0	1	blinds
sun_aowvammdqpmypflg.jpg	3	0.872	0.275	1051.830	713.335	0.148	0.093	0.0	15	window
sun_aowvammdqpmypflg.jpg	4	1.164	0.208	1099.835	781.875	0.147	0.035	0.0	1	blinds
sun_aowvammdqpmypflg.jpg	4	1.164	0.208	1099.835	781.875	0.147	0.035	0.0	4	chair
sun_aowvammdqpmypflg.jpg	4	1.164	0.208	1099.835	781.875	0.147	0.035	0.0	15	window
sun_aowvammdqpmypflg.jpg	5	1.397	0.242	1414.095	824.340	0.119	0.063	0.0	3	cabinets
sun_aowvammdqpmypflg.jpg	5	1.397	0.242	1414.095	824.340	0.119	0.063	0.0	10	oven
sun_aowvammdqpmypflg.jpg	5	1.397	0.242	1414.095	824.340	0.119	0.063	0.0	16	worktop
sun_aowvammdqpmypflg.jpg	6	1.655	0.208	1519.200	868.490	0.159	0.068	0.0	3	cabinets
sun_aowvammdqpmypflg.jpg	6	1.655	0.208	1519.200	868.490	0.159	0.068	0.0	14	washing machine
sun_aowvammdqpmypflg.jpg	6	1.655	0.208	1519.200	868.490	0.159	0.068	0.0	16	worktop
sun_aowvammdqpmypflg.jpg	7	1.880	0.275	1572.210	814.320	0.123	0.052	0.0	2	bowl
sun_aowvammdqpmypflg.jpg	7	1.880	0.275	1572.210	814.320	0.123	0.052	0.0	7	fruit
sun_aowvammdqpmypflg.jpg	7	1.880	0.275	1572.210	814.320	0.123	0.052	0.0	13	toaster
sun_aowvammdqpmypflg.jpg	7	1.880	0.275	1572.210	814.320	0.123	0.052	0.0	16	worktop
sun_aowvammdqpmypflg.jpg	8	2.197	0.333	1510.658	501.553	0.083	0.040	0.0	3	cabinets
sun_aowvammdqpmypflg.jpg	8	2.197	0.333	1510.658	501.553	0.083	0.040	0.0	6	extractor hood
sun_aowvammdqpmypflg.jpg	9	2.564	0.200	1278.483	538.370	0.103	0.026	0.0	3	cabinets
sun_aowvammdqpmypflg.jpg	9	2.564	0.200	1278.483	538.370	0.103	0.026	0.0	11	refrigerator
sun_aowvammdqpmypflg.jpg	10	2.789	0.217	1108.775	584.858	0.236	0.072	0.0	1	blinds
sun_aowvammdqpmypflg.jpg	10	2.789	0.217	1108.775	584.858	0.236	0.072	0.0	15	window
