t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
854016006646	1178.00	851.06	1180.89	848.54	3.2224	3.1420
854016014980	1225.88	784.55	1214.81	815.78	3.2390	3.1460
854016023304	1245.55	749.47	1275.37	773.87	3.2606	3.1571
854016031645	1243.88	741.22	1242.98	747.78	3.2468	3.1514
854016039970	1245.01	749.29	1232.22	777.32	3.2484	3.1512
854016048304	1254.35	747.77	1233.09	774.32	3.2427	3.1580
854016056637	1251.27	755.30	1230.33	785.19	3.2313	3.1449
854016064970	1247.41	753.12	1234.81	784.57	3.2335	3.1421
854016073304	1240.16	764.57	1238.31	768.25	3.2356	3.1515
854016081637	1241.01	757.98	1271.90	786.22	3.2175	3.1510
854016089970	1248.43	750.18	1252.30	791.26	3.2210	3.1419
854016098307	1253.85	739.61	1257.29	777.73	3.1902	3.1389
854016106640	1247.56	971.91	1250.78	839.25	2.8968	3.0358
854016114982	NaN	NaN	NaN	NaN	NaN	NaN
854016123307	NaN	NaN	NaN	NaN	NaN	NaN
854016131648	NaN	NaN	NaN	NaN	NaN	NaN
854016139982	NaN	NaN	NaN	NaN	NaN	NaN
854016148315	NaN	NaN	NaN	NaN	NaN	NaN
854016156648	NaN	NaN	NaN	NaN	NaN	NaN
854016164982	NaN	NaN	NaN	NaN	NaN	NaN
854016173314	NaN	NaN	NaN	NaN	NaN	NaN
854016181647	NaN	NaN	NaN	NaN	NaN	NaN
854016189981	NaN	NaN	NaN	NaN	NaN	NaN
854016198314	NaN	NaN	NaN	NaN	NaN	NaN
854016206647	NaN	NaN	NaN	NaN	NaN	NaN
854016214981	NaN	NaN	NaN	NaN	NaN	NaN
854016223314	NaN	NaN	NaN	NaN	NaN	NaN
854016231651	NaN	NaN	NaN	NaN	NaN	NaN
854016239984	NaN	NaN	NaN	NaN	NaN	NaN
854016248317	NaN	NaN	NaN	NaN	NaN	NaN
854016256650	NaN	NaN	NaN	NaN	NaN	NaN
854016264984	NaN	NaN	NaN	NaN	NaN	NaN
854016273317	NaN	NaN	NaN	NaN	NaN	NaN
854016281650	NaN	NaN	NaN	NaN	NaN	NaN
854016289984	NaN	NaN	NaN	NaN	NaN	NaN
854016298317	NaN	NaN	NaN	NaN	NaN	NaN
854016306650	NaN	NaN	NaN	NaN	NaN	NaN
854016314983	NaN	NaN	NaN	NaN	NaN	NaN
854016323316	NaN	NaN	NaN	NaN	NaN	NaN
854016331649	NaN	NaN	NaN	NaN	NaN	NaN
854016339983	NaN	NaN	NaN	NaN	NaN	NaN
854016348316	NaN	NaN	NaN	NaN	NaN	NaN
854016356649	NaN	NaN	NaN	NaN	NaN	NaN
854016364992	NaN	NaN	NaN	NaN	NaN	NaN
854016373325	NaN	NaN	NaN	NaN	NaN	NaN
854016381658	NaN	NaN	NaN	NaN	NaN	NaN
854016389991	NaN	NaN	NaN	NaN	NaN	NaN
854016398324	NaN	NaN	NaN	NaN	NaN	NaN
854016406657	1452.64	817.62	1302.27	792.58	2.3858	2.8956
