t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
855101864577	1230.23	729.65	1250.37	753.63	3.6668	3.3781
855101872910	1226.39	729.52	1238.94	732.23	3.6566	3.3855
855101881243	1222.39	731.93	1232.03	733.11	3.6481	3.3743
855101889577	1230.69	728.34	1233.51	736.99	3.6436	3.3826
855101897909	1224.75	726.95	1235.14	754.43	3.6567	3.3948
855101906242	1230.87	726.85	1238.91	742.08	3.6529	3.3941
855101914576	1229.97	722.09	1238.00	752.34	3.6549	3.4018
855101922909	1230.86	725.82	1237.90	746.79	3.6537	3.3917
855101931247	1226.73	713.38	1236.11	745.81	3.6320	3.3826
855101939581	1226.74	724.85	1235.58	746.75	3.6431	3.3755
855101947914	1227.71	725.12	1234.69	741.90	3.6331	3.3718
855101956247	1223.45	739.91	1237.88	740.97	3.6393	3.3768
855101964581	1227.13	745.15	1237.94	745.41	3.6444	3.3716
855101972913	1227.78	746.00	1240.19	746.71	3.6295	3.3730
855101981246	1224.86	744.75	1239.70	748.26	3.6290	3.3781
855101989580	1228.99	734.86	1242.19	750.11	3.6275	3.3692
855101997913	1228.45	741.75	1241.78	751.03	3.6302	3.3574
855102006246	1233.39	732.46	1237.26	755.96	3.6206	3.3695
855102014580	1231.26	731.65	1238.38	755.01	3.6277	3.3623
855102022913	1233.38	728.38	1244.63	757.18	3.6210	3.3618
855102031246	1231.66	728.94	1238.95	753.20	3.6176	3.3543
855102039580	1232.38	738.07	1253.64	749.13	3.6304	3.3477
855102047913	1248.31	732.63	1263.57	772.88	3.6114	3.3543
855102056248	1305.98	740.48	1302.05	737.53	3.6019	3.3443
855102064581	1296.69	736.83	1284.68	737.54	3.5898	3.3545
855102072915	1296.33	740.16	1284.14	739.00	3.5880	3.3474
855102081248	1293.62	732.74	1278.36	733.64	3.5845	3.3544
855102089581	1290.73	729.98	1278.39	741.30	3.5903	3.3555
855102097915	1290.90	741.37	1284.01	745.28	3.6022	3.3521
855102106248	1288.38	744.17	1290.61	752.32	3.6064	3.3529
855102114581	1286.75	747.15	1286.56	752.12	3.6025	3.3603
855102122915	1286.56	745.92	1287.16	745.06	3.5931	3.3619
855102131247	1281.05	754.63	1288.09	740.17	3.6031	3.3540
855102139580	1282.55	757.71	1284.65	742.21	3.6107	3.3617
855102147914	1285.62	758.16	1288.38	741.77	3.6025	3.3580
855102156247	1286.66	755.50	1286.29	745.83	3.6049	3.3636
855102164580	1284.36	758.16	1283.16	747.36	3.6046	3.3710
855102172914	1285.73	748.38	1282.88	750.63	3.6128	3.3664
855102181247	1286.81	749.38	1279.86	749.02	3.6204	3.3535
855102189586	1286.42	750.54	1280.53	748.42	3.6325	3.3679
855102197920	1284.21	744.08	1278.03	756.31	3.6381	3.3779
855102206253	1289.39	741.03	1278.23	758.05	3.6393	3.3850
855102214585	1289.17	735.85	1276.89	759.27	3.6345	3.3850
855102222919	1289.02	728.62	1282.20	760.32	3.6315	3.3841
855102231252	1289.94	733.33	1277.73	760.53	3.6427	3.3885
855102239585	1292.12	741.29	1279.34	759.45	3.6443	3.3900
855102247919	1291.68	745.66	1281.16	761.61	3.6562	3.3973
855102256252	1290.36	754.88	1284.23	755.85	3.6641	3.4069
855102264585	1292.03	752.78	1284.31	747.06	3.6571	3.4040
855102272919	1292.07	759.39	1289.72	747.45	3.6664	3.3975
855102281252	1293.75	757.00	1287.92	740.72	3.6703	3.4052
855102289585	1294.51	757.86	1296.88	736.46	3.6602	3.4063
855102297918	1295.50	757.57	1300.72	736.15	3.6601	3.4106
855102306251	1298.20	766.38	1302.11	739.88	3.6756	3.4094
855102314585	1288.51	758.44	1307.39	735.96	3.6700	3.4085
855102322923	1294.16	760.26	1304.10	739.78	3.6722	3.4070
855102331256	1300.19	762.01	1309.68	743.58	3.6775	3.4109
855102339589	1294.18	756.83	1312.23	745.20	3.6782	3.3995
855102347923	1297.05	753.38	1313.94	744.71	3.6912	3.4106
855102356256	1299.19	750.84	1311.41	750.70	3.6864	3.4060
855102364589	1290.87	751.18	1315.49	753.43	3.6769	3.4044
855102372922	1298.79	750.43	1317.82	748.12	3.6839	3.4024
855102381255	1294.08	748.63	1318.12	751.85	3.6935	3.3997
855102389588	1292.90	746.77	1314.74	755.19	3.6841	3.4026
855102397922	1295.77	744.10	1315.63	754.02	3.6975	3.3949
855102406255	1295.50	742.54	1308.43	759.57	3.6832	3.4065
855102414588	1289.77	743.66	1314.94	759.66	3.6922	3.3937
855102422922	1295.52	741.31	1312.94	756.91	3.6880	3.3950
855102431255	1294.98	744.89	1316.42	752.30	3.6893	3.3880
855102439588	1297.03	750.54	1317.24	751.04	3.6909	3.3809
855102447922	1292.17	755.32	1314.16	748.95	3.6877	3.3841
855102456260	1289.62	755.85	1313.40	749.59	3.6921	3.3860
855102464593	1289.28	754.38	1313.84	747.75	3.6930	3.3834
855102472927	1284.22	751.99	1309.94	752.36	3.6839	3.3802
855102481260	1277.56	751.38	1310.04	754.46	3.6766	3.3799
855102489593	1263.60	748.69	1278.80	740.24	3.6826	3.3848
855102497927	1212.08	729.73	1199.45	729.60	3.6958	3.4019
855102506260	1119.76	721.02	1108.13	708.65	3.6708	3.3962
855102514593	1065.81	701.30	1081.65	685.40	3.6264	3.3701
855102522927	1046.11	705.17	1072.16	715.87	3.6002	3.3636
855102531259	1061.52	705.56	1092.74	716.47	3.5895	3.3596
855102539592	1059.75	709.52	1065.13	698.46	3.5614	3.3371
855102547926	1062.17	709.55	1063.94	697.82	3.5398	3.3282
855102556259	1065.17	708.81	1064.99	700.25	3.5070	3.3109
855102564592	1062.39	710.64	1063.06	695.53	3.4764	3.2961
855102572926	1058.58	711.82	1064.79	700.64	3.4529	3.2811
855102581263	1051.70	709.85	1063.74	698.28	3.4317	3.2612
855102589596	1048.30	707.07	1062.78	700.35	3.4004	3.2437
855102597930	1044.58	705.99	1062.70	698.46	3.3703	3.2218
855102606263	1042.61	705.20	1064.31	698.51	3.3518	3.2040
855102614595	1038.53	697.17	1059.56	698.92	3.3335	3.1884
855102622929	1034.91	695.60	1056.94	692.39	3.3073	3.1726
855102631262	1036.05	694.35	1051.11	693.96	3.2965	3.1597
855102639595	1035.76	695.15	1053.07	693.39	3.2673	3.1497
855102647928	1032.75	697.69	1056.72	691.55	3.2546	3.1326
855102656262	1027.97	693.65	1056.46	687.80	3.2414	3.1249
855102664595	1030.15	696.58	1053.12	687.43	3.2265	3.1102
855102672928	1027.52	701.76	1046.49	687.56	3.2042	3.1024
855102681262	1028.51	707.72	1046.12	686.03	3.1966	3.0951
855102689594	1030.33	704.28	1051.67	687.47	3.1805	3.0731
855102697927	1035.01	706.38	1044.96	684.36	3.1735	3.0648
855102706261	1030.93	706.00	1044.43	681.98	3.1609	3.0604
855102714600	1036.55	710.03	1047.04	686.09	3.1525	3.0492
855102722933	1040.92	710.15	1048.98	682.83	3.1489	3.0431
855102731267	1041.58	704.26	1044.60	680.78	3.1325	3.0288
855102739600	1042.25	699.92	1048.76	681.48	3.1324	3.0264
