t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
854438207615	1222.51	774.08	1212.61	767.99	3.6242	3.4935
854438215947	1272.26	778.93	1229.28	759.39	3.6274	3.4909
854438224280	1285.84	786.85	1238.38	756.35	3.6241	3.4937
854438232614	1276.73	785.99	1238.23	755.28	3.6094	3.4982
854438240946	1276.59	787.49	1242.04	746.59	3.6194	3.5055
854438249279	1280.56	777.89	1242.37	759.50	3.6276	3.5047
854438257613	1272.20	774.04	1242.77	764.74	3.6207	3.4976
854438265946	1268.32	775.44	1246.94	765.38	3.6252	3.4996
854438274280	1276.81	779.47	1244.43	778.38	3.6227	3.5119
854438282613	1277.27	778.47	1242.08	783.53	3.6155	3.5004
854438290949	1278.57	781.14	1244.76	781.96	3.6276	3.5081
854438299282	1283.22	778.57	1241.36	782.63	3.6201	3.5026
854438307616	1277.39	771.29	1246.50	790.79	3.6112	3.5042
854438315948	1282.72	777.10	1246.74	779.23	3.6143	3.4937
854438324281	1282.10	771.68	1249.20	784.97	3.6162	3.5021
854438332615	1280.92	773.43	1247.48	780.85	3.6094	3.4914
854438340948	1282.56	774.04	1246.25	767.57	3.6088	3.4876
854438349281	1284.34	772.07	1246.34	769.34	3.6006	3.4865
854438357615	1275.92	749.33	1246.59	755.83	3.5546	3.4779
854438365948	1278.40	749.29	1243.54	756.47	3.5478	3.4818
854438374281	1279.33	751.77	1245.66	749.67	3.5444	3.4785
854438382615	1273.66	744.56	1243.58	753.02	3.5444	3.4714
854438390948	1275.35	745.77	1253.50	755.05	3.5893	3.4769
854438399280	1270.97	758.44	1254.27	752.96	3.5904	3.4696
854438407614	1275.01	761.15	1257.73	761.61	3.5930	3.4754
854438415947	1273.84	758.38	1261.02	762.62	3.5873	3.4722
854438424289	1272.54	763.79	1258.41	761.13	3.5835	3.4688
854438432623	1284.51	746.33	1260.77	763.24	3.5616	3.4696
854438440956	1283.27	755.06	1262.49	756.94	3.5723	3.4617
854438449289	1281.12	745.50	1261.56	758.42	3.5567	3.4604
854438457623	1270.38	760.52	1258.01	757.74	3.5773	3.4579
854438465956	1278.12	751.81	1260.58	757.42	3.5639	3.4619
854438474288	1273.60	751.46	1255.03	758.68	3.5654	3.4596
854438482622	1280.06	748.29	1257.69	754.85	3.5603	3.4558
854438490955	1273.58	743.90	1258.86	758.95	3.5658	3.4652
854438499288	1271.35	744.50	1259.08	763.22	3.5684	3.4672
854438507622	1271.86	746.40	1257.99	766.97	3.5775	3.4739
854438515955	1268.15	745.08	1257.17	759.01	3.5864	3.4704
854438524288	1261.88	745.20	1254.02	756.12	3.5830	3.4789
854438532622	1264.32	746.96	1253.15	754.90	3.5898	3.4784
