t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
854058699233	NaN	NaN	NaN	NaN	NaN	NaN
854058707575	NaN	NaN	NaN	NaN	NaN	NaN
854058715908	NaN	NaN	NaN	NaN	NaN	NaN
854058724240	NaN	NaN	NaN	NaN	NaN	NaN
854058732574	NaN	NaN	NaN	NaN	NaN	NaN
854058740907	NaN	NaN	NaN	NaN	NaN	NaN
854058749240	NaN	NaN	NaN	NaN	NaN	NaN
854058757574	NaN	NaN	NaN	NaN	NaN	NaN
854058765907	NaN	NaN	NaN	NaN	NaN	NaN
854058774240	NaN	NaN	NaN	NaN	NaN	NaN
854058782574	NaN	NaN	NaN	NaN	NaN	NaN
854058790907	NaN	NaN	NaN	NaN	NaN	NaN
854058799240	NaN	NaN	NaN	NaN	NaN	NaN
854058807573	NaN	NaN	NaN	NaN	NaN	NaN
854058815906	NaN	NaN	NaN	NaN	NaN	NaN
854058824239	NaN	NaN	NaN	NaN	NaN	NaN
854058832580	NaN	NaN	NaN	NaN	NaN	NaN
854058840913	NaN	NaN	NaN	NaN	NaN	NaN
854058849246	NaN	NaN	NaN	NaN	NaN	NaN
854058857580	NaN	NaN	NaN	NaN	NaN	NaN
854058865913	NaN	NaN	NaN	NaN	NaN	NaN
854058874245	NaN	NaN	NaN	NaN	NaN	NaN
854058882579	NaN	NaN	NaN	NaN	NaN	NaN
854058890912	NaN	NaN	NaN	NaN	NaN	NaN
854058899245	NaN	NaN	NaN	NaN	NaN	NaN
854058907579	NaN	NaN	NaN	NaN	NaN	NaN
854058915912	NaN	NaN	NaN	NaN	NaN	NaN
854058924245	NaN	NaN	NaN	NaN	NaN	NaN
854058932579	NaN	NaN	NaN	NaN	NaN	NaN
854058940912	NaN	NaN	1322.52	893.66	NaN	2.6966
854058949244	NaN	NaN	1310.18	842.93	NaN	2.8378
854058957578	1305.31	843.36	1297.30	814.71	2.8985	2.9077
