t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
854996987117	1287.39	743.47	1251.84	748.65	3.1830	3.1011
854996995450	1285.99	744.06	1249.53	736.70	3.1640	3.1054
854997003784	1294.49	737.66	1245.67	729.30	3.1724	3.0952
854997012117	1292.93	735.42	1251.48	732.81	3.1428	3.0933
854997020450	1295.68	732.36	1252.85	736.15	3.1563	3.0882
854997028784	1297.81	744.23	1254.11	737.04	3.1554	3.0914
854997037117	1295.52	737.48	1257.15	734.61	3.1414	3.0860
854997045450	1291.02	741.75	1257.64	734.76	3.1444	3.0778
854997053784	1285.86	743.71	1258.10	729.54	3.1429	3.0742
854997062116	1285.85	742.47	1259.75	734.36	3.1409	3.0703
854997070454	1284.26	747.90	1262.28	733.91	3.1395	3.0731
854997078788	1282.38	750.23	1264.89	740.72	3.1401	3.0715
854997087121	1288.88	752.04	1262.72	740.45	3.1445	3.0665
854997095454	1287.23	756.16	1266.40	744.00	3.1366	3.0655
854997103788	1287.61	758.68	1267.33	748.05	3.1379	3.0664
854997112121	1292.12	757.36	1267.04	751.24	3.1423	3.0663
854997120454	1283.92	764.26	1266.83	746.44	3.1349	3.0590
854997128788	1283.18	754.58	1271.73	752.39	3.1348	3.0573
854997137121	1280.65	752.92	1265.86	753.56	3.1402	3.0579
854997145453	1280.08	761.91	1269.14	756.20	3.1425	3.0580
854997153787	1283.19	767.51	1264.22	754.69	3.1457	3.0588
854997162120	1276.91	765.26	1264.67	757.90	3.1417	3.0663
854997170454	1278.20	760.71	1264.17	745.61	3.1422	3.0739
854997178788	1283.98	767.32	1265.54	747.49	3.1369	3.0687
854997187121	1276.90	760.98	1264.22	734.37	3.1429	3.0748
854997195457	1275.52	763.84	1264.70	733.56	3.1519	3.0656
854997203791	1281.73	765.26	1263.97	729.62	3.1569	3.0710
854997212124	1281.73	759.40	1264.04	729.39	3.1577	3.0856
854997220456	1277.06	746.00	1256.24	734.46	3.1575	3.0766
854997228790	1299.12	739.46	1257.20	741.06	3.1707	3.0782
854997237123	1297.02	738.92	1257.05	743.35	3.1646	3.0836
854997245457	1290.15	737.92	1255.68	738.60	3.1730	3.1019
854997253790	1294.39	734.39	1250.63	738.94	3.1651	3.0816
854997262123	1295.18	732.57	1245.89	739.29	3.1723	3.0923
854997270456	1289.95	726.62	1248.19	748.62	3.1752	3.1047
854997278790	1285.00	725.12	1248.41	747.02	3.1860	3.0903
854997287123	1284.48	731.34	1244.64	744.95	3.1881	3.1023
854997295455	1282.11	735.45	1254.05	753.32	3.1941	3.1028
854997303789	1280.70	746.56	1258.32	756.01	3.1994	3.1133
854997312122	1283.65	737.71	1251.94	750.62	3.2036	3.1122
854997320454	1283.71	745.41	1253.12	756.26	3.2035	3.1155
854997328794	1281.33	735.57	1255.75	753.95	3.2059	3.1137
854997337127	1279.75	728.99	1252.63	754.84	3.2101	3.1087
854997345460	1285.88	725.02	1247.91	749.21	3.2173	3.1145
854997353794	1285.15	728.23	1251.18	755.45	3.2243	3.1264
854997362127	1293.01	728.20	1245.12	748.86	3.2302	3.1243
854997370461	1296.87	737.16	1247.67	743.93	3.2192	3.1281
854997378794	1293.15	743.24	1249.44	746.91	3.2251	3.1358
854997387127	1293.73	744.84	1253.47	741.99	3.2214	3.1332
854997395460	1291.57	748.31	1251.85	744.67	3.2226	3.1319
854997403794	1292.57	744.62	1252.09	743.02	3.2274	3.1482
854997412127	1289.70	741.70	1251.92	742.45	3.2293	3.1429
854997420460	1293.92	733.31	1247.97	739.06	3.2374	3.1311
854997428794	1286.41	722.69	1246.45	746.54	3.2413	3.1413
854997437127	1284.38	723.16	1247.59	746.64	3.2365	3.1342
854997445460	1274.88	719.80	1250.16	752.47	3.2344	3.1357
854997453794	1272.45	741.57	1259.11	751.03	3.2406	3.1406
854997462132	1278.32	748.35	1256.45	749.66	3.2405	3.1429
854997470463	1272.91	749.60	1258.82	742.20	3.2418	3.1437
854997478797	1275.87	762.91	1260.70	744.65	3.2507	3.1441
854997487131	1270.16	752.08	1256.74	745.14	3.2350	3.1324
854997495464	1272.70	754.58	1258.67	749.94	3.2327	3.1322
854997503798	1268.06	740.21	1258.84	752.11	3.2175	3.1230
854997512131	1272.07	736.10	1251.87	748.12	3.2098	3.1169
854997520464	1277.05	732.47	1246.99	742.81	3.2028	3.1007
854997528798	1277.21	730.93	1250.10	747.65	3.1804	3.0934
854997537131	1278.29	732.07	1251.50	746.82	3.1553	3.0733
854997545464	1280.00	735.45	1252.20	746.92	3.1299	3.0523
854997553797	1280.92	741.74	1249.72	742.80	3.1230	3.0493
854997562131	1284.13	736.12	1256.40	743.55	3.0940	3.0199
854997570464	1275.73	747.74	1267.89	739.41	3.0816	3.0125
854997578797	1211.94	732.09	1213.03	720.17	3.0766	2.9877
854997587131	1145.39	724.26	1147.65	720.27	3.0390	2.9786
854997595469	1149.36	734.39	1160.21	728.53	3.0157	2.9579
854997603803	1152.10	733.76	1154.19	734.30	2.9946	2.9403
854997612134	1150.35	738.46	1144.41	744.27	2.9876	2.9186
854997620467	1140.11	739.08	1131.37	740.96	2.9708	2.9044
854997628801	1139.07	736.00	1133.96	741.25	2.9662	2.8901
854997637134	1133.46	734.37	1136.82	734.70	2.9638	2.8854
854997645467	1138.76	736.04	1140.90	735.02	2.9347	2.8729
854997653801	1140.91	737.62	1144.81	731.40	2.9293	2.8619
854997662134	1144.29	740.33	1146.63	732.03	2.9050	2.8496
854997670467	1146.49	731.48	1146.78	732.84	2.9089	2.8309
854997678801	1144.11	727.63	1153.22	732.57	2.9020	2.8386
854997687133	1146.85	716.72	1150.08	730.50	2.8939	2.8252
854997695466	1143.19	720.53	1148.40	731.41	2.8889	2.8153
854997703799	1137.30	719.01	1140.57	720.98	2.8722	2.8084
854997712133	1136.67	718.82	1148.41	728.12	2.8859	2.8137
854997720469	1142.08	730.21	1149.97	720.63	2.8813	2.8084
854997728802	1141.53	725.68	1149.27	720.08	2.8889	2.7985
854997737137	1140.20	720.84	1140.93	724.39	2.8676	2.7996
854997745470	1145.87	724.77	1144.70	725.21	2.8782	2.8008
854997753803	1150.30	721.26	1147.95	724.05	2.8699	2.7966
854997762137	1149.80	723.69	1148.74	729.38	2.8579	2.7949
854997770470	1152.14	723.67	1147.82	740.77	2.8654	2.7955
854997778802	1150.27	726.34	1145.61	741.86	2.8657	2.7908
854997787136	1153.57	734.35	1140.51	740.28	2.8710	2.7898
854997795469	1153.25	732.98	1139.06	740.37	2.8530	2.7809
854997803802	1207.61	756.34	1173.60	783.10	2.8591	2.8013
854997812136	1266.22	808.27	1242.93	805.97	2.8632	2.7989
854997820469	1311.81	869.88	1246.67	842.27	2.8642	2.7772
854997828803	1297.43	844.19	1272.00	864.59	2.8771	2.7746
854997837137	1283.22	840.11	1261.79	882.98	2.8501	2.7764
854997845469	1308.07	825.34	1270.89	874.83	2.8715	2.7744
854997853807	1300.52	830.73	1266.58	878.40	2.8479	2.7610
854997862141	1295.38	824.05	1259.60	888.65	2.8543	2.7680
854997870474	1292.22	823.98	1264.92	888.90	2.8574	2.7686
854997878808	1287.41	829.37	1270.11	896.88	2.8413	2.7777
854997887142	1282.23	826.26	1274.71	901.10	2.8443	2.7661
854997895475	1285.25	829.28	1279.30	896.41	2.8624	2.7792
854997903808	1284.70	829.02	1279.05	897.55	2.8532	2.7797
854997912142	1278.87	839.35	1283.58	896.53	2.8638	2.7644
854997920474	1281.91	833.60	1284.93	894.59	2.8549	2.7822
854997928807	1283.65	825.16	1289.59	893.70	2.8516	2.7779
854997937141	1288.89	835.66	1292.69	877.42	2.8764	2.7785
854997945474	1284.90	821.50	1293.82	876.52	2.8644	2.7839
854997953807	1297.87	832.12	1289.07	871.58	2.8739	2.7869
854997962141	1288.70	833.54	1281.52	868.14	2.8680	2.7818
854997970474	1295.57	827.62	1288.46	863.38	2.8896	2.7946
854997978807	1292.75	833.47	1286.49	865.91	2.8757	2.7957
854997987146	1296.86	837.03	1290.80	868.24	2.8848	2.7985
854997995478	1290.30	825.72	1290.70	860.56	2.8869	2.7986
854998003810	1298.66	832.44	1286.12	872.36	2.8954	2.8022
854998012144	1298.87	838.32	1289.25	864.31	2.9171	2.8044
854998020477	1297.98	834.08	1295.74	860.22	2.9224	2.8109
854998028811	1297.91	829.47	1287.86	854.41	2.9062	2.8014
854998037145	1291.71	835.05	1291.62	863.24	2.9038	2.8176
854998045478	1297.42	846.18	1259.49	863.42	2.9069	2.8023
854998053811	1314.98	875.23	1317.69	883.33	2.9312	2.8013
854998062144	1330.48	886.71	1311.60	885.82	2.9448	2.8109
854998070478	1330.68	877.05	1297.24	882.01	2.9477	2.8078
854998078811	1325.17	886.79	1303.78	892.26	2.9708	2.8395
854998087144	1324.27	889.79	1299.76	895.94	2.9596	2.8386
854998095478	1320.59	893.46	1304.81	886.41	2.9697	2.8288
854998103811	1315.06	888.14	1302.15	897.69	2.9568	2.8393
854998112144	1317.58	883.22	1300.51	898.39	2.9576	2.8375
854998120483	1319.96	883.73	1303.12	905.69	2.9724	2.8456
854998128816	1323.81	885.58	1305.32	908.30	2.9673	2.8540
854998137150	1327.06	892.91	1299.42	896.49	2.9946	2.8399
854998145483	1321.80	882.84	1300.87	901.02	2.9964	2.8404
854998153815	1327.83	881.07	1301.92	902.46	2.9759	2.8533
854998162149	1330.98	884.35	1296.99	898.92	2.9852	2.8624
854998170482	1326.30	881.23	1301.87	904.22	2.9790	2.8577
854998178815	1325.31	881.19	1301.83	900.73	2.9819	2.8849
854998187148	1329.49	887.31	1296.22	891.43	2.9862	2.8608
854998195482	1327.91	885.37	1299.53	886.34	3.0072	2.8738
854998203815	1330.00	889.29	1296.57	891.04	3.0114	2.8737
854998212148	1331.86	884.74	1301.99	877.44	2.9907	2.8622
854998220482	1327.83	884.69	1296.94	883.90	3.0033	2.8674
854998228815	1329.62	881.10	1298.79	887.90	2.9969	2.8944
854998237147	1328.60	883.15	1300.37	873.22	3.0105	2.8720
854998245485	1328.89	885.65	1303.90	885.66	3.0070	2.8888
854998253818	1330.16	881.12	1302.55	890.68	3.0058	2.8762
854998262151	1326.66	889.26	1306.27	891.61	3.0199	2.8931
854998270485	1329.37	886.82	1309.10	893.15	3.0133	2.8887
854998278818	1343.17	890.56	1323.03	895.19	3.0233	2.9088
854998287151	1376.79	842.17	1386.24	878.73	3.0091	2.9137
854998295485	1391.24	834.59	1394.66	854.45	3.0251	2.9068
854998303818	1382.32	835.38	1410.28	828.01	3.0295	2.8881
854998312150	1379.70	815.30	1398.01	843.12	3.0343	2.9105
854998320483	1381.17	822.87	1399.45	837.56	3.0223	2.9143
854998328818	1393.52	826.17	1402.40	837.31	3.0174	2.9042
854998337151	1394.54	814.98	1394.22	828.70	3.0174	2.9149
854998345485	1391.66	813.09	1398.53	830.05	3.0342	2.9221
854998353817	1402.04	811.30	1398.60	829.91	3.0375	2.9173
854998362150	1404.26	809.66	1395.87	818.78	3.0239	2.9229
854998370484	1402.18	805.15	1391.88	829.01	3.0211	2.9151
854998378823	1409.39	800.56	1391.87	833.83	3.0304	2.9381
854998387156	1407.11	799.25	1390.49	832.36	3.0180	2.9238
854998395490	1412.77	804.30	1390.51	835.06	3.0349	2.9201
854998403822	1418.18	811.49	1390.35	829.72	3.0370	2.9075
854998412155	1413.91	808.97	1386.39	833.56	3.0377	2.9247
854998420489	1419.35	817.11	1389.44	833.23	3.0415	2.9260
854998428822	1414.70	806.06	1392.91	827.53	3.0331	2.9301
854998437155	1407.40	807.35	1389.01	827.51	3.0262	2.9403
854998445489	1404.93	814.04	1396.93	824.78	3.0331	2.9280
854998453823	1401.58	821.40	1389.44	821.77	3.0388	2.9280
854998462156	1402.27	832.69	1396.31	823.07	3.0531	2.9389
854998470489	1403.24	834.10	1397.45	822.85	3.0398	2.9339
854998478822	1405.66	835.35	1393.88	820.77	3.0474	2.9409
854998487155	1403.95	837.60	1397.96	820.20	3.0408	2.9379
854998495489	1400.34	833.41	1394.55	822.24	3.0423	2.9436
854998503822	1402.80	833.27	1396.77	820.89	3.0370	2.9487
854998512159	1393.06	821.69	1397.62	823.36	3.0337	2.9413
854998520493	1397.97	823.15	1399.93	829.87	3.0350	2.9528
854998528826	1393.66	823.83	1407.18	823.41	3.0557	2.9529
854998537159	1404.45	818.20	1387.55	813.42	3.0254	2.9468
854998545492	1423.81	789.58	1420.72	799.05	3.0205	2.9426
854998553825	1417.74	779.79	1416.46	804.39	3.0202	2.9412
854998562158	1409.97	776.00	1419.88	801.24	3.0213	2.9532
854998570492	1414.17	781.13	1415.56	800.56	3.0329	2.9500
854998578825	1418.17	776.05	1421.84	803.18	3.0269	2.9394
854998587158	1414.15	778.96	1424.83	796.46	3.0329	2.9539
854998595492	1410.06	779.13	1418.65	809.15	3.0252	2.9568
854998603825	1411.13	774.93	1421.96	804.64	3.0315	2.9355
854998612158	1411.76	779.16	1422.62	809.56	3.0397	2.9422
854998620491	1403.71	775.01	1417.15	807.72	3.0320	2.9443
854998628825	1405.43	771.19	1415.67	808.00	3.0259	2.9354
854998637160	1401.33	778.44	1417.64	807.17	3.0373	2.9384
854998645493	1393.74	775.61	1418.28	805.59	3.0338	2.9359
854998653827	1398.54	777.63	1419.55	808.32	3.0428	2.9442
854998662160	1399.70	776.24	1418.88	804.00	3.0264	2.9383
854998670493	1399.64	774.82	1415.82	804.80	3.0254	2.9410
854998678826	1397.38	787.56	1415.64	803.04	3.0394	2.9500
854998687159	1400.26	788.01	1412.80	799.61	3.0362	2.9353
854998695493	1397.37	785.36	1413.10	804.03	3.0292	2.9401
854998703826	1399.20	793.64	1412.19	798.88	3.0407	2.9478
854998712159	1397.26	794.58	1405.36	796.42	3.0401	2.9501
854998720492	1406.38	795.35	1409.37	800.51	3.0445	2.9566
854998728826	1402.97	797.55	1407.90	791.62	3.0467	2.9517
854998737159	1399.16	787.49	1409.08	798.08	3.0319	2.9526
854998745492	1395.80	783.24	1405.97	795.59	3.0455	2.9535
854998753826	1394.19	778.69	1417.66	801.35	3.0627	2.9645
854998762159	1397.67	776.16	1411.46	804.90	3.0603	2.9601
854998770500	1401.27	780.55	1409.63	799.94	3.0586	2.9588
854998778833	1395.54	781.89	1418.05	804.66	3.0477	2.9667
854998787166	1394.14	788.97	1419.50	801.13	3.0514	2.9569
854998795499	1391.16	794.56	1416.17	809.40	3.0573	2.9674
854998803833	1397.83	793.47	1399.09	801.91	3.0641	2.9673
854998812166	1451.78	758.21	1441.37	794.70	3.0612	2.9764
854998820499	1488.80	742.58	1519.27	759.56	3.0825	2.9939
854998828833	1518.14	715.43	1531.92	729.72	3.0828	2.9792
854998837166	1492.43	707.17	1529.96	712.69	3.0926	2.9814
854998845498	1503.89	739.95	1511.98	705.05	3.0852	2.9883
854998853832	1503.90	721.84	1509.80	702.17	3.0770	2.9927
854998862165	1501.32	742.73	1503.72	705.74	3.0788	3.0009
854998870498	1502.59	713.60	1490.81	700.37	3.0854	3.0101
854998878832	1508.76	704.35	1495.62	702.47	3.0870	3.0013
854998887165	1501.45	695.22	1499.67	703.78	3.0975	2.9991
854998895498	1494.27	681.37	1498.39	707.40	3.0971	3.0020
854998903836	1499.45	664.40	1502.37	707.01	3.0984	3.0051
854998912169	1496.59	676.60	1497.29	706.53	3.0989	3.0076
854998920502	1497.67	681.81	1494.32	709.82	3.0980	3.0087
854998928836	1499.97	684.82	1496.10	710.69	3.1112	3.0020
854998937169	1497.16	682.73	1494.18	710.67	3.1174	3.0145
854998945502	1495.76	679.00	1495.70	714.74	3.1038	3.0055
854998953836	1496.63	679.40	1493.16	710.62	3.1123	3.0161
854998962169	1494.24	678.80	1488.68	708.23	3.1198	3.0202
854998970502	1498.05	674.17	1487.14	717.90	3.1108	3.0190
854998978836	1492.60	677.76	1485.83	723.67	3.1187	3.0190
854998987169	1496.16	690.15	1486.79	718.98	3.1199	3.0210
854998995501	1492.27	696.29	1488.84	727.65	3.1254	3.0208
854999003835	1489.95	703.48	1489.81	727.80	3.1284	3.0241
854999012168	1495.15	699.29	1490.10	729.88	3.1319	3.0265
854999020501	1493.74	694.64	1486.60	725.46	3.1309	3.0356
854999028835	1489.62	692.38	1488.88	725.74	3.1273	3.0387
854999037173	1493.69	686.63	1487.52	716.57	3.1391	3.0349
854999045506	1491.07	674.80	1486.35	713.75	3.1527	3.0409
854999053840	1497.91	665.94	1484.21	713.78	3.1491	3.0514
854999062173	1495.77	676.26	1489.83	714.33	3.1458	3.0532
854999070506	1496.86	675.91	1484.42	713.44	3.1486	3.0541
854999078840	1492.97	701.15	1497.79	714.33	3.1523	3.0589
854999087172	1480.60	738.33	1477.19	756.23	3.1498	3.0539
854999095505	1400.63	777.47	1397.64	758.65	3.1875	3.0743
854999103838	1358.87	752.75	1388.90	786.67	3.1629	3.0741
854999112172	1369.03	776.32	1364.81	795.04	3.1382	3.0936
