t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
855210533768	1038.02	632.82	1015.85	620.39	3.6731	3.4784
855210542101	1182.72	691.63	1147.06	672.95	3.7273	3.4946
855210550434	1273.37	680.34	1225.85	702.78	3.7235	3.4817
855210558768	1270.07	695.87	1240.79	730.40	3.6846	3.4585
855210567102	1234.82	697.56	1222.73	729.86	3.6689	3.4596
855210575435	1259.32	696.96	1229.79	716.58	3.6548	3.4418
855210583768	1259.88	712.48	1223.87	719.95	3.6615	3.4431
855210592107	1253.55	715.45	1221.63	721.47	3.6555	3.4402
855210600440	1249.12	716.07	1226.35	720.15	3.6614	3.4369
855210608773	1248.48	719.92	1224.03	717.51	3.6600	3.4388
855210617106	1247.07	718.15	1226.98	720.19	3.6566	3.4472
855210625439	1250.22	721.77	1230.44	720.62	3.6473	3.4388
855210633773	1251.31	717.31	1230.39	726.34	3.6421	3.4391
855210642107	1252.82	721.93	1232.39	723.95	3.6487	3.4348
855210650439	1255.80	716.80	1233.84	729.83	3.6404	3.4242
855210658772	1255.36	711.57	1237.33	736.63	3.6325	3.4261
855210667106	1254.17	708.26	1238.56	742.68	3.6264	3.4226
855210675439	1249.97	705.14	1238.80	744.14	3.6138	3.4139
855210683772	1250.32	701.33	1240.06	747.17	3.6152	3.4165
855210692106	1254.29	696.54	1240.41	745.30	3.6086	3.3995
855210700439	1253.70	701.28	1240.11	745.26	3.6055	3.3980
855210708772	1256.61	702.34	1239.58	743.47	3.6066	3.3958
855210717110	1256.78	704.63	1240.55	746.38	3.5972	3.3906
855210725443	1258.80	711.69	1238.23	737.88	3.5926	3.3968
855210733775	1259.25	721.19	1242.15	734.93	3.5902	3.3987
855210742109	1260.09	727.63	1237.44	717.54	3.5809	3.3840
855210750442	1261.37	725.30	1241.46	714.04	3.5783	3.3776
855210758775	1268.43	735.99	1240.81	726.48	3.5850	3.3691
855210767109	1284.02	749.83	1259.37	741.58	3.5816	3.3673
855210775442	1280.42	747.89	1255.00	739.20	3.5803	3.3620
855210783775	1279.17	741.84	1254.59	735.30	3.5862	3.3670
855210792109	1277.02	742.21	1253.44	736.01	3.5925	3.3627
855210800442	1273.99	742.54	1253.54	741.17	3.5835	3.3676
855210808774	1281.07	746.63	1253.12	739.75	3.5977	3.3719
855210817108	1278.60	745.90	1255.78	744.94	3.5882	3.3704
855210825441	1282.21	755.50	1250.90	745.28	3.5991	3.3670
855210833774	1280.39	755.13	1254.18	750.34	3.6023	3.3657
855210842107	1280.29	759.84	1252.23	761.46	3.5970	3.3793
855210850449	1281.15	762.91	1251.08	756.64	3.6036	3.3719
855210858782	1280.39	766.55	1250.56	762.77	3.6139	3.3807
855210867115	1275.88	763.37	1247.44	763.48	3.6015	3.3726
855210875449	1278.70	763.94	1251.78	764.27	3.6141	3.3818
855210883782	1279.39	760.17	1250.89	761.25	3.6127	3.3804
