t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
854906968382	1305.58	745.11	1257.36	721.44	3.2139	3.1156
854906976716	1297.53	734.50	1270.67	728.55	3.2171	3.1141
854906985049	1292.92	737.13	1271.90	730.45	3.2107	3.1139
854906993382	1293.05	723.46	1276.84	729.63	3.2000	3.1125
854907001716	1295.34	717.52	1277.46	734.29	3.1918	3.1131
854907010050	1296.57	716.90	1279.46	735.14	3.1915	3.1109
854907018388	1295.96	716.08	1273.79	734.22	3.1931	3.1014
854907026722	1299.38	718.68	1276.64	735.01	3.1884	3.1040
854907035055	1299.68	718.22	1270.48	732.00	3.1872	3.1039
854907043388	1296.42	718.54	1274.75	738.22	3.1856	3.1024
854907051722	1291.96	721.82	1273.73	735.23	3.1807	3.1052
854907060055	1292.79	727.36	1278.68	736.39	3.1879	3.1029
854907068388	1292.67	729.31	1276.50	736.61	3.1770	3.0961
854907076722	1287.70	740.39	1279.22	728.55	3.1653	3.0936
854907085055	1290.66	740.66	1274.97	729.27	3.1692	3.0916
854907093387	1290.68	743.58	1270.05	723.42	3.1687	3.0946
854907101720	1286.72	739.34	1267.57	722.42	3.1673	3.0898
854907110054	1280.13	738.70	1263.94	726.66	3.1594	3.0924
854907118387	1280.57	736.76	1268.64	719.38	3.1682	3.0878
854907126721	1284.46	744.57	1267.58	721.07	3.1640	3.0795
854907135054	1280.88	738.88	1269.15	717.31	3.1656	3.0806
854907143387	1279.87	740.45	1268.64	730.54	3.1754	3.0671
854907151724	1285.70	737.90	1272.41	736.13	3.1660	3.0714
854907160058	1283.17	733.93	1269.36	737.22	3.1718	3.0745
854907168391	1282.45	727.69	1270.45	742.95	3.1705	3.0688
854907176724	1282.16	720.63	1274.04	743.99	3.1584	3.0691
854907185057	1284.19	719.81	1272.51	754.49	3.1649	3.0649
854907193390	1285.11	724.36	1271.28	745.44	3.1570	3.0605
854907201723	1284.73	720.64	1270.86	751.64	3.1727	3.0671
854907210057	1286.10	725.29	1271.27	743.06	3.1736	3.0655
854907218390	1291.94	729.78	1264.88	741.52	3.1737	3.0640
854907226723	1292.55	734.02	1268.37	737.88	3.1876	3.0653
854907235048	1294.45	736.47	1260.38	736.91	3.1683	3.0636
854907243390	1293.31	739.26	1260.52	732.88	3.1842	3.0714
854907251723	1295.07	742.17	1255.66	731.98	3.1919	3.0734
854907260056	1293.35	740.94	1259.14	727.79	3.1864	3.0783
854907268389	1296.36	741.03	1260.86	729.24	3.1902	3.0717
854907276722	1295.04	744.91	1256.30	737.68	3.2009	3.0830
854907285061	1297.17	742.66	1258.59	730.33	3.1970	3.0845
854907293394	1294.61	740.51	1259.71	734.59	3.1974	3.0791
854907301727	1293.02	743.58	1262.35	731.99	3.2096	3.0917
854907310061	1294.07	743.69	1262.61	731.64	3.2002	3.0947
854907318394	1291.36	740.10	1264.43	734.70	3.2140	3.0995
854907326727	1283.52	732.86	1261.79	733.82	3.2147	3.1034
854907335061	1286.48	729.05	1263.47	737.70	3.2148	3.1120
854907343394	1286.95	730.12	1267.77	737.61	3.2244	3.1102
854907351727	1289.44	727.86	1266.60	734.51	3.2390	3.1209
854907360061	1288.03	722.10	1265.53	737.66	3.2388	3.1228
854907368394	1283.10	717.54	1267.84	736.44	3.2466	3.1243
854907376727	1287.36	718.78	1267.45	732.75	3.2538	3.1255
854907385061	1287.18	719.19	1270.04	735.73	3.2585	3.1288
854907393394	1288.62	723.62	1264.74	736.43	3.2623	3.1344
854907401727	1283.05	710.10	1264.52	731.12	3.2733	3.1417
854907410063	1264.39	702.88	1267.47	698.48	3.2839	3.1544
854907418386	1264.54	621.62	1269.34	670.01	3.2959	3.1571
854907426728	1277.61	615.86	1255.98	723.76	3.2862	3.1323
854907435062	1283.05	614.31	NaN	NaN	3.2854	NaN
854907443386	1283.54	612.63	NaN	NaN	3.2956	NaN
854907451728	1283.83	617.37	1255.36	729.86	3.2897	3.1311
854907460062	1275.63	620.24	1263.07	723.22	3.2738	3.1367
854907468395	1276.76	619.23	1270.29	719.98	3.2687	3.1207
854907476728	1271.82	622.19	1263.14	725.26	3.2590	3.1200
854907485062	1272.81	622.34	NaN	NaN	3.2454	NaN
854907493395	1272.74	621.67	1264.74	731.54	3.2268	3.0909
854907501727	1275.51	614.54	1270.26	729.45	3.2091	3.0892
854907510061	1278.19	610.03	1261.85	727.32	3.1908	3.0719
854907518394	1280.33	605.41	1265.12	723.24	3.1765	3.0555
854907526727	1274.70	599.96	1262.41	699.21	3.1598	3.0459
854907535061	1267.62	600.87	1272.56	680.70	3.1395	3.0244
854907543402	1269.74	594.96	1259.28	676.59	3.1279	3.0120
854907551735	1277.79	597.41	1269.82	658.98	3.1152	3.0056
854907560069	1277.63	590.50	1270.68	651.82	3.1002	2.9868
854907568402	1277.25	590.42	1265.34	630.81	3.0791	2.9794
854907576735	1276.81	591.52	1273.53	606.55	3.0716	2.9740
854907585068	1272.86	591.06	1268.01	609.09	3.0515	2.9606
854907593401	1271.41	593.69	1264.94	603.90	3.0413	2.9620
854907601734	1268.23	602.30	1259.18	561.94	3.0356	2.9772
854907610068	1280.92	579.31	1256.59	537.38	3.0257	2.9386
854907618401	1284.05	574.16	1263.13	544.63	3.0128	2.9389
854907626735	1281.88	565.09	1269.20	535.26	3.0096	2.9250
854907635068	1281.78	570.19	1269.75	531.18	2.9995	2.9209
854907643401	1282.43	564.15	1268.82	526.03	2.9921	2.9119
854907651734	1284.27	563.55	1268.36	521.94	2.9888	2.9100
854907660068	1285.73	562.18	1268.62	522.18	2.9814	2.8964
854907668392	1285.15	566.49	1268.26	512.76	2.9811	2.8983
854907676730	1283.48	564.63	1265.78	516.67	2.9654	2.8859
854907685072	1285.15	569.10	1264.04	512.62	2.9634	2.8834
854907693396	1280.37	573.14	1264.28	519.02	2.9568	2.8767
854907701738	1277.35	572.94	1259.13	526.36	2.9511	2.8812
854907710071	1279.11	569.02	1265.06	532.15	2.9486	2.8667
854907718404	1284.21	564.78	1262.55	534.63	2.9408	2.8585
854907726738	1279.92	561.66	1264.62	533.83	2.9349	2.8522
854907735071	1277.55	558.71	1265.14	540.05	2.9310	2.8478
854907743404	1273.99	564.11	1258.67	542.32	2.9367	2.8501
854907751737	1272.74	563.05	1261.65	531.63	2.9232	2.8301
854907760070	1269.46	567.13	1263.08	529.47	2.9264	2.8393
854907768404	1273.00	567.85	1264.04	525.69	2.9116	2.8330
854907776737	1272.89	570.34	1263.75	515.96	2.9051	2.8274
854907785071	1278.29	573.41	1261.73	511.64	2.9027	2.8254
854907793404	1285.51	567.82	1264.88	511.29	2.8929	2.8146
854907801741	1284.16	563.76	1267.85	512.57	2.8789	2.8084
854907810074	1285.09	563.51	1266.74	525.86	2.8786	2.8121
854907818408	1277.71	556.49	1269.98	526.51	2.8790	2.8080
854907826740	1281.01	557.19	1266.15	540.08	2.8705	2.8023
854907835065	1276.61	559.00	1266.97	540.92	2.8687	2.7907
854907843398	1275.50	559.63	1268.84	535.84	2.8460	2.7863
854907851732	1274.29	559.44	1271.14	533.28	2.8482	2.7892
854907860065	1280.07	561.47	1266.84	521.71	2.8531	2.7815
854907868398	1275.17	568.62	1270.18	515.67	2.8337	2.7810
854907876732	1271.36	570.73	1269.79	505.06	2.8317	2.7708
854907885065	1274.27	572.07	1266.60	516.39	2.8348	2.7724
854907893398	1268.36	566.77	1272.73	517.41	2.8304	2.7654
854907901740	1266.65	563.53	1270.97	520.72	2.8261	2.7528
854907910072	1266.01	554.53	1276.19	527.17	2.8209	2.7557
854907918406	1265.44	557.15	1277.91	527.57	2.8180	2.7487
