t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
855026046155	1340.36	794.37	1342.17	784.09	3.3897	3.2097
855026054488	1338.16	792.39	1343.67	790.43	3.3782	3.2224
855026062821	1347.28	791.08	1341.88	787.95	3.3812	3.2290
855026071154	1326.72	752.89	1323.01	761.70	3.3744	3.2235
855026079488	1293.15	713.71	1293.06	744.82	3.3883	3.2366
855026087820	1285.42	729.53	1284.73	754.34	3.3665	3.2272
855026096153	1275.91	726.29	1276.96	766.36	3.3610	3.2257
855026104487	1274.53	725.51	1280.44	772.69	3.3570	3.2301
855026112820	1283.01	721.40	1282.78	776.54	3.3609	3.2192
855026121153	1287.92	730.02	1288.58	771.16	3.3759	3.2198
855026129487	1283.45	729.68	1274.99	758.61	3.3632	3.2240
855026137820	1280.37	725.78	1293.96	752.72	3.3565	3.2245
855026146153	1279.83	726.90	1290.73	750.83	3.3594	3.2238
855026154487	1277.34	726.12	1289.56	748.00	3.3479	3.2187
855026162823	1284.41	727.99	1286.92	752.80	3.3475	3.2188
855026171155	1280.67	728.43	1292.66	750.52	3.3387	3.2087
855026179489	1290.61	728.01	1284.67	761.44	3.3346	3.1979
855026187822	1302.63	733.04	1291.07	762.73	3.3207	3.2075
855026196155	1307.45	735.51	1276.68	755.68	3.3133	3.2012
855026204489	1295.51	731.51	1301.07	756.44	3.3188	3.2058
855026212822	1276.29	774.20	1284.08	769.47	3.2259	3.1698
855026221155	NaN	NaN	NaN	NaN	NaN	NaN
855026229489	NaN	NaN	NaN	NaN	NaN	NaN
855026237822	NaN	NaN	NaN	NaN	NaN	NaN
855026246155	NaN	NaN	NaN	NaN	NaN	NaN
855026254488	NaN	NaN	NaN	NaN	NaN	NaN
855026262821	NaN	NaN	NaN	NaN	NaN	NaN
855026271154	NaN	NaN	NaN	NaN	NaN	NaN
855026279488	NaN	NaN	NaN	NaN	NaN	NaN
855026287821	NaN	NaN	NaN	NaN	NaN	NaN
855026296160	NaN	NaN	NaN	NaN	NaN	NaN
855026304493	NaN	NaN	NaN	NaN	NaN	NaN
855026312827	NaN	NaN	NaN	NaN	NaN	NaN
855026321160	NaN	NaN	NaN	NaN	NaN	NaN
855026329493	NaN	NaN	NaN	NaN	NaN	NaN
855026337826	NaN	NaN	NaN	NaN	NaN	NaN
855026346159	NaN	NaN	NaN	NaN	NaN	NaN
855026354492	NaN	NaN	NaN	NaN	NaN	NaN
855026362826	NaN	NaN	NaN	NaN	NaN	NaN
855026371159	NaN	NaN	NaN	NaN	NaN	NaN
855026379492	NaN	NaN	NaN	NaN	NaN	NaN
855026387826	NaN	NaN	NaN	NaN	NaN	NaN
855026396159	NaN	NaN	NaN	NaN	NaN	NaN
855026404492	NaN	NaN	NaN	NaN	NaN	NaN
855026412825	NaN	NaN	NaN	NaN	NaN	NaN
855026421158	NaN	NaN	NaN	NaN	NaN	NaN
855026429496	NaN	NaN	NaN	NaN	NaN	NaN
855026437830	NaN	NaN	NaN	NaN	NaN	NaN
855026446163	NaN	NaN	NaN	NaN	NaN	NaN
855026454496	NaN	NaN	NaN	NaN	NaN	NaN
855026462830	NaN	NaN	NaN	NaN	NaN	NaN
855026471163	NaN	NaN	NaN	NaN	NaN	NaN
855026479496	NaN	NaN	NaN	NaN	NaN	NaN
855026487830	NaN	NaN	NaN	NaN	NaN	NaN
855026496162	NaN	NaN	NaN	NaN	NaN	NaN
855026504495	NaN	NaN	NaN	NaN	NaN	NaN
855026512829	NaN	NaN	NaN	NaN	NaN	NaN
855026521162	NaN	NaN	NaN	NaN	NaN	NaN
855026529495	NaN	NaN	NaN	NaN	NaN	NaN
855026537829	NaN	NaN	NaN	NaN	NaN	NaN
855026546162	NaN	NaN	NaN	NaN	NaN	NaN
855026554495	NaN	NaN	NaN	NaN	NaN	NaN
855026562833	NaN	NaN	NaN	NaN	NaN	NaN
855026571166	NaN	NaN	NaN	NaN	NaN	NaN
855026579499	NaN	NaN	NaN	NaN	NaN	NaN
855026587832	NaN	NaN	NaN	NaN	NaN	NaN
855026596165	NaN	NaN	1267.70	967.60	NaN	2.8619
855026604498	1200.33	884.13	1260.72	890.55	2.9528	2.9413
855026612832	1219.41	927.25	1251.79	829.54	2.9689	3.0202
855026621165	1218.94	873.88	1239.20	787.02	3.0610	3.0757
855026629498	1236.85	822.32	1236.56	758.94	3.0976	3.1168
855026637832	1262.26	792.46	1231.76	745.83	3.1346	3.1221
855026646165	1268.82	768.89	1240.81	744.67	3.1773	3.1210
855026654497	1264.39	747.56	1242.77	740.63	3.1945	3.1214
855026662831	1261.97	738.22	1244.43	746.31	3.1932	3.1146
855026671164	1262.04	732.69	1246.89	738.68	3.1846	3.1066
855026679497	1244.55	730.28	1243.76	734.15	3.1851	3.0976
855026687836	1229.32	733.30	1240.63	737.64	3.1836	3.0910
855026696169	1227.79	723.90	1251.84	732.81	3.1754	3.0826
855026704502	1245.53	717.57	1253.40	730.84	3.1699	3.0848
855026712836	1244.70	714.70	1255.61	731.26	3.1618	3.0737
855026721169	1257.00	687.91	1261.33	719.62	3.1705	3.0721
855026729501	1280.04	684.79	1283.17	707.96	3.1590	3.0707
855026737834	1273.05	693.23	1279.09	710.80	3.1561	3.0627
855026746168	1274.20	688.74	1275.45	716.66	3.1546	3.0669
855026754501	1274.70	683.43	1275.11	719.16	3.1487	3.0607
855026762835	1274.96	681.17	1279.45	716.94	3.1499	3.0569
855026771167	1272.12	678.69	1287.10	714.14	3.1452	3.0606
855026779500	1271.82	692.15	1284.78	713.17	3.1292	3.0613
855026787834	1269.46	700.46	1271.14	718.30	3.1333	3.0552
855026796167	1272.30	708.18	1268.14	711.79	3.1407	3.0457
855026804500	1268.36	719.04	1270.09	712.24	3.1268	3.0462
855026812834	1263.00	719.00	1267.18	719.64	3.1156	3.0406
855026821174	1260.66	712.26	1270.32	713.79	3.1194	3.0326
855026829507	1259.34	713.07	1275.48	714.16	3.1147	3.0350
855026837841	1261.40	707.64	1265.87	712.81	3.1063	3.0305
855026846174	1264.52	713.41	1272.02	707.98	3.1019	3.0166
855026854507	1268.06	715.66	1271.20	707.90	3.0860	3.0280
855026862840	1268.32	720.34	1271.13	702.57	3.0807	3.0061
855026871174	1276.66	721.37	1273.93	709.33	3.0811	3.0104
855026879507	1274.13	710.11	1278.94	715.61	3.0753	3.0016
