t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
855240067796	NaN	NaN	NaN	NaN	NaN	NaN
855240076130	NaN	NaN	NaN	NaN	NaN	NaN
855240084468	NaN	NaN	1723.39	906.18	NaN	1.7871
855240092801	NaN	NaN	1298.22	882.72	NaN	2.9950
855240101135	NaN	NaN	1301.45	815.00	NaN	3.0649
855240109468	1294.64	967.73	1299.36	766.69	3.1108	3.1446
855240117801	1298.33	871.87	1291.81	735.59	3.1966	3.1765
855240126135	1302.35	813.08	1294.70	726.57	3.2752	3.1807
855240134467	1308.70	780.11	1294.07	725.28	3.3213	3.1810
855240142800	1299.77	749.76	1299.27	735.37	3.3422	3.1814
855240151134	1284.24	739.07	1292.48	743.17	3.3530	3.1761
855240159466	1288.52	731.27	1296.20	753.75	3.3509	3.1677
855240167799	1288.47	732.49	1293.88	757.97	3.3479	3.1717
855240176133	1301.37	731.52	1297.38	766.75	3.3459	3.1613
855240184466	1298.69	738.95	1291.54	767.33	3.3316	3.1575
855240192799	1302.32	735.42	1292.93	756.31	3.3242	3.1527
855240201134	1293.61	737.47	1300.05	743.73	3.3108	3.1433
855240209470	1297.51	742.07	1290.96	737.97	3.3098	3.1518
855240217803	1290.82	743.63	1291.21	728.93	3.3079	3.1570
855240226137	1288.87	739.61	1291.17	734.58	3.2946	3.1464
855240234470	1291.55	739.56	1291.89	735.96	3.2870	3.1403
855240242803	1271.38	727.91	1272.32	729.24	3.2875	3.1427
855240251136	1280.68	726.20	1275.01	743.91	3.2853	3.1483
855240259470	1285.77	726.15	1276.74	744.72	3.2836	3.1461
855240267803	1277.98	720.26	1275.44	744.70	3.2873	3.1427
855240276136	1289.81	721.12	1278.31	744.90	3.2690	3.1314
855240284470	1294.66	724.92	1276.71	743.71	3.2791	3.1299
855240292802	1289.74	723.37	1275.67	747.00	3.2738	3.1323
855240301136	1288.61	724.38	1275.41	749.77	3.2819	3.1318
855240309469	1288.99	721.84	1278.49	748.04	3.2743	3.1264
855240317802	1296.57	729.00	1279.95	739.01	3.2764	3.1208
855240326135	1296.77	728.16	1282.23	746.03	3.2693	3.1174
855240334469	1292.54	733.55	1280.09	740.73	3.2634	3.1116
855240342809	1296.06	737.09	1275.57	738.15	3.2738	3.1070
855240351143	1293.34	744.40	1276.60	740.58	3.2639	3.1045
855240359476	1293.86	747.08	1271.47	737.95	3.2651	3.1142
855240367809	1290.66	746.75	1272.88	736.97	3.2551	3.0963
855240376141	1284.80	749.36	1273.64	738.14	3.2636	3.1056
855240384475	1283.96	741.28	1281.95	739.20	3.2480	3.0834
855240392808	1281.73	744.77	1290.82	744.21	3.2620	3.0986
855240401141	1278.68	745.54	1295.48	741.80	3.2674	3.0937
855240409475	1278.20	737.31	1300.30	745.28	3.2377	3.0846
855240417808	1282.42	749.30	1298.97	742.62	3.2481	3.0859
855240426141	1283.15	744.13	1301.89	740.03	3.2552	3.0865
855240434475	1282.24	743.43	1301.65	745.15	3.2409	3.0844
855240442808	1287.64	738.07	1302.07	743.13	3.2419	3.0813
855240451141	1282.89	730.46	1297.79	753.62	3.2369	3.0662
855240459474	1281.72	730.41	1298.78	755.60	3.2246	3.0669
855240467807	1276.78	731.39	1295.23	753.38	3.2224	3.0640
855240476143	1274.85	725.73	1292.93	760.80	3.2266	3.0617
855240484477	1271.03	727.58	1283.63	759.19	3.2284	3.0699
855240492810	1270.98	725.47	1282.70	761.60	3.2271	3.0677
855240501143	1268.47	727.97	1288.82	758.28	3.2274	3.0738
855240509477	1272.66	734.17	1285.71	752.78	3.2266	3.0621
855240517810	1270.72	736.99	1290.62	752.46	3.2229	3.0484
855240526143	1267.93	737.03	1286.95	753.58	3.2244	3.0666
855240534476	1273.11	740.63	1286.17	749.47	3.2274	3.0573
855240542809	1271.91	740.19	1290.70	747.21	3.2173	3.0619
855240551142	1272.68	742.08	1290.93	746.08	3.2244	3.0514
855240559476	1286.72	742.36	1292.16	746.49	3.2317	3.0555
