t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
854126600697	1237.46	662.22	1247.69	617.39	3.8162	3.5694
854126609031	1237.51	662.06	1243.18	613.17	3.8166	3.5645
854126617364	1224.52	652.58	1243.60	630.39	3.8203	3.5720
854126625697	1274.14	672.72	1242.50	662.69	3.8241	3.5556
854126634030	1276.52	724.48	1247.76	709.64	3.8337	3.5621
854126642363	1282.95	727.29	1273.42	718.68	3.8305	3.5519
854126650697	1275.80	727.73	1265.50	715.11	3.8300	3.5400
854126659038	1273.33	729.29	1267.65	714.82	3.8223	3.5670
854126667372	1268.69	728.29	1261.85	711.91	3.8175	3.5354
854126675705	1272.86	725.08	1256.05	724.72	3.8173	3.5601
854126684038	1277.49	728.56	1255.39	714.39	3.8316	3.5436
854126692372	1278.14	723.17	1253.18	713.44	3.8229	3.5404
854126700704	1273.70	728.82	1252.85	718.62	3.8211	3.5528
854126709037	1276.13	727.40	1259.59	712.04	3.8286	3.5389
854126717371	1277.02	729.17	1253.58	714.10	3.8261	3.5388
854126725708	1267.45	709.31	1260.80	713.97	3.7933	3.5339
854126734041	1262.08	702.83	1263.93	714.92	3.7925	3.5367
854126742375	1258.36	710.17	1266.85	716.77	3.8194	3.5302
854126750708	1261.36	717.11	1269.65	715.68	3.8181	3.5342
854126759041	1267.70	713.33	1272.58	725.15	3.8149	3.5488
854126767375	1266.05	709.72	1275.33	720.82	3.8169	3.5456
854126775707	1258.77	712.56	1279.83	721.87	3.8220	3.5517
854126784040	1254.06	710.86	1284.05	719.72	3.8154	3.5474
854126792374	1255.38	711.63	1286.16	714.42	3.8154	3.5404
854126800707	1257.01	719.10	1286.58	715.63	3.8389	3.5533
854126809040	1258.12	728.93	1285.41	716.62	3.8394	3.5468
854126817373	1267.90	730.92	1288.01	714.72	3.8516	3.5453
854126825707	1265.40	723.83	1284.33	717.50	3.8461	3.5413
854126834040	1274.61	720.78	1285.22	718.05	3.8418	3.5412
854126842373	1274.29	725.97	1285.30	724.20	3.8532	3.5436
854126850706	1273.03	720.57	1288.00	726.20	3.8570	3.5463
854126859044	1280.28	709.12	1285.94	727.40	3.8555	3.5434
854126867378	1277.14	713.73	1285.35	724.98	3.8674	3.5455
854126875711	1275.45	715.95	1281.11	724.95	3.8652	3.5381
854126884044	1278.80	722.88	1279.54	725.76	3.8663	3.5514
854126892377	1278.96	717.19	1283.07	723.04	3.8652	3.5522
