Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-105_task-EyeTracking_physio	1	-4797.206	-4522.194	275.012	1278.570	723.155	0.160	0.078	0.275	0.676
sub-105_task-EyeTracking_physio	1	-4380.525	-4205.522	175.003	1874.310	1017.455	0.254	0.120	0.784	0.455
sub-105_task-EyeTracking_physio	1	-4172.190	-4038.855	133.335	1923.425	1492.505	0.289	0.248	0.623	0.922
sub-105_task-EyeTracking_physio	1	-4022.188	-3855.513	166.675	1909.438	1560.640	0.385	0.337	0.589	1.248
sub-105_task-EyeTracking_physio	1	-3788.847	-3680.511	108.336	1350.365	846.115	0.152	0.035	0.184	0.369
sub-105_task-EyeTracking_physio	1	-3672.178	-3522.172	150.006	1277.720	771.378	0.382	0.254	0.702	1.100
sub-105_task-EyeTracking_physio	1	-3455.497	-3222.164	233.333	2588.082	869.588	0.509	1.370	1.456	2.620
sub-105_task-EyeTracking_physio	1	-3180.494	-3038.829	141.665	1522.985	749.160	0.386	0.255	1.178	0.572
sub-105_task-EyeTracking_physio	1	-2988.831	-2780.492	208.339	1298.330	733.010	0.174	0.080	0.304	0.567
sub-105_task-EyeTracking_physio	1	-2580.487	-2480.484	100.003	1811.765	1173.135	0.257	0.316	0.371	1.345
sub-105_task-EyeTracking_physio	1	-2413.815	-2188.813	225.002	1305.960	761.690	0.189	0.190	0.393	1.086
sub-105_task-EyeTracking_physio	1	-2172.146	-2047.143	125.003	1283.585	681.005	0.191	0.063	0.305	0.395
sub-105_task-EyeTracking_physio	1	-1938.806	-1738.801	200.005	1629.275	1323.000	0.851	4.644	2.963	5.395
sub-105_task-EyeTracking_physio	1	-1688.801	-1430.461	258.340	1307.965	792.550	0.132	0.080	0.321	0.685
sub-105_task-EyeTracking_physio	1	-1413.796	-1163.781	250.015	1263.295	772.005	0.199	0.097	0.672	0.470
sub-105_task-EyeTracking_physio	1	-963.782	419.583	1383.365	1281.102	753.530	0.170	0.227	0.909	1.090
sub-105_task-EyeTracking_physio	1	519.584	844.590	325.006	941.815	510.820	0.109	0.069	0.398	0.481
sub-105_task-EyeTracking_physio	1	911.258	1194.599	283.341	997.047	972.410	0.101	0.048	0.342	0.323
sub-105_task-EyeTracking_physio	1	1236.265	1402.939	166.674	1197.975	959.360	0.114	0.039	0.488	0.219
sub-105_task-EyeTracking_physio	1	1427.939	1861.284	433.345	1524.548	961.745	0.142	0.087	0.737	0.381
sub-105_task-EyeTracking_physio	1	1919.617	2244.624	325.007	1549.910	578.860	0.081	0.019	0.240	0.202
sub-105_task-EyeTracking_physio	1	2277.956	2602.962	325.006	980.155	494.090	0.153	0.082	0.639	0.418
sub-105_task-EyeTracking_physio	1	2636.296	3002.974	366.678	940.533	543.172	0.114	0.034	0.246	0.333
sub-105_task-EyeTracking_physio	2	-199.807	-74.803	125.004	1266.940	709.535	0.105	0.022	0.209	0.195
sub-105_task-EyeTracking_physio	2	-41.470	375.203	416.673	1294.618	744.122	0.160	0.052	0.394	0.491
sub-105_task-EyeTracking_physio	2	391.870	641.875	250.005	1192.283	784.250	0.205	0.130	0.803	0.448
sub-105_task-EyeTracking_physio	2	666.874	841.881	175.007	1033.605	822.605	0.176	0.054	0.598	0.233
sub-105_task-EyeTracking_physio	2	866.881	1375.229	508.348	977.875	632.375	0.206	0.057	0.238	0.745
sub-105_task-EyeTracking_physio	2	1408.562	1691.898	283.336	1101.382	626.692	0.240	0.201	0.597	0.784
sub-105_task-EyeTracking_physio	2	1741.898	2191.911	450.013	1163.845	680.183	0.201	0.111	0.339	0.966
sub-105_task-EyeTracking_physio	2	2258.578	2525.249	266.671	1289.422	946.227	0.106	0.039	0.215	0.392
sub-105_task-EyeTracking_physio	2	2566.921	2808.595	241.674	1423.960	960.150	0.132	0.033	0.218	0.316
sub-105_task-EyeTracking_physio	2	2841.928	3008.597	166.669	1505.223	906.205	0.108	0.037	0.349	0.258
sub-105_task-EyeTracking_physio	3	-244.202	-119.201	125.001	1537.105	705.070	0.090	0.016	0.133	0.279
sub-105_task-EyeTracking_physio	3	-69.202	347.475	416.677	1270.727	707.475	0.184	0.054	0.202	0.905
sub-105_task-EyeTracking_physio	3	372.475	547.483	175.008	1153.975	713.735	0.253	0.246	0.804	0.783
sub-105_task-EyeTracking_physio	3	572.482	839.154	266.672	990.800	681.560	0.220	0.118	0.706	0.554
sub-105_task-EyeTracking_physio	3	864.154	1130.826	266.672	928.375	688.280	0.237	0.107	0.785	0.530
sub-105_task-EyeTracking_physio	3	1155.825	1397.498	241.673	1127.105	892.790	0.208	0.123	0.525	0.901
sub-105_task-EyeTracking_physio	3	1447.502	1730.841	283.339	1245.525	940.735	0.116	0.034	0.282	0.395
sub-105_task-EyeTracking_physio	3	1789.174	2064.179	275.005	1410.085	929.110	0.102	0.036	0.380	0.253
sub-105_task-EyeTracking_physio	3	2114.184	2314.189	200.005	1504.225	888.785	0.132	0.035	0.245	0.279
sub-105_task-EyeTracking_physio	3	2339.189	2547.526	208.337	1570.545	752.225	0.242	0.086	0.515	0.642
sub-105_task-EyeTracking_physio	3	2564.193	2789.198	225.005	1590.510	649.945	0.156	0.041	0.210	0.459
sub-105_task-EyeTracking_physio	3	2814.198	3005.868	191.670	1613.770	622.835	0.142	0.049	0.362	0.380
sub-105_task-EyeTracking_physio	4	-88.541	344.798	433.339	1298.803	716.160	0.401	0.315	0.735	2.800
sub-105_task-EyeTracking_physio	4	369.799	861.477	491.678	992.775	673.145	0.203	0.120	0.873	0.550
sub-105_task-EyeTracking_physio	4	919.810	1194.820	275.010	1067.785	839.100	0.144	0.051	0.275	0.558
sub-105_task-EyeTracking_physio	4	1228.153	1478.160	250.007	1429.890	895.785	0.188	0.075	0.725	0.310
sub-105_task-EyeTracking_physio	4	1503.160	1728.166	225.006	1569.910	845.815	0.195	0.131	0.567	0.617
sub-105_task-EyeTracking_physio	4	1744.833	2078.169	333.336	1627.678	758.520	0.179	0.073	0.499	0.500
sub-105_task-EyeTracking_physio	4	2094.835	2311.511	216.676	1634.223	622.515	0.184	0.052	0.211	0.569
sub-105_task-EyeTracking_physio	4	2328.178	2611.518	283.340	1467.582	557.918	0.146	0.068	0.622	0.382
sub-105_task-EyeTracking_physio	4	2628.185	2844.855	216.670	1273.935	547.183	0.244	0.148	0.856	0.329
sub-105_task-EyeTracking_physio	4	2878.189	3003.190	125.001	1062.275	593.680	0.271	0.106	0.724	0.355
sub-105_task-EyeTracking_physio	5	-116.186	442.160	558.346	1273.070	711.540	0.195	0.170	0.784	1.255
sub-105_task-EyeTracking_physio	5	483.832	658.834	175.002	1181.190	805.030	0.150	0.040	0.241	0.412
sub-105_task-EyeTracking_physio	5	683.833	958.840	275.007	1035.430	918.030	0.187	0.104	0.731	0.694
sub-105_task-EyeTracking_physio	5	992.173	1425.520	433.347	963.557	937.415	0.091	0.039	0.443	0.256
sub-105_task-EyeTracking_physio	5	1450.520	1725.533	275.013	959.505	774.755	0.157	0.073	0.325	0.688
sub-105_task-EyeTracking_physio	5	1767.191	1925.533	158.342	1208.610	789.055	0.091	0.029	0.222	0.266
sub-105_task-EyeTracking_physio	5	1950.533	2208.867	258.334	1511.185	829.295	0.280	0.162	1.176	0.448
sub-105_task-EyeTracking_physio	5	2242.199	2792.217	550.018	1614.338	879.820	0.137	0.070	0.324	0.563
sub-105_task-EyeTracking_physio	5	2858.886	3008.892	150.006	1374.530	534.305	0.288	0.194	0.726	0.617
sub-105_task-EyeTracking_physio	6	-1311.469	-1144.799	166.670	1376.485	538.493	0.148	0.060	0.223	0.533
sub-105_task-EyeTracking_physio	6	-1119.799	-853.124	266.675	1306.572	676.607	0.254	0.211	0.503	1.094
sub-105_task-EyeTracking_physio	6	-811.459	-653.124	158.335	1274.655	728.160	0.136	0.037	0.182	0.449
sub-105_task-EyeTracking_physio	6	-628.119	-353.114	275.005	1283.105	751.585	0.116	0.027	0.218	0.437
sub-105_task-EyeTracking_physio	6	-328.114	246.897	575.011	1282.295	738.340	0.104	0.025	0.217	0.432
sub-105_task-EyeTracking_physio	6	263.564	513.568	250.004	1286.120	761.743	0.198	0.065	0.371	0.580
sub-105_task-EyeTracking_physio	6	538.574	746.910	208.336	1247.170	839.760	0.185	0.066	0.290	0.585
sub-105_task-EyeTracking_physio	6	788.584	1013.589	225.005	1213.245	905.410	0.126	0.031	0.248	0.306
sub-105_task-EyeTracking_physio	6	1046.922	1230.255	183.333	1266.075	926.875	0.119	0.031	0.312	0.246
sub-105_task-EyeTracking_physio	6	1271.920	1513.595	241.675	1327.265	886.540	0.116	0.034	0.220	0.390
sub-105_task-EyeTracking_physio	6	1555.263	1780.268	225.005	1488.525	872.855	0.136	0.038	0.278	0.288
sub-105_task-EyeTracking_physio	6	1821.933	2155.276	333.343	1570.972	852.935	0.132	0.041	0.374	0.321
sub-105_task-EyeTracking_physio	6	2171.943	2480.280	308.337	1555.360	840.420	0.183	0.062	0.323	0.510
sub-105_task-EyeTracking_physio	6	2505.285	2796.964	291.679	1561.495	636.965	0.122	0.037	0.293	0.448
sub-105_task-EyeTracking_physio	6	2813.622	3005.286	191.664	1290.855	540.785	0.254	0.171	0.657	0.505
sub-105_task-EyeTracking_physio	7	-1089.935	-606.587	483.348	1273.207	659.702	0.222	0.111	0.324	0.830
sub-105_task-EyeTracking_physio	7	-589.925	293.424	883.349	1278.642	738.642	0.150	0.048	0.295	0.750
sub-105_task-EyeTracking_physio	7	326.761	568.429	241.668	1246.680	745.035	0.137	0.044	0.312	0.488
sub-105_task-EyeTracking_physio	7	618.433	926.770	308.337	1180.705	937.265	0.114	0.045	0.297	0.357
sub-105_task-EyeTracking_physio	7	943.445	1243.456	300.011	1102.503	956.633	0.170	0.061	0.542	0.494
sub-105_task-EyeTracking_physio	7	1285.122	1626.797	341.675	1015.070	462.470	0.112	0.026	0.404	0.236
sub-105_task-EyeTracking_physio	7	1668.456	1860.123	191.667	1208.260	486.230	0.106	0.063	0.489	0.229
sub-105_task-EyeTracking_physio	7	1885.123	2243.467	358.344	1499.735	540.810	0.269	0.223	1.066	0.939
sub-105_task-EyeTracking_physio	7	2260.133	2476.803	216.670	1558.915	682.082	0.264	0.140	0.574	0.851
sub-105_task-EyeTracking_physio	7	2493.470	2793.475	300.005	1578.162	801.582	0.190	0.063	0.294	0.622
sub-105_task-EyeTracking_physio	7	2826.812	3010.151	183.339	1529.395	878.553	0.163	0.043	0.253	0.440
sub-105_task-EyeTracking_physio	8	-175.952	15.716	191.668	1295.745	736.300	0.238	0.106	0.527	0.834
sub-105_task-EyeTracking_physio	8	24.050	432.394	408.344	1267.500	708.735	0.244	0.127	0.517	1.004
sub-105_task-EyeTracking_physio	8	449.060	799.069	350.009	1102.200	631.525	0.258	0.181	0.825	0.781
sub-105_task-EyeTracking_physio	8	824.068	1124.088	300.020	1027.510	639.903	0.158	0.067	0.394	0.440
sub-105_task-EyeTracking_physio	8	1140.753	1365.755	225.002	1037.460	704.065	0.236	0.076	0.288	0.570
sub-105_task-EyeTracking_physio	8	1390.760	1649.099	258.339	1132.910	874.460	0.162	0.101	0.603	0.713
sub-105_task-EyeTracking_physio	8	1665.766	1915.766	250.000	1328.565	941.415	0.173	0.099	0.925	0.289
sub-105_task-EyeTracking_physio	8	1932.433	2224.102	291.669	1542.530	897.410	0.172	0.122	0.725	0.582
sub-105_task-EyeTracking_physio	8	2249.111	2549.108	299.997	1637.988	591.938	0.211	0.090	0.445	0.762
sub-105_task-EyeTracking_physio	8	2565.778	2749.112	183.334	1574.077	577.793	0.242	0.098	0.536	0.436
sub-105_task-EyeTracking_physio	8	2774.120	2965.788	191.668	1413.945	692.435	0.185	0.098	0.488	0.472
sub-105_task-EyeTracking_physio	9	-145.285	246.383	391.668	1282.600	722.535	0.303	0.141	0.252	2.323
sub-105_task-EyeTracking_physio	9	271.383	479.722	208.339	1278.435	756.395	0.136	0.055	0.264	0.443
sub-105_task-EyeTracking_physio	9	496.397	779.732	283.335	1237.283	893.173	0.176	0.099	0.398	0.798
sub-105_task-EyeTracking_physio	9	821.399	1113.074	291.675	1110.290	924.885	0.114	0.049	0.338	0.394
sub-105_task-EyeTracking_physio	9	1154.746	1413.086	258.340	1020.190	939.070	0.094	0.023	0.247	0.216
sub-105_task-EyeTracking_physio	9	1446.419	1646.423	200.004	967.355	967.793	0.122	0.026	0.222	0.259
sub-105_task-EyeTracking_physio	9	1679.758	1988.095	308.337	947.130	1022.685	0.133	0.050	0.418	0.391
sub-105_task-EyeTracking_physio	9	2046.428	2313.107	266.679	966.767	551.298	0.105	0.059	0.304	0.577
sub-105_task-EyeTracking_physio	9	2363.107	2596.445	233.338	1061.930	543.780	0.095	0.041	0.443	0.334
sub-105_task-EyeTracking_physio	9	2613.111	2863.118	250.007	1181.293	498.812	0.119	0.072	0.668	0.399
sub-105_task-EyeTracking_physio	9	2879.784	3021.451	141.667	1346.840	519.810	0.442	0.276	1.288	0.551
sub-105_task-EyeTracking_physio	10	-2541.641	-2208.307	333.334	1315.650	752.715	0.161	0.107	0.259	1.113
sub-105_task-EyeTracking_physio	10	-2191.632	258.418	2450.050	1276.438	745.115	0.138	0.132	0.808	0.756
sub-105_task-EyeTracking_physio	10	291.760	525.098	233.338	1265.215	767.107	0.214	0.085	0.216	0.724
sub-105_task-EyeTracking_physio	10	566.764	841.771	275.007	1163.025	861.900	0.198	0.069	0.483	0.593
sub-105_task-EyeTracking_physio	10	858.437	1150.101	291.664	1056.745	873.025	0.214	0.084	0.837	0.412
sub-105_task-EyeTracking_physio	10	1175.102	1441.787	266.685	1045.568	641.530	0.197	0.077	0.274	0.894
sub-105_task-EyeTracking_physio	10	1458.453	1758.450	299.997	1142.175	568.515	0.128	0.064	0.572	0.341
sub-105_task-EyeTracking_physio	10	1791.783	2108.460	316.677	1325.430	583.890	0.169	0.106	0.720	0.481
sub-105_task-EyeTracking_physio	10	2150.126	2408.466	258.340	1442.995	616.590	0.119	0.051	0.344	0.348
sub-105_task-EyeTracking_physio	10	2450.131	2825.141	375.010	1538.580	643.605	0.181	0.059	0.297	0.532
sub-105_task-EyeTracking_physio	10	2858.473	3008.484	150.011	1642.737	710.345	0.256	0.094	0.639	0.377
sub-105_task-EyeTracking_physio	11	-244.332	264.002	508.334	1299.885	712.030	0.213	0.102	0.321	0.839
sub-105_task-EyeTracking_physio	11	280.669	480.678	200.009	1294.233	772.065	0.167	0.062	0.292	0.554
sub-105_task-EyeTracking_physio	11	514.019	714.017	199.998	1241.028	841.942	0.132	0.051	0.294	0.503
sub-105_task-EyeTracking_physio	11	755.683	964.026	208.343	1266.305	910.925	0.118	0.038	0.197	0.463
sub-105_task-EyeTracking_physio	11	989.030	1530.700	541.670	1306.280	961.415	0.132	0.058	0.382	0.523
sub-105_task-EyeTracking_physio	11	1547.367	1730.703	183.336	1344.090	967.117	0.180	0.077	0.677	0.324
sub-105_task-EyeTracking_physio	11	1772.373	2014.042	241.669	1549.140	980.450	0.132	0.053	0.297	0.478
sub-105_task-EyeTracking_physio	11	2055.712	2314.054	258.342	1620.305	987.540	0.126	0.039	0.267	0.325
sub-105_task-EyeTracking_physio	11	2339.052	2530.721	191.669	1679.275	935.775	0.206	0.102	0.589	0.523
sub-105_task-EyeTracking_physio	11	2547.392	2864.072	316.680	1617.285	705.173	0.224	0.115	0.526	0.790
sub-105_task-EyeTracking_physio	11	2897.396	3005.742	108.346	1589.940	662.090	0.149	0.027	0.156	0.486
sub-105_task-EyeTracking_physio	12	-1147.813	-1022.807	125.006	1311.580	668.795	0.140	0.033	0.173	0.300
sub-105_task-EyeTracking_physio	12	-997.808	-281.135	716.673	1271.598	681.080	0.210	0.144	0.655	0.971
sub-105_task-EyeTracking_physio	12	-272.801	260.554	533.355	1286.168	729.395	0.150	0.077	0.382	0.720
sub-105_task-EyeTracking_physio	12	285.559	485.562	200.003	1265.245	796.850	0.249	0.160	1.063	0.474
sub-105_task-EyeTracking_physio	12	585.557	910.562	325.005	1108.000	978.265	0.160	0.080	0.599	0.626
sub-105_task-EyeTracking_physio	12	927.234	1135.570	208.336	1036.360	957.615	0.251	0.068	0.938	0.377
sub-105_task-EyeTracking_physio	12	1177.236	1643.925	466.689	1022.438	523.638	0.103	0.033	0.248	0.358
sub-105_task-EyeTracking_physio	12	1668.924	1835.587	166.663	1089.113	451.165	0.104	0.060	0.516	0.310
sub-105_task-EyeTracking_physio	12	1868.924	2377.271	508.347	1491.235	529.055	0.175	0.153	0.779	0.807
sub-105_task-EyeTracking_physio	12	2427.270	2568.939	141.669	1558.285	1073.875	0.398	2.574	1.852	1.983
sub-105_task-EyeTracking_physio	12	2593.939	2893.950	300.011	1492.622	910.820	0.152	0.065	0.342	0.553
sub-105_task-EyeTracking_physio	13	-125.421	466.261	591.682	1295.915	702.900	0.199	0.096	0.452	0.734
sub-105_task-EyeTracking_physio	13	491.253	782.934	291.681	1203.345	964.695	0.159	0.094	0.263	0.964
sub-105_task-EyeTracking_physio	13	816.267	1116.278	300.011	1086.910	1004.160	0.141	0.060	0.546	0.333
sub-105_task-EyeTracking_physio	13	1166.277	1482.939	316.662	967.457	531.320	0.114	0.036	0.225	0.508
sub-105_task-EyeTracking_physio	13	1524.610	1724.611	200.001	1028.950	537.327	0.092	0.021	0.217	0.223
sub-105_task-EyeTracking_physio	13	1782.949	2049.631	266.682	1324.615	544.433	0.129	0.037	0.277	0.301
sub-105_task-EyeTracking_physio	13	2074.622	2299.628	225.006	1464.160	608.860	0.265	0.122	0.948	0.602
sub-105_task-EyeTracking_physio	13	2324.628	2582.975	258.347	1545.755	886.365	0.243	0.168	0.550	1.053
sub-105_task-EyeTracking_physio	13	2616.307	2832.981	216.674	1527.182	944.627	0.112	0.031	0.256	0.303
sub-105_task-EyeTracking_physio	13	2857.981	3007.977	149.996	1496.150	1005.355	0.163	0.059	0.279	0.400
sub-105_task-EyeTracking_physio	14	-845.319	-503.648	341.671	1289.895	700.730	0.158	0.056	0.314	0.545
sub-105_task-EyeTracking_physio	14	-486.982	329.707	816.689	1281.415	732.655	0.163	0.078	0.620	0.711
sub-105_task-EyeTracking_physio	14	363.040	679.711	316.671	1174.165	762.350	0.178	0.083	0.511	0.498
sub-105_task-EyeTracking_physio	14	729.716	996.391	266.675	1085.005	758.793	0.129	0.029	0.194	0.393
sub-105_task-EyeTracking_physio	14	1021.391	1463.064	441.673	969.185	802.355	0.118	0.042	0.437	0.421
sub-105_task-EyeTracking_physio	14	1496.402	1829.742	333.340	1076.500	546.870	0.196	0.163	0.549	0.829
sub-105_task-EyeTracking_physio	14	1863.075	2054.749	191.674	1224.300	587.915	0.232	0.105	0.643	0.509
