trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_ahrbttcvmcxopgma.jpg	241369.1458	241372.4776	241372.4822	241375.4772
-4	sun_ahrbttcvmcxopgma.jpg	241375.6856	241377.5746	241377.5788	241380.5739
-3	sun_ahrbttcvmcxopgma.jpg	241380.7790	241381.3703	241381.3737	241384.3682
-2	sun_ahrbttcvmcxopgma.jpg	241384.5716	241384.8883	241384.8929	241387.8874
-1	sun_ahrbttcvmcxopgma.jpg	241388.0910	241388.8673	241388.8712	241391.8660
0	sun_ahrbttcvmcxopgma.jpg	241392.0693	241392.3903	241392.3939	241395.3882
