t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
1388850279532	1436.62	722.38	1436.33	737.43	3.1496	3.4104
1388850287866	1434.24	721.86	1420.20	725.92	3.1769	3.4017
1388850296201	1441.64	727.19	1424.27	723.91	3.1684	3.3848
1388850304533	1442.54	748.36	1431.86	718.59	3.1833	3.3908
1388850312868	1447.13	749.66	1427.65	670.93	3.1725	3.2996
1388850321201	1446.05	744.63	1425.84	710.52	3.1753	3.3857
1388850329535	1445.46	747.16	1429.24	714.19	3.1645	3.3790
1388850337865	1456.05	739.26	1423.80	743.69	3.1505	3.4284
1388850346205	1443.88	743.22	1417.02	734.54	3.1472	3.4456
1388850354538	1438.44	737.49	1424.39	747.25	3.1531	3.4455
1388850362871	1437.73	744.32	1420.55	708.01	3.1788	3.3542
1388850371205	1445.56	730.91	1421.09	731.59	3.1679	3.4265
1388850379538	1443.14	727.06	1414.09	737.17	3.1487	3.4464
1388850387872	1439.96	728.70	1414.75	703.76	3.1852	3.3439
1388850396205	1433.52	716.01	1425.71	721.18	3.1575	3.3908
1388850404538	1440.25	718.02	1423.19	752.45	3.1657	3.4684
1388850412869	1434.78	728.44	1423.92	715.88	3.1838	3.3930
1388850421202	1440.51	727.59	1423.51	728.42	3.1809	3.4107
1388850429537	1437.52	721.36	1426.87	702.27	3.1793	3.3680
1388850437868	1443.61	718.63	1432.22	704.19	3.1879	3.3692
1388850446202	1441.85	711.37	1419.98	733.23	3.1317	3.4216
1388850454537	1445.17	722.30	1416.24	750.23	3.1419	3.4354
1388850462871	1441.34	726.17	1427.14	720.52	3.1453	3.3803
1388850471204	1441.78	721.49	1423.14	708.58	3.1330	3.3786
1388850479542	1431.29	722.29	1428.23	715.50	3.1568	3.3720
1388850487873	1427.01	741.64	1417.03	687.11	3.1567	3.3818
1388850496208	NaN	NaN	1378.96	889.36	NaN	3.3014
1388850504542	NaN	NaN	1364.28	1295.86	NaN	2.6776
1388850512873	NaN	NaN	NaN	NaN	NaN	NaN
1388850521206	NaN	NaN	NaN	NaN	NaN	NaN
1388850529539	NaN	NaN	NaN	NaN	NaN	NaN
1388850537872	NaN	NaN	NaN	NaN	NaN	NaN
1388850546206	NaN	NaN	NaN	NaN	NaN	NaN
1388850554539	NaN	NaN	NaN	NaN	NaN	NaN
1388850562872	NaN	NaN	NaN	NaN	NaN	NaN
1388850571205	NaN	NaN	NaN	NaN	NaN	NaN
1388850579539	NaN	NaN	NaN	NaN	NaN	NaN
1388850587872	NaN	NaN	NaN	NaN	NaN	NaN
1388850596205	NaN	NaN	NaN	NaN	NaN	NaN
1388850604541	NaN	NaN	NaN	NaN	NaN	NaN
1388850612874	NaN	NaN	NaN	NaN	NaN	NaN
1388850621208	NaN	NaN	NaN	NaN	NaN	NaN
1388850629541	NaN	NaN	NaN	NaN	NaN	NaN
1388850637874	NaN	NaN	NaN	NaN	NaN	NaN
1388850646207	NaN	NaN	NaN	NaN	NaN	NaN
1388850654540	NaN	NaN	1257.22	1066.42	NaN	3.4435
1388850662873	1316.08	974.71	1260.12	979.74	3.1831	3.4075
1388850671206	1296.69	869.05	1236.95	882.27	3.1352	3.4544
1388850679540	1303.62	854.46	1266.69	822.35	3.2501	3.3801
1388850687874	1292.26	776.13	1269.36	764.79	3.1800	3.3945
1388850696208	1296.15	732.55	1276.07	712.22	3.1719	3.3997
1388850704542	1288.23	710.55	1268.11	660.97	3.1982	3.3564
1388850712874	1276.68	693.61	1270.92	696.87	3.1601	3.4702
1388850721206	1279.16	695.16	1272.28	669.77	3.1959	3.4432
1388850729539	1292.19	713.79	1285.23	629.55	3.1634	3.3977
1388850737880	1293.31	748.57	1271.99	655.56	3.1879	3.4280
1388850746213	1293.86	760.67	1268.66	721.31	3.2128	3.5246
1388850754544	1293.32	746.18	1264.01	730.09	3.1798	3.4416
1388850762877	1293.47	748.43	1268.44	755.29	3.1914	3.5021
1388850771211	1294.70	746.74	1273.08	756.29	3.1973	3.5047
1388850779544	1285.01	744.47	1271.71	766.01	3.1982	3.5275
1388850787878	1283.37	728.77	1270.44	767.64	3.1739	3.5412
1388850796210	1285.64	718.06	1270.58	752.78	3.1454	3.4985
1388850804543	1281.60	723.86	1265.78	749.74	3.1501	3.5117
1388850812877	1278.12	740.59	1270.75	751.94	3.1848	3.5445
1388850821210	1291.58	765.26	1277.48	749.43	3.2451	3.5144
1388850829543	1289.30	744.05	1278.88	756.25	3.2047	3.5063
1388850837877	1292.91	751.50	1273.33	755.16	3.2086	3.5342
1388850846209	1297.21	729.53	1273.54	762.63	3.1528	3.5332
1388850854543	1292.58	730.34	1273.57	751.26	3.1581	3.4991
1388850862877	1291.20	730.47	1268.76	750.91	3.1900	3.5134
1388850871214	1288.48	743.68	1273.85	741.27	3.1855	3.5048
1388850879547	1285.78	761.14	1271.42	747.17	3.2160	3.4980
1388850887881	1286.24	734.13	1266.88	745.75	3.1753	3.5378
1388850896214	1289.73	763.43	1262.94	750.66	3.2566	3.5251
1388850904549	1290.50	708.07	1272.48	753.95	3.1269	3.5398
1388850912880	1266.37	740.98	1258.83	747.48	3.1899	3.5127
1388850921216	1274.75	768.68	1256.05	754.01	3.2259	3.5477
1388850929547	1285.72	770.07	1264.83	750.82	3.2406	3.5217
1388850937880	1270.00	755.45	1259.43	749.33	3.1966	3.5453
1388850946212	1276.35	757.92	1261.63	760.80	3.2336	3.5681
1388850954546	1277.90	746.71	1268.92	747.79	3.2047	3.5378
1388850962879	1274.18	771.01	1264.58	750.56	3.2432	3.5284
1388850971213	1281.71	768.01	1266.17	757.97	3.2489	3.5330
1388850979546	1282.39	761.14	1260.79	752.12	3.2474	3.5434
1388850987880	1283.44	762.59	1268.44	753.75	3.2336	3.5232
1388850996213	1278.25	738.16	1260.61	764.01	3.1710	3.5566
1388851004551	1275.36	732.37	1266.97	733.06	3.1375	3.4873
1388851012886	1290.24	772.86	1263.61	745.51	3.2381	3.5125
1388851021218	1274.25	746.59	1265.53	750.77	3.1374	3.5348
1388851029550	1278.71	750.54	1262.60	755.22	3.1710	3.5488
1388851037886	1276.64	753.66	1264.05	759.86	3.1764	3.5389
1388851046219	1279.92	768.21	1261.50	747.38	3.2216	3.5110
1388851054552	1277.50	727.19	1258.42	750.89	3.1304	3.5277
1388851062885	1277.76	729.96	1252.46	743.08	3.1493	3.4753
1388851071219	1271.67	722.66	1256.46	768.53	3.1278	3.5291
1388851079552	1278.74	727.44	1257.40	777.30	3.1669	3.5227
1388851087885	1283.87	721.03	1266.06	755.04	3.1377	3.4904
1388851096218	1274.11	726.60	1257.79	754.91	3.1159	3.4943
1388851104551	1275.16	728.37	1260.50	746.50	3.1104	3.4763
1388851112882	1275.44	710.25	1260.58	749.67	3.0980	3.5205
1388851121215	1275.70	723.58	1263.75	732.32	3.1628	3.4404
1388851129553	1285.15	715.69	1257.27	761.60	3.1399	3.5056
1388851137886	1277.77	720.61	1260.75	757.78	3.1374	3.4766
1388851146219	1279.82	738.88	1260.05	758.55	3.1218	3.5093
1388851154553	1280.55	738.08	1255.87	759.40	3.1351	3.4958
1388851162888	1286.50	735.59	1257.76	737.98	3.1243	3.4637
1388851171221	1278.22	741.32	1256.81	754.91	3.1323	3.4917
1388851179554	1282.76	730.42	1260.18	739.12	3.1217	3.4690
1388851187887	1278.30	733.07	1259.12	754.18	3.1259	3.4794
1388851196220	1280.01	728.36	1266.56	747.08	3.1066	3.5020
1388851204553	1278.42	729.54	1261.81	750.07	3.1091	3.4725
1388851212887	1285.36	717.16	1263.84	754.66	3.1243	3.4876
1388851221220	1278.19	719.64	1256.14	759.98	3.1120	3.4906
1388851229554	1281.28	710.95	1252.85	767.96	3.0918	3.5201
1388851237887	1271.79	715.95	1256.38	747.97	3.1452	3.4863
1388851246218	1279.69	715.58	1253.44	754.59	3.1222	3.4963
1388851254552	1278.66	714.49	1260.36	754.33	3.1479	3.5032
1388851262890	1275.70	717.62	1260.00	762.63	3.1328	3.5131
1388851271224	1281.21	712.59	1262.03	753.78	3.1382	3.4860
1388851279557	1279.98	725.27	1268.56	750.47	3.1647	3.4800
1388851287890	1277.06	717.47	1260.82	763.33	3.1291	3.5224
1388851296223	1282.90	721.36	1259.65	749.64	3.1546	3.4799
1388851304556	1270.45	724.78	1258.90	749.58	3.1394	3.4935
1388851312890	1277.92	738.40	1265.41	751.39	3.1635	3.4902
1388851321224	1284.31	733.57	1260.10	753.36	3.1425	3.5067
1388851329555	1270.84	740.14	1256.42	741.89	3.1521	3.4902
1388851337889	1276.11	734.08	1253.61	745.53	3.1263	3.5079
1388851346224	1277.56	738.59	1259.52	745.50	3.1460	3.4940
1388851354558	1275.19	726.23	1257.38	738.58	3.1595	3.5022
1388851362891	1281.14	729.94	1263.52	747.96	3.1369	3.5144
1388851371224	1285.03	731.38	1258.13	735.93	3.1457	3.4772
1388851379558	1282.51	740.71	1260.21	750.89	3.1763	3.4939
1388851387891	1278.11	717.87	1262.45	741.27	3.1404	3.4471
1388851396227	1279.74	721.05	1248.78	750.03	3.1357	3.5165
1388851404561	1273.92	727.84	1265.95	753.87	3.1446	3.4779
1388851412892	1275.09	728.79	1263.03	750.95	3.1484	3.4966
1388851421225	1278.68	725.90	1262.38	752.09	3.1294	3.5051
1388851429561	1277.88	716.94	1265.29	756.92	3.1222	3.5116
1388851437892	1283.39	720.42	1254.86	749.47	3.1389	3.4989
1388851446225	1280.88	718.96	1261.89	754.38	3.1279	3.4956
1388851454560	1282.25	724.15	1262.46	728.13	3.1447	3.4527
1388851462892	1291.23	723.04	1260.27	764.23	3.1785	3.5232
1388851471225	1277.86	714.74	1259.26	761.43	3.1291	3.5234
1388851479558	1278.14	725.88	1269.61	757.19	3.1373	3.5046
1388851487891	1280.61	718.39	1265.39	764.76	3.1690	3.5226
1388851496224	1281.97	729.92	1264.66	755.26	3.1566	3.5016
1388851504557	1278.53	729.50	1260.40	749.11	3.1551	3.4789
1388851512891	1287.04	735.79	1263.53	751.40	3.1646	3.5111
1388851521224	1276.79	734.78	1253.86	738.82	3.1388	3.4733
1388851529563	1276.41	730.36	1258.03	750.77	3.1548	3.5026
1388851537896	1281.22	732.96	1264.04	734.68	3.1573	3.4465
1388851546229	1276.49	738.54	1255.91	727.01	3.1518	3.4338
1388851554564	1287.33	738.17	1260.44	740.63	3.1559	3.4697
1388851562897	1279.02	735.90	1258.38	742.61	3.1280	3.4811
1388851571231	1283.85	732.19	1257.44	756.20	3.1470	3.5172
1388851579563	1283.30	727.84	1259.65	744.99	3.1425	3.4747
1388851587897	1272.78	737.61	1263.52	734.93	3.1681	3.4595
1388851596230	1280.18	733.17	1260.78	760.35	3.1656	3.5115
1388851604564	1279.08	720.26	1258.15	751.85	3.1494	3.4799
1388851612895	1280.87	751.36	1272.74	760.81	3.2092	3.4864
1388851621228	1280.51	729.68	1260.25	739.66	3.1500	3.4824
1388851629560	1273.21	723.22	1260.63	753.73	3.1454	3.4899
1388851637894	1279.72	720.24	1273.17	758.66	3.1551	3.5018
