Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-032_task-EyeTracking_physio	1	-2075.523	-1950.525	124.998	1260.885	707.710	0.087	0.016	0.178	0.155
sub-032_task-EyeTracking_physio	1	-1908.854	-1717.186	191.668	1286.085	723.320	0.091	0.017	0.157	0.267
sub-032_task-EyeTracking_physio	1	-1692.195	-1375.509	316.686	1267.515	711.892	0.101	0.024	0.242	0.253
sub-032_task-EyeTracking_physio	1	-1275.506	-633.833	641.673	1271.685	714.465	0.120	0.035	0.234	0.404
sub-032_task-EyeTracking_physio	1	-608.825	299.527	908.352	1284.315	714.160	0.102	0.026	0.243	0.443
sub-032_task-EyeTracking_physio	1	332.860	549.525	216.665	1261.428	892.727	0.167	0.068	0.284	0.554
sub-032_task-EyeTracking_physio	1	566.190	1191.208	625.018	1335.805	845.680	0.119	0.036	0.288	0.501
sub-032_task-EyeTracking_physio	1	1224.548	1391.217	166.669	1095.447	880.398	0.146	0.043	0.413	0.263
sub-032_task-EyeTracking_physio	1	1424.549	1632.886	208.337	1054.155	578.350	0.178	0.099	0.319	0.681
sub-032_task-EyeTracking_physio	1	1649.544	1866.227	216.683	959.785	526.265	0.122	0.048	0.289	0.471
sub-032_task-EyeTracking_physio	1	1899.561	2432.905	533.344	1342.382	721.567	0.144	0.059	0.431	0.586
sub-032_task-EyeTracking_physio	1	2466.237	2749.578	283.341	1097.535	629.463	0.204	0.086	0.472	0.572
sub-032_task-EyeTracking_physio	1	2782.915	3007.925	225.010	1156.345	619.915	0.186	0.054	0.320	0.489
sub-032_task-EyeTracking_physio	2	-3650.342	-3100.331	550.011	1272.892	715.347	0.115	0.033	0.219	0.416
sub-032_task-EyeTracking_physio	2	-3075.331	-2783.653	291.678	1329.505	683.760	0.137	0.044	0.187	0.555
sub-032_task-EyeTracking_physio	2	-2675.322	-2425.317	250.005	1325.675	697.017	0.125	0.037	0.253	0.411
sub-032_task-EyeTracking_physio	2	-2400.315	-2025.308	375.007	1279.615	702.895	0.099	0.020	0.243	0.241
sub-032_task-EyeTracking_physio	2	-1991.970	-1758.635	233.335	1337.620	740.215	0.080	0.024	0.263	0.267
sub-032_task-EyeTracking_physio	2	-1733.632	-1275.291	458.341	1293.680	713.880	0.098	0.022	0.210	0.308
sub-032_task-EyeTracking_physio	2	-1250.292	-991.954	258.338	1262.575	719.750	0.099	0.025	0.220	0.266
sub-032_task-EyeTracking_physio	2	-975.285	-708.615	266.670	1330.497	740.235	0.114	0.026	0.359	0.219
sub-032_task-EyeTracking_physio	2	-691.942	-408.604	283.338	1284.210	736.842	0.109	0.029	0.356	0.333
sub-032_task-EyeTracking_physio	2	-391.937	-25.265	366.672	1268.355	719.033	0.130	0.030	0.257	0.286
sub-032_task-EyeTracking_physio	2	-0.263	341.410	341.673	1322.630	744.515	0.088	0.031	0.276	0.316
sub-032_task-EyeTracking_physio	2	383.080	549.746	166.666	1409.903	889.830	0.118	0.029	0.171	0.324
sub-032_task-EyeTracking_physio	2	583.080	791.419	208.339	1372.245	664.365	0.251	0.093	0.204	1.083
sub-032_task-EyeTracking_physio	2	808.088	1141.429	333.341	1446.415	891.678	0.116	0.031	0.260	0.430
sub-032_task-EyeTracking_physio	2	1199.761	1566.435	366.674	940.278	637.635	0.144	0.053	0.434	0.524
sub-032_task-EyeTracking_physio	2	1591.434	1749.773	158.339	989.730	590.670	0.182	0.065	0.193	0.598
