trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	422224.5526	422229.4710	422229.5066	422232.5090
-8	zsun_azsarwkorsusbsvt.jpg	422232.7259	422239.7821	422239.8150	422242.8174
-7	sun_alnurdgpqodhpawt.jpg	422243.0343	422245.7107	422245.7698	422248.7723
-6	zsun_aznghcvrwwxvpmki.jpg	422248.9891	422251.8789	422251.9582	422254.9607
-5	zsun_azygosgrjwvkyftq.jpg	422255.1775	422256.1675	422256.1950	422259.1975
-4	sun_agtnmpgkrgkzbvjw.jpg	422259.4143	422260.0873	422260.1148	422263.1173
-3	zsun_aztxzdqhbookjzfk.jpg	422263.3341	422263.7514	422263.7845	422266.7870
-2	sun_ayqukzphzqiguvnc.jpg	422267.0038	422267.4233	422267.4375	422270.4399
-1	sun_amkigjbbrauvgdgg.jpg	422270.6568	422270.9075	422270.9234	422273.9261
0	sun_arxtwfsqslcwecww.jpg	422274.1430	422274.5433	422274.5766	422277.5791
1	sun_aaznyvntjefttmaz.jpg	422349.6711	422353.4667	422353.5576	422356.5601
2	sun_abntrinbqbsqoowj.jpg	422356.7769	422357.5828	422357.6109	422360.6134
3	sun_aapitsgbtktqubfy.jpg	422360.8302	422361.1193	422361.1638	422364.1663
4	sun_auetjleugthejgoc.jpg	422364.3831	422366.3750	422366.4181	422369.4373
5	sun_azqlhsjgbwpcseew.jpg	422369.6541	422371.5753	422371.6224	422374.6248
6	sun_alvdofgavhiiyosk.jpg	422374.8417	422376.3431	422376.3595	422379.3787
7	sun_aazqzpomyylceich.jpg	422379.5955	422381.2689	422381.3136	422384.3160
8	sun_ajrwezxmmjejxsbt.jpg	422384.5329	422384.8073	422384.8331	422387.8356
9	sun_aglpqkbwvbofhrgt.jpg	422388.0524	422389.1192	422389.1533	422392.1558
10	sun_azgmgniivgpqrqvu.jpg	422392.3726	422392.5910	422392.6395	422395.6419
11	sun_aleqenyvunhactkl.jpg	422395.8588	422396.7348	422396.7929	422399.7953
12	sun_azqyogdvyhahyram.jpg	422400.0122	422400.2790	422400.3625	422403.3649
13	sun_agldadusrezhmyva.jpg	422403.5817	422407.8394	422407.8686	422410.8710
14	sun_ajlxdvfhywnxqswk.jpg	422411.0879	422412.4953	422412.5223	422415.5248
15	sun_ahrhvpdhoamfdhpf.jpg	422415.7416	422416.0234	422416.0419	422419.0443
16	sun_anecxlyzpkjfxrgi.jpg	422419.2612	422419.4867	422419.5447	422422.5472
17	sun_ahmxuekfssakrqmm.jpg	422422.7640	422422.8635	422422.8975	422425.8999
18	sun_aigrduzwokggqqja.jpg	422426.1168	422426.1220	422426.1501	422429.1526
19	sun_awvfnogmotsvhofs.jpg	422429.3694	422429.4552	422429.4695	422432.4719
20	sun_akuognalfgmelepa.jpg	422432.6888	422432.8075	422432.8889	422435.8914
21	sun_azxetkujrgobhzbi.jpg	422436.1082	422436.1971	422436.2250	422439.2274
22	sun_abdiiftvfbsqoreg.jpg	422439.4443	422439.5754	422439.6278	422442.6302
23	labelme_jdgkziouohmryxw.jpg	422442.8471	422445.7751	422445.8328	422448.8353
24	sun_auwldxtolpavypst.jpg	422449.0521	422449.3635	422449.4191	422452.4215
25	sun_ahvszpwjtodgwusx.jpg	422452.6384	422452.8155	422452.8385	422455.8410
26	sun_avtdeaxixgmwquck.jpg	422456.0578	422456.2075	422456.2913	422459.2938
27	sun_aqgljqwslycnxfzi.jpg	422459.5106	422459.6558	422459.6941	422462.6965
28	sun_akjkxldecwnanoah.jpg	422462.9134	422463.0561	422463.0802	422466.0826
29	sun_aqyyqhbfyinaxiuf.jpg	422466.2995	422469.5478	422469.5688	422472.5713
30	sun_acselzrpurxmucxu.jpg	422472.7881	422472.9981	422473.0383	422476.0408
31	sun_ajnvbqoszcilcmds.jpg	422476.2576	422476.2891	422476.3410	422479.3434
32	labelme_huhykljhyigbhct.jpg	422479.5603	422480.7433	422480.7946	422483.7971
33	sun_agrhekhltqnhqoau.jpg	422484.0139	422484.4400	422484.4643	422487.4667
34	sun_akwvdhqsbtcesevi.jpg	422487.6836	422488.6151	422488.6844	422491.6868
35	sun_aiyvqzhwvppwbskj.jpg	422491.9037	422492.0795	422492.1205	422495.1230
36	sun_avnmtylgpdxtehve.jpg	422495.3398	422495.5513	422495.5900	422498.5925
37	sun_aepbpufpcgbxxcdd.jpg	422498.8093	422506.1429	422506.1987	422509.2011
38	labelme_uogxwpbmtxcnafj.jpg	422509.4179	422511.0239	422511.0693	422514.0884
39	sun_ajbfafirxjclbnxl.jpg	422514.3053	422514.5431	422514.5888	422517.5913
40	sun_aixacgstjgjpkhyx.jpg	422517.8081	422518.0395	422518.1250	422521.1275
41	sun_aepdfzurhsaporkg.jpg	422521.3443	422521.6554	422521.7113	422524.7137
42	sun_ahqjwnzgolcaoidx.jpg	422524.9306	422528.3232	422528.3834	422531.3858
43	labelme_qglnhnudtmzmocz.jpg	422531.6027	422531.9353	422531.9696	422534.9721
44	sun_agztutxlbisetcoy.jpg	422535.1889	422535.5470	422535.5726	422538.5750
45	sun_acrnjwraljsrcesa.jpg	422538.7919	422540.5593	422540.6100	422543.6125
46	sun_aheymxjdkejwbehi.jpg	422543.8293	422545.8073	422545.8309	422548.8334
47	sun_azbjiqtpgvxjjuzr.jpg	422549.0502	422551.2396	422551.3187	422554.3212
48	sun_alvoexkareccqxgq.jpg	422554.5380	422554.8395	422554.8716	422557.8741
49	sun_apbmvnchyjqxptff.jpg	422558.0909	422558.3192	422558.3578	422561.3602
50	sun_aavzagnbsbymxlyh.jpg	422561.5771	422561.8759	422561.8940	422564.9131
51	sun_aitsjpidonnknvwm.jpg	422565.1300	422565.4072	422565.4636	422568.4660
52	sun_ayfwodsvoatztibh.jpg	422568.6829	422569.3596	422569.4001	422572.4026
53	sun_amppupofnobgmmut.jpg	422572.6194	422574.6872	422574.7044	422577.7069
54	sun_ajnzhggqkskokvyd.jpg	422577.9237	422578.3980	422578.4241	422581.4433
55	sun_aprmzdnceosyiiqx.jpg	422581.6601	422581.8153	422581.8603	422584.8627
56	sun_abwmjfnrmqjdltxn.jpg	422585.0796	422586.6074	422586.6308	422589.6333
