t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
869506311759	NaN	NaN	NaN	NaN	NaN	NaN
869506320096	NaN	NaN	NaN	NaN	NaN	NaN
869506328430	NaN	NaN	NaN	NaN	NaN	NaN
869506336762	NaN	NaN	NaN	NaN	NaN	NaN
869506345096	NaN	NaN	NaN	NaN	NaN	NaN
869506353429	NaN	NaN	NaN	NaN	NaN	NaN
869506361763	NaN	NaN	NaN	NaN	NaN	NaN
869506370096	NaN	NaN	NaN	NaN	NaN	NaN
869506378429	NaN	NaN	NaN	NaN	NaN	NaN
869506386763	NaN	NaN	NaN	NaN	NaN	NaN
869506395096	NaN	NaN	NaN	NaN	NaN	NaN
869506403429	NaN	NaN	NaN	NaN	NaN	NaN
869506411762	NaN	NaN	NaN	NaN	NaN	NaN
869506420095	NaN	NaN	NaN	NaN	NaN	NaN
869506428428	NaN	NaN	NaN	NaN	NaN	NaN
869506436761	NaN	NaN	NaN	NaN	NaN	NaN
869506445095	NaN	NaN	NaN	NaN	NaN	NaN
869506453433	NaN	NaN	NaN	NaN	NaN	NaN
869506461767	NaN	NaN	1296.19	1064.41	NaN	3.5141
869506470100	NaN	NaN	1328.91	921.47	NaN	3.3902
869506478433	NaN	NaN	1335.46	753.82	NaN	3.3151
869506486766	NaN	NaN	1314.93	691.13	NaN	3.4270
869506495100	NaN	NaN	1293.83	665.71	NaN	3.4022
869506503433	NaN	NaN	1291.09	772.10	NaN	3.4702
869506511765	1396.82	849.37	1297.59	769.57	3.2492	3.4941
869506520099	1308.89	785.19	1297.86	750.24	3.5585	3.4389
869506528432	1317.27	769.95	1290.72	758.56	3.6668	3.4848
869506536766	1318.29	732.53	1291.76	740.08	3.7101	3.4779
869506545099	1315.95	728.72	1290.55	742.05	3.7164	3.5037
869506553432	1319.64	737.48	1294.20	727.53	3.6868	3.4835
869506561766	1315.16	771.46	1289.33	728.93	3.6728	3.4809
869506570098	1314.56	764.09	1286.65	705.40	3.6549	3.4238
869506578432	1318.62	767.68	1288.97	733.98	3.6871	3.5005
869506586770	1311.02	756.91	1285.82	729.58	3.6651	3.4856
869506595103	1316.64	756.39	1293.61	728.53	3.6995	3.4699
869506603436	1322.51	752.34	1281.87	738.48	3.7002	3.5116
869506611770	1321.62	747.17	1287.17	730.01	3.6974	3.4824
869506620103	1317.46	760.29	1285.21	742.65	3.7309	3.5134
869506628436	1318.95	750.54	1286.93	740.90	3.7315	3.5012
