trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	1379559.5624	1379566.1446	1379566.1524	1379569.1500
-4	sun_agtnmpgkrgkzbvjw.jpg	1379569.3578	1379570.8807	1379570.8894	1379573.8870
-3	sun_alnurdgpqodhpawt.jpg	1379574.0949	1379575.6818	1379575.6923	1379578.6897
-2	sun_ayqukzphzqiguvnc.jpg	1379578.8972	1379580.5686	1379580.5792	1379583.5767
-1	sun_amkigjbbrauvgdgg.jpg	1379583.7842	1379586.1073	1379586.1175	1379589.1150
0	sun_arxtwfsqslcwecww.jpg	1379589.3240	1379590.8962	1379590.9026	1379593.9004
1	sun_aaznyvntjefttmaz.jpg	1379656.6559	1379658.2002	1379658.2069	1379661.2048
2	sun_abntrinbqbsqoowj.jpg	1379661.4140	1379662.2162	1379662.2258	1379665.2233
3	sun_aapitsgbtktqubfy.jpg	1379665.4305	1379667.6804	1379667.6870	1379670.6844
4	sun_auetjleugthejgoc.jpg	1379670.8910	1379673.1682	1379673.1766	1379676.1748
5	sun_azqlhsjgbwpcseew.jpg	1379676.3837	1379678.3203	1379678.3275	1379681.3246
6	sun_alvdofgavhiiyosk.jpg	1379681.5316	1379683.7756	1379683.7831	1379686.7800
7	sun_aazqzpomyylceich.jpg	1379686.9861	1379689.6962	1379689.7047	1379692.7018
8	sun_ajrwezxmmjejxsbt.jpg	1379692.9094	1379696.2398	1379696.2462	1379699.2445
9	sun_aglpqkbwvbofhrgt.jpg	1379699.4509	1379701.2963	1379701.3025	1379704.3003
10	sun_azgmgniivgpqrqvu.jpg	1379704.5085	1379708.3013	1379708.3129	1379711.3102
11	sun_aleqenyvunhactkl.jpg	1379711.5193	1379713.8402	1379713.8490	1379716.8463
12	sun_azqyogdvyhahyram.jpg	1379717.0542	1379720.2165	1379720.2238	1379723.2218
13	sun_agldadusrezhmyva.jpg	1379723.4278	1379728.7598	1379728.7687	1379731.7663
14	sun_ajlxdvfhywnxqswk.jpg	1379731.9751	1379734.2640	1379734.2713	1379737.2691
15	sun_ahrhvpdhoamfdhpf.jpg	1379737.4757	1379738.9037	1379738.9112	1379741.9083
16	sun_anecxlyzpkjfxrgi.jpg	1379742.1149	1379744.3771	1379744.3850	1379747.3832
17	sun_ahmxuekfssakrqmm.jpg	1379747.5937	1379751.4559	1379751.4655	1379754.4635
18	sun_aigrduzwokggqqja.jpg	1379754.6693	1379757.1041	1379757.1105	1379760.1079
19	sun_awvfnogmotsvhofs.jpg	1379760.3145	1379762.8722	1379762.8806	1379765.8777
20	sun_akuognalfgmelepa.jpg	1379766.0857	1379769.0776	1379769.0849	1379772.0824
21	sun_azxetkujrgobhzbi.jpg	1379772.2891	1379776.2717	1379776.2783	1379779.2766
22	sun_abdiiftvfbsqoreg.jpg	1379779.4822	1379782.0882	1379782.0964	1379785.0935
23	labelme_jdgkziouohmryxw.jpg	1379785.3014	1379787.3202	1379787.3303	1379790.3281
24	sun_auwldxtolpavypst.jpg	1379790.5346	1379791.7847	1379791.7911	1379794.7893
25	sun_ahvszpwjtodgwusx.jpg	1379794.9954	1379795.7782	1379795.7878	1379798.7856
26	sun_avtdeaxixgmwquck.jpg	1379798.9938	1379804.7356	1379804.7441	1379807.7419
27	sun_aqgljqwslycnxfzi.jpg	1379807.9484	1379811.5600	1379811.5671	1379814.5652
28	sun_akjkxldecwnanoah.jpg	1379814.7727	1379815.9439	1379815.9538	1379818.9516
29	sun_aqyyqhbfyinaxiuf.jpg	1379819.1597	1379821.3602	1379821.3667	1379824.3646
30	sun_acselzrpurxmucxu.jpg	1379824.5733	1379826.3121	1379826.3186	1379829.3168
31	sun_ajnvbqoszcilcmds.jpg	1379829.5231	1379830.6321	1379830.6403	1379833.6384
32	labelme_huhykljhyigbhct.jpg	1379833.8466	1379834.8479	1379834.8551	1379837.8526
33	sun_agrhekhltqnhqoau.jpg	1379838.0613	1379841.8639	1379841.8733	1379844.8714
34	sun_akwvdhqsbtcesevi.jpg	1379845.0774	1379847.3041	1379847.3107	1379850.3086
35	sun_aiyvqzhwvppwbskj.jpg	1379850.5155	1379851.3921	1379851.4009	1379854.3984
36	sun_avnmtylgpdxtehve.jpg	1379854.6077	1379862.0955	1379862.1054	1379865.1036
37	sun_aepbpufpcgbxxcdd.jpg	1379865.3105	1379867.1465	1379867.1531	1379870.1511
38	labelme_uogxwpbmtxcnafj.jpg	1379870.3567	1379871.1441	1379871.1526	1379874.1498
39	sun_ajbfafirxjclbnxl.jpg	1379874.3578	1379876.5601	1379876.5675	1379879.5654
40	sun_aixacgstjgjpkhyx.jpg	1379879.7710	1379881.0798	1379881.0895	1379884.0873
41	sun_aepdfzurhsaporkg.jpg	1379884.2939	1379885.4714	1379885.4803	1379888.4773
42	sun_ahqjwnzgolcaoidx.jpg	1379888.6860	1379889.7118	1379889.7188	1379892.7165
43	labelme_qglnhnudtmzmocz.jpg	1379892.9231	1379895.8559	1379895.8657	1379898.8629
44	sun_agztutxlbisetcoy.jpg	1379899.0696	1379899.8798	1379899.8881	1379902.8861
45	sun_acrnjwraljsrcesa.jpg	1379903.0950	1379903.4957	1379903.5053	1379906.5027
46	sun_aheymxjdkejwbehi.jpg	1379906.7096	1379910.1755	1379910.1826	1379913.1799
47	sun_azbjiqtpgvxjjuzr.jpg	1379913.3872	1379914.7600	1379914.7687	1379917.7665
48	sun_alvoexkareccqxgq.jpg	1379917.9755	1379920.4977	1379920.5042	1379923.5020
49	sun_apbmvnchyjqxptff.jpg	1379923.7093	1379924.2797	1379924.2894	1379927.2873
