trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-1	labelme_albwvmqgrgwlxxx.jpg	5158.2072	5159.1531	5159.1655	5162.1655
0	labelme_aqzpndrsppatraq.jpg	5162.3739	5163.0730	5163.0905	5166.0905
1	labelme_huhykljhyigbhct.jpg	5179.2823	5181.8172	5181.8323	5184.8323
2	labelme_ihjqlrmkjyemzya.jpg	5185.0407	5185.2310	5185.2490	5188.2490
