Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-123_task-EyeTracking_physio	1	-25343.746	-25202.080	141.666	1226.975	694.065	0.618	2.897	2.311	3.388
sub-123_task-EyeTracking_physio	1	-25160.414	-24777.068	383.346	1845.625	863.050	0.160	0.129	0.609	0.485
sub-123_task-EyeTracking_physio	1	-24743.735	-24452.060	291.675	1289.705	716.660	0.118	0.141	0.440	0.759
sub-123_task-EyeTracking_physio	1	-24443.726	-24310.390	133.336	1273.130	696.807	0.164	0.096	0.451	0.516
sub-123_task-EyeTracking_physio	1	-24110.389	-24002.052	108.337	1265.365	630.925	0.076	0.021	0.078	0.481
sub-123_task-EyeTracking_physio	1	-23977.053	-23535.376	441.677	1576.610	670.735	0.111	0.158	0.469	0.780
sub-123_task-EyeTracking_physio	1	-23485.376	-23268.698	216.678	2158.885	853.388	0.192	0.085	0.396	0.476
sub-123_task-EyeTracking_physio	1	-23043.696	-22918.683	125.013	1260.435	711.910	0.222	0.108	0.304	0.737
sub-123_task-EyeTracking_physio	1	-22902.017	-22668.688	233.329	1305.470	689.780	0.360	0.233	0.730	0.714
sub-123_task-EyeTracking_physio	1	-22427.014	-22152.009	275.005	1339.870	804.360	0.213	0.116	0.363	0.714
sub-123_task-EyeTracking_physio	1	-22085.340	-21752.000	333.340	2323.835	1240.010	0.165	0.095	0.613	0.500
sub-123_task-EyeTracking_physio	1	-21702.000	-21426.991	275.009	1597.065	960.970	0.187	0.169	0.473	0.765
sub-123_task-EyeTracking_physio	1	-21201.989	-20876.979	325.010	1298.050	698.645	0.088	0.055	0.419	0.393
sub-123_task-EyeTracking_physio	1	-20818.647	-20601.974	216.673	2208.500	894.565	0.198	0.232	0.689	0.758
sub-123_task-EyeTracking_physio	1	-20551.974	-20201.964	350.010	1344.080	721.450	0.171	0.221	0.696	0.681
sub-123_task-EyeTracking_physio	1	-19935.293	-19693.622	241.671	1323.795	646.020	0.143	0.083	0.304	0.637
sub-123_task-EyeTracking_physio	1	-19418.616	-18935.268	483.348	1253.987	638.675	0.179	0.092	0.326	0.705
sub-123_task-EyeTracking_physio	1	-18585.266	-17993.582	591.684	1322.340	693.875	0.233	0.128	0.805	0.675
sub-123_task-EyeTracking_physio	1	-17710.244	-17501.904	208.340	1289.115	632.080	0.186	0.121	0.373	0.693
sub-123_task-EyeTracking_physio	1	-17210.235	-17068.565	141.670	1293.855	656.025	0.111	0.045	0.208	0.485
sub-123_task-EyeTracking_physio	1	-17051.898	-16593.556	458.342	1273.815	686.255	0.164	0.108	0.624	0.653
sub-123_task-EyeTracking_physio	1	-16376.882	-15610.195	766.687	1276.057	667.207	0.114	0.191	0.704	0.813
sub-123_task-EyeTracking_physio	1	-15385.190	-15185.188	200.002	1306.457	666.230	0.105	0.075	0.275	0.571
sub-123_task-EyeTracking_physio	1	-15160.189	-14926.849	233.340	1275.310	690.445	0.105	0.060	0.274	0.414
sub-123_task-EyeTracking_physio	1	-14685.174	-14376.835	308.339	1290.620	671.635	0.130	0.083	0.440	0.601
sub-123_task-EyeTracking_physio	1	-14101.824	-13843.490	258.334	1270.260	685.325	0.171	0.182	0.412	0.818
sub-123_task-EyeTracking_physio	1	-13601.815	-13326.812	275.003	1265.655	670.560	0.179	0.134	0.442	0.755
sub-123_task-EyeTracking_physio	1	-13293.473	-12826.800	466.673	1357.308	687.492	0.109	0.120	0.612	0.644
sub-123_task-EyeTracking_physio	1	-12510.120	-11826.774	683.346	1269.020	651.275	0.119	0.165	1.059	0.670
sub-123_task-EyeTracking_physio	1	-11568.431	-11410.100	158.331	1266.620	633.295	0.167	0.221	0.240	1.674
sub-123_task-EyeTracking_physio	1	-11401.767	-10760.084	641.683	1272.525	666.140	0.103	0.173	0.520	0.801
sub-123_task-EyeTracking_physio	1	-10751.750	-9526.725	1225.025	1290.180	667.905	2.176	3.049	1.135	13.311
sub-123_task-EyeTracking_physio	1	-9235.049	-9093.382	141.667	1279.610	668.890	0.098	0.025	0.114	0.399
sub-123_task-EyeTracking_physio	1	-9060.050	-7035.004	2025.046	1272.605	666.790	0.106	0.126	0.708	0.866
sub-123_task-EyeTracking_physio	1	-6776.664	-4093.270	2683.394	1273.763	688.997	0.120	0.181	1.189	1.097
sub-123_task-EyeTracking_physio	1	-3868.265	-3668.263	200.002	1268.423	670.945	0.090	0.047	0.187	0.579
sub-123_task-EyeTracking_physio	1	-3351.589	-3184.917	166.672	1270.878	685.685	0.086	0.050	0.278	0.313
sub-123_task-EyeTracking_physio	1	-3159.917	-2618.237	541.680	1280.490	701.950	0.091	0.076	0.637	0.483
sub-123_task-EyeTracking_physio	1	-2593.237	-1776.549	816.688	1284.335	700.035	0.119	0.075	0.840	0.445
sub-123_task-EyeTracking_physio	1	-1768.215	-1151.539	616.676	1274.637	693.670	0.098	0.074	0.734	0.346
sub-123_task-EyeTracking_physio	1	-1126.539	-218.188	908.351	1270.150	696.245	0.094	0.054	0.691	0.296
sub-123_task-EyeTracking_physio	1	-201.514	573.499	775.013	1291.815	714.875	0.118	0.104	0.513	0.588
sub-123_task-EyeTracking_physio	1	865.175	1031.843	166.668	1241.700	749.372	0.062	0.013	0.175	0.307
sub-123_task-EyeTracking_physio	1	1065.175	1256.849	191.674	1177.760	730.775	0.117	0.090	0.256	0.553
sub-123_task-EyeTracking_physio	1	1306.849	1531.856	225.007	1055.640	694.095	0.073	0.027	0.290	0.215
sub-123_task-EyeTracking_physio	1	1565.190	1740.193	175.003	1017.035	613.565	0.059	0.016	0.127	0.331
sub-123_task-EyeTracking_physio	1	1773.529	1965.199	191.670	996.365	572.165	0.047	0.008	0.143	0.147
sub-123_task-EyeTracking_physio	1	1981.865	2373.538	391.673	994.055	518.580	0.079	0.025	0.234	0.356
sub-123_task-EyeTracking_physio	1	2398.537	2715.215	316.678	1020.935	531.360	0.059	0.011	0.170	0.222
sub-123_task-EyeTracking_physio	1	2756.882	2956.889	200.007	1114.705	583.335	0.055	0.010	0.144	0.155
sub-123_task-EyeTracking_physio	2	-1473.602	-590.248	883.354	1280.650	686.310	0.127	0.155	0.786	0.587
sub-123_task-EyeTracking_physio	2	-398.572	276.441	675.013	1273.990	687.960	0.132	0.086	0.366	0.617
sub-123_task-EyeTracking_physio	2	309.774	493.109	183.335	1247.767	652.513	0.087	0.044	0.260	0.443
