stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_afscqnhvouixrplg.jpg	1	0.345	0.158	1279.460	590.720	0.084	0.033	0.0	5	shower screen
sun_afscqnhvouixrplg.jpg	2	0.528	0.242	1409.615	542.660	0.076	0.026	0.0	9	towel
sun_afscqnhvouixrplg.jpg	3	0.795	0.175	1244.150	505.205	0.068	0.013	0.0	5	shower screen
sun_afscqnhvouixrplg.jpg	4	1.012	0.192	1187.700	497.765	0.049	0.010	0.0	5	shower screen
sun_afscqnhvouixrplg.jpg	5	1.229	0.150	1139.840	510.577	0.095	0.020	0.0	5	shower screen
sun_afscqnhvouixrplg.jpg	6	1.395	0.158	1175.430	547.995	0.090	0.062	0.0	5	shower screen
sun_afscqnhvouixrplg.jpg	7	1.579	0.258	1121.950	592.165	0.103	0.058	0.0	5	shower screen
sun_afscqnhvouixrplg.jpg	8	1.854	0.175	1184.230	564.160	0.140	0.168	0.0	5	shower screen
sun_afscqnhvouixrplg.jpg	9	2.287	0.100	1245.190	779.957	0.823	0.499	0.0	5	shower screen
sun_afscqnhvouixrplg.jpg	10	2.404	0.167	1298.290	888.145	0.157	0.056	0.0	5	shower screen
sun_afscqnhvouixrplg.jpg	11	2.595	0.200	1263.795	954.142	0.207	0.067	0.0	1	bathtub
sun_afscqnhvouixrplg.jpg	11	2.595	0.200	1263.795	954.142	0.207	0.067	0.0	8	toilet
sun_afscqnhvouixrplg.jpg	12	2.812	0.192	1317.345	933.000	0.229	0.048	0.0	1	bathtub
