Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-121_task-EyeTracking_physio	1	-26433.818	-25108.789	1325.029	1264.905	685.905	0.065	0.101	0.550	0.637
sub-121_task-EyeTracking_physio	1	-25092.123	-24867.117	225.006	1330.050	672.105	0.139	0.069	0.629	0.311
sub-121_task-EyeTracking_physio	1	-24842.117	-24442.109	400.008	1266.967	687.685	0.114	0.123	0.610	0.604
sub-121_task-EyeTracking_physio	1	-24408.777	-24158.770	250.007	1619.872	590.815	0.136	0.039	0.581	0.341
sub-121_task-EyeTracking_physio	1	-23783.760	-23617.092	166.668	1377.920	582.912	0.211	0.210	0.556	0.692
sub-121_task-EyeTracking_physio	1	-23200.411	-22367.061	833.350	1276.497	675.565	0.147	0.171	0.710	0.796
sub-121_task-EyeTracking_physio	1	-21900.398	-21125.370	775.028	1264.595	609.260	0.161	0.146	0.580	0.725
sub-121_task-EyeTracking_physio	1	-21117.037	-20592.026	525.011	1497.595	489.320	9.639	164.952	29.895	16.922
sub-121_task-EyeTracking_physio	1	-20117.014	-19441.996	675.018	1280.840	620.975	3.578	2.971	8.818	5.332
sub-121_task-EyeTracking_physio	1	-19375.329	-19191.994	183.335	1970.820	1197.355	0.434	0.537	1.900	0.718
sub-121_task-EyeTracking_physio	1	-19116.992	-18933.662	183.330	3384.180	1479.648	5.769	9.538	10.929	1.810
sub-121_task-EyeTracking_physio	1	-18300.313	-18175.313	125.000	1651.955	856.040	0.203	0.105	0.245	0.652
sub-121_task-EyeTracking_physio	1	-17983.641	-17816.970	166.671	1235.600	641.933	0.232	0.110	0.372	0.514
sub-121_task-EyeTracking_physio	1	-17625.301	-17391.953	233.348	1301.945	727.470	0.188	0.059	0.218	0.676
sub-121_task-EyeTracking_physio	1	-17350.287	-17225.283	125.004	1388.700	1282.875	0.190	0.091	0.300	0.606
sub-121_task-EyeTracking_physio	1	-17200.284	-16816.950	383.334	1404.528	1402.812	0.172	0.096	0.439	0.738
sub-121_task-EyeTracking_physio	1	-16791.950	-16558.603	233.347	1404.283	1441.722	0.145	0.090	0.286	0.697
sub-121_task-EyeTracking_physio	1	-16525.279	-16166.938	358.341	2021.730	1377.775	0.326	0.173	0.794	0.902
sub-121_task-EyeTracking_physio	1	-16016.932	-15533.588	483.344	2463.358	512.695	0.225	0.152	0.648	0.594
sub-121_task-EyeTracking_physio	1	-15516.913	-15408.584	108.329	2444.682	676.268	NaN	0.000	2.409	1.997
sub-121_task-EyeTracking_physio	1	-15341.906	-15075.233	266.673	2226.863	746.382	2.993	3.866	0.762	7.069
sub-121_task-EyeTracking_physio	1	-15025.242	-14700.230	325.012	1492.390	569.680	4.129	6.521	8.611	8.394
sub-121_task-EyeTracking_physio	1	-13208.535	-12441.846	766.689	1247.010	653.235	3.870	20.061	19.986	7.694
sub-121_task-EyeTracking_physio	1	-12425.179	-12008.502	416.677	1227.950	656.942	2.749	1.806	9.148	5.533
sub-121_task-EyeTracking_physio	1	-11983.502	-11750.162	233.340	1235.553	657.240	3.951	5.764	9.236	6.561
sub-121_task-EyeTracking_physio	1	-11725.162	-10975.146	750.016	1242.153	670.055	1.407	1.041	8.808	4.561
sub-121_task-EyeTracking_physio	1	-10950.146	-10000.127	950.019	1343.688	599.577	12.387	265.082	31.611	22.442
sub-121_task-EyeTracking_physio	1	-9983.460	-9450.116	533.344	1253.028	0.905	9.433	139.274	26.560	29.946
sub-121_task-EyeTracking_physio	1	-9233.441	-9083.442	149.999	1262.550	627.360	0.389	0.347	0.914	0.917
sub-121_task-EyeTracking_physio	1	-9058.443	-7633.411	1425.032	1247.340	720.315	0.245	0.192	1.093	0.814
sub-121_task-EyeTracking_physio	1	-7625.078	-7183.399	441.679	1242.890	689.330	1.966	1.255	8.941	5.372
sub-121_task-EyeTracking_physio	1	-7166.732	-6450.052	716.680	1246.827	716.428	1.513	1.390	9.037	6.193
sub-121_task-EyeTracking_physio	1	-6433.386	-5858.369	575.017	1260.690	722.235	1.844	1.519	9.974	6.121
sub-121_task-EyeTracking_physio	1	-5808.371	-5633.365	175.006	1327.395	1405.270	0.195	0.107	0.320	0.591
sub-121_task-EyeTracking_physio	1	-5608.365	-5441.694	166.671	1290.755	1487.975	0.164	0.127	0.565	0.614
sub-121_task-EyeTracking_physio	1	-5408.361	-5266.692	141.669	1232.860	812.560	0.189	0.165	0.828	0.414
sub-121_task-EyeTracking_physio	1	-5241.687	-2424.962	2816.725	1235.140	732.065	0.213	0.255	1.294	0.987
sub-121_task-EyeTracking_physio	1	-2408.296	-41.578	2366.718	1237.798	724.175	0.935	0.761	8.866	7.623
sub-121_task-EyeTracking_physio	1	-33.244	625.104	658.348	1263.940	730.495	0.141	0.162	1.036	0.421
sub-121_task-EyeTracking_physio	1	641.770	750.108	108.338	1338.550	700.145	0.135	0.046	0.337	0.251
sub-121_task-EyeTracking_physio	1	783.444	1041.779	258.335	1031.225	533.915	0.102	0.113	0.434	0.417
sub-121_task-EyeTracking_physio	1	1066.784	1316.790	250.006	972.303	544.910	0.080	0.095	0.556	0.379
