Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-013_task-EyeTracking_physio	1	-3768.347	-3651.679	116.668	1268.645	832.038	0.188	0.087	0.277	0.640
sub-013_task-EyeTracking_physio	1	-3635.012	-2834.995	800.017	1292.738	735.322	0.121	0.110	0.308	1.158
sub-013_task-EyeTracking_physio	1	-2818.329	-2568.320	250.009	1259.632	719.367	0.136	0.047	0.294	0.385
sub-013_task-EyeTracking_physio	1	-2543.321	348.415	2891.736	1284.280	706.855	0.114	0.093	0.572	0.684
sub-013_task-EyeTracking_physio	1	381.748	673.420	291.672	1317.855	822.870	0.082	0.025	0.189	0.355
sub-013_task-EyeTracking_physio	1	715.086	981.760	266.674	1367.190	847.888	0.083	0.041	0.256	0.414
sub-013_task-EyeTracking_physio	1	1040.096	1331.769	291.673	1006.100	886.725	0.072	0.020	0.200	0.275
sub-013_task-EyeTracking_physio	1	1348.433	1540.109	191.676	1024.310	888.470	0.055	0.010	0.118	0.153
sub-013_task-EyeTracking_physio	1	1565.108	1756.776	191.668	1108.335	835.280	0.067	0.029	0.244	0.286
sub-013_task-EyeTracking_physio	1	1815.114	1998.449	183.335	1031.975	605.098	0.064	0.025	0.211	0.242
sub-013_task-EyeTracking_physio	1	2015.114	2223.458	208.344	946.125	534.400	0.058	0.029	0.244	0.269
sub-013_task-EyeTracking_physio	1	2248.457	2498.462	250.005	1168.197	536.130	0.079	0.036	0.273	0.305
sub-013_task-EyeTracking_physio	1	2515.129	2873.469	358.340	1158.365	495.485	0.069	0.089	0.464	0.529
sub-013_task-EyeTracking_physio	2	-1910.740	-1802.403	108.337	1358.095	724.895	0.055	0.006	0.126	0.079
sub-013_task-EyeTracking_physio	2	-1769.070	-510.712	1258.358	1284.815	705.160	0.076	0.062	0.370	0.709
sub-013_task-EyeTracking_physio	2	-410.705	322.642	733.347	1269.602	698.825	0.055	0.021	0.197	0.394
sub-013_task-EyeTracking_physio	2	339.306	539.314	200.008	1380.105	735.600	0.067	0.036	0.216	0.569
sub-013_task-EyeTracking_physio	2	589.313	739.317	150.004	1521.757	735.888	0.042	0.008	0.165	0.107
sub-013_task-EyeTracking_physio	2	772.652	1055.993	283.341	1596.223	652.623	0.060	0.038	0.309	0.228
sub-013_task-EyeTracking_physio	2	1089.326	1272.659	183.333	1504.438	867.812	0.085	0.033	0.218	0.340
sub-013_task-EyeTracking_physio	2	1297.671	2056.012	758.341	1380.435	913.845	0.087	0.062	0.289	0.710
sub-013_task-EyeTracking_physio	2	2097.681	2347.692	250.011	981.995	935.828	0.065	0.012	0.139	0.206
sub-013_task-EyeTracking_physio	2	2372.692	2531.022	158.330	1025.855	785.120	0.094	0.027	0.229	0.328
sub-013_task-EyeTracking_physio	2	2547.689	2722.692	175.003	955.940	757.820	0.087	0.039	0.305	0.268
sub-013_task-EyeTracking_physio	2	2739.363	2997.698	258.335	936.805	677.225	0.070	0.023	0.204	0.295
sub-013_task-EyeTracking_physio	3	-1673.254	-1081.577	591.677	1287.930	724.050	0.104	0.061	0.743	0.275
sub-013_task-EyeTracking_physio	3	-1056.576	310.121	1366.697	1286.545	703.805	0.077	0.092	0.426	0.552
sub-013_task-EyeTracking_physio	3	335.120	976.800	641.680	1130.680	754.175	0.062	0.032	0.276	0.346
sub-013_task-EyeTracking_physio	3	993.469	1176.811	183.342	1185.273	752.947	0.063	0.013	0.215	0.174
sub-013_task-EyeTracking_physio	3	1201.810	1426.814	225.004	1510.925	717.360	0.088	0.028	0.354	0.261
sub-013_task-EyeTracking_physio	3	1451.814	1793.487	341.673	1397.910	728.565	0.068	0.019	0.332	0.216
sub-013_task-EyeTracking_physio	3	1810.158	2110.162	300.004	1372.463	883.370	0.086	0.027	0.236	0.380
sub-013_task-EyeTracking_physio	3	2135.161	2260.164	125.003	1543.915	852.610	0.086	0.017	0.201	0.165
sub-013_task-EyeTracking_physio	3	2285.163	2793.512	508.349	1574.205	654.235	0.171	0.227	0.430	1.130
sub-013_task-EyeTracking_physio	3	2826.842	3001.848	175.006	1201.610	723.610	0.076	0.038	0.434	0.182
sub-013_task-EyeTracking_physio	4	-1050.274	-791.937	258.337	1274.950	732.590	0.097	0.025	0.362	0.209
sub-013_task-EyeTracking_physio	4	-775.270	308.085	1083.355	1270.037	712.873	0.062	0.064	0.546	0.531
sub-013_task-EyeTracking_physio	4	341.418	683.092	341.674	958.625	700.935	0.124	0.067	0.472	0.503
sub-013_task-EyeTracking_physio	4	708.092	899.768	191.676	1208.740	647.145	0.066	0.024	0.330	0.124
