Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-134_task-EyeTracking_physio	1	-330.457	336.225	666.682	1274.745	737.485	0.124	0.072	0.344	0.667
sub-134_task-EyeTracking_physio	1	344.558	561.232	216.674	1255.355	753.878	0.229	0.140	0.307	0.896
sub-134_task-EyeTracking_physio	1	586.232	944.573	358.341	1167.130	785.020	0.205	0.089	0.212	0.937
sub-134_task-EyeTracking_physio	1	961.240	1369.584	408.344	1100.715	827.700	0.136	0.046	0.296	0.479
sub-134_task-EyeTracking_physio	1	1402.921	1611.257	208.336	1026.295	585.625	0.120	0.027	0.237	0.336
sub-134_task-EyeTracking_physio	1	1627.923	1927.933	300.010	988.670	556.305	0.079	0.010	0.141	0.218
sub-134_task-EyeTracking_physio	1	1961.266	2211.272	250.006	1139.493	555.207	0.071	0.018	0.254	0.173
sub-134_task-EyeTracking_physio	1	2236.272	2502.945	266.673	1342.467	549.790	0.082	0.028	0.250	0.254
sub-134_task-EyeTracking_physio	1	2536.277	2852.955	316.678	1548.753	564.045	0.099	0.030	0.290	0.345
sub-134_task-EyeTracking_physio	1	2886.288	3002.957	116.669	1620.360	625.710	0.095	0.024	0.173	0.241
sub-134_task-EyeTracking_physio	2	-1275.924	-359.234	916.690	1278.903	801.477	0.376	0.755	2.402	3.389
sub-134_task-EyeTracking_physio	2	-342.568	257.444	600.012	1266.677	747.543	0.103	0.041	0.259	0.564
sub-134_task-EyeTracking_physio	2	274.115	474.118	200.003	1250.158	824.062	0.109	0.035	0.180	0.441
sub-134_task-EyeTracking_physio	2	490.784	732.458	241.674	1161.210	860.295	0.125	0.068	0.298	0.499
sub-134_task-EyeTracking_physio	2	757.456	1057.467	300.011	1102.848	715.232	0.192	0.063	0.247	0.735
sub-134_task-EyeTracking_physio	2	1082.467	1290.801	208.334	1062.200	621.265	0.081	0.016	0.136	0.245
sub-134_task-EyeTracking_physio	2	1307.468	1840.819	533.351	1005.505	580.425	0.087	0.023	0.243	0.275
sub-134_task-EyeTracking_physio	2	1857.485	2232.494	375.009	1039.060	511.510	0.096	0.036	0.344	0.295
sub-134_task-EyeTracking_physio	2	2282.494	2540.834	258.340	1447.120	579.880	0.076	0.053	0.378	0.248
sub-134_task-EyeTracking_physio	2	2565.833	2899.177	333.344	1517.767	640.443	0.113	0.057	0.239	0.489
sub-134_task-EyeTracking_physio	3	-462.374	-145.697	316.677	1259.255	739.655	0.199	0.147	0.382	1.230
sub-134_task-EyeTracking_physio	3	-104.031	229.306	333.337	1283.605	722.965	0.111	0.042	0.199	0.620
sub-134_task-EyeTracking_physio	3	254.312	395.982	141.670	1311.355	762.010	0.186	0.053	0.175	0.493
sub-134_task-EyeTracking_physio	3	462.647	737.652	275.005	1275.805	800.055	0.241	0.057	0.163	0.835
sub-134_task-EyeTracking_physio	3	754.319	1054.330	300.011	1198.193	802.245	0.139	0.077	0.274	0.600
sub-134_task-EyeTracking_physio	3	1070.997	1304.336	233.339	1147.005	764.463	0.142	0.019	0.105	0.370
sub-134_task-EyeTracking_physio	3	1337.670	1571.011	233.341	1098.423	660.758	0.084	0.014	0.184	0.222
sub-134_task-EyeTracking_physio	3	1596.011	1804.346	208.335	1121.130	615.620	0.078	0.016	0.156	0.188
sub-134_task-EyeTracking_physio	3	1821.017	2121.026	300.009	1251.648	582.297	0.062	0.020	0.168	0.228
sub-134_task-EyeTracking_physio	3	2154.360	2354.365	200.005	1498.162	602.602	0.073	0.019	0.200	0.250
sub-134_task-EyeTracking_physio	3	2371.031	2621.038	250.007	1583.428	620.597	0.086	0.017	0.203	0.182
sub-134_task-EyeTracking_physio	3	2637.705	2921.044	283.339	1621.168	641.075	0.094	0.030	0.219	0.356
sub-134_task-EyeTracking_physio	4	-290.165	393.183	683.348	1288.253	758.375	0.184	0.113	0.547	0.869
sub-134_task-EyeTracking_physio	4	418.183	659.860	241.677	1266.415	786.855	0.233	0.123	0.366	0.899
sub-134_task-EyeTracking_physio	4	684.860	859.862	175.002	1202.615	707.410	0.075	0.017	0.125	0.232
sub-134_task-EyeTracking_physio	4	893.201	1076.537	183.336	1115.013	686.288	0.073	0.013	0.175	0.148
sub-134_task-EyeTracking_physio	4	1093.204	1476.548	383.344	1025.965	652.280	0.087	0.022	0.265	0.244
sub-134_task-EyeTracking_physio	4	1509.881	1726.556	216.675	1255.773	633.473	0.078	0.029	0.241	0.273
sub-134_task-EyeTracking_physio	4	1743.221	1959.896	216.675	1363.787	647.767	0.085	0.018	0.148	0.297
