trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	2424362.4002	2424372.2617	2424372.2932	2424375.2918
-8	zsun_azsarwkorsusbsvt.jpg	2424375.5005	2424388.6039	2424388.6273	2424391.6363
-7	sun_alnurdgpqodhpawt.jpg	2424391.8432	2424396.9012	2424396.9431	2424399.9555
-6	zsun_aznghcvrwwxvpmki.jpg	2424400.1637	2424407.8938	2424407.9621	2424410.9597
-5	zsun_azygosgrjwvkyftq.jpg	2424411.1658	2424414.4960	2424414.5137	2424417.5346
-4	sun_agtnmpgkrgkzbvjw.jpg	2424417.7445	2424420.6777	2424420.6916	2424423.6897
-3	zsun_aztxzdqhbookjzfk.jpg	2424423.9020	2424425.9015	2424425.9239	2424428.9182
-2	sun_ayqukzphzqiguvnc.jpg	2424429.1215	2424431.6057	2424431.6223	2424434.6149
-1	sun_amkigjbbrauvgdgg.jpg	2424434.8177	2424442.0855	2424442.1045	2424445.0971
0	sun_arxtwfsqslcwecww.jpg	2424445.2987	2424447.8857	2424447.9124	2424450.9103
1	sun_aaznyvntjefttmaz.jpg	2424538.8963	2424550.7576	2424550.8439	2424553.8366
2	sun_abntrinbqbsqoowj.jpg	2424554.0391	2424556.8615	2424556.8812	2424559.8853
3	sun_aapitsgbtktqubfy.jpg	2424560.0933	2424562.7016	2424562.7367	2424565.7398
4	sun_auetjleugthejgoc.jpg	2424565.9495	2424567.5496	2424567.5771	2424570.5812
5	sun_azqlhsjgbwpcseew.jpg	2424570.7832	2424572.1257	2424572.1630	2424575.1642
6	sun_alvdofgavhiiyosk.jpg	2424575.3735	2424578.0136	2424578.0315	2424581.0360
7	sun_aazqzpomyylceich.jpg	2424581.2460	2424585.6168	2424585.6587	2424588.6568
8	sun_ajrwezxmmjejxsbt.jpg	2424588.8665	2424591.6138	2424591.6372	2424594.6300
9	sun_aglpqkbwvbofhrgt.jpg	2424594.8322	2424596.4531	2424596.4782	2424599.4761
10	sun_azgmgniivgpqrqvu.jpg	2424599.6832	2424601.0376	2424601.0819	2424604.0800
11	sun_aleqenyvunhactkl.jpg	2424604.2869	2424605.7177	2424605.7747	2424608.7691
12	sun_azqyogdvyhahyram.jpg	2424608.9730	2424611.0137	2424611.0878	2424614.0822
13	sun_agldadusrezhmyva.jpg	2424614.2870	2424616.1571	2424616.1805	2424619.2008
14	sun_ajlxdvfhywnxqswk.jpg	2424619.4113	2424620.5757	2424620.5982	2424623.6040
15	sun_ahrhvpdhoamfdhpf.jpg	2424623.8134	2424624.8853	2424624.9009	2424627.8986
16	sun_anecxlyzpkjfxrgi.jpg	2424628.1040	2424629.4294	2424629.4822	2424632.4796
17	sun_ahmxuekfssakrqmm.jpg	2424632.6899	2424633.6379	2424633.6614	2424636.6588
18	sun_aigrduzwokggqqja.jpg	2424636.8655	2424637.6291	2424637.6484	2424640.6455
19	sun_awvfnogmotsvhofs.jpg	2424640.8534	2424642.9494	2424642.9677	2424645.9649
20	sun_akuognalfgmelepa.jpg	2424646.1723	2424648.2617	2424648.3334	2424651.3306
21	sun_azxetkujrgobhzbi.jpg	2424651.5364	2424652.5813	2424652.6112	2424655.6090
22	sun_abdiiftvfbsqoreg.jpg	2424655.8161	2424657.6774	2424657.7181	2424660.7160
23	labelme_jdgkziouohmryxw.jpg	2424660.9258	2424661.9335	2424661.9886	2424665.0051
24	sun_auwldxtolpavypst.jpg	2424665.2081	2424666.6084	2424666.6542	2424669.6511
25	sun_ahvszpwjtodgwusx.jpg	2424669.8584	2424671.3096	2424671.3291	2424674.3274
26	sun_avtdeaxixgmwquck.jpg	2424674.5376	2424675.6053	2424675.6859	2424678.6836
27	sun_aqgljqwslycnxfzi.jpg	2424678.8933	2424681.6618	2424681.7002	2424684.7034
28	sun_akjkxldecwnanoah.jpg	2424684.9129	2424686.7176	2424686.7366	2424689.7339
29	sun_aqyyqhbfyinaxiuf.jpg	2424689.9407	2424691.1109	2424691.1251	2424694.1179
30	sun_acselzrpurxmucxu.jpg	2424694.3195	2424695.7171	2424695.7551	2424698.7523
31	sun_ajnvbqoszcilcmds.jpg	2424698.9587	2424699.7905	2424699.8279	2424702.8391
32	labelme_huhykljhyigbhct.jpg	2424703.0416	2424704.1494	2424704.1852	2424707.1779
33	sun_agrhekhltqnhqoau.jpg	2424707.3807	2424708.3338	2424708.3519	2424711.3499
34	sun_akwvdhqsbtcesevi.jpg	2424711.5564	2424712.6936	2424712.7546	2424715.7492
35	sun_aiyvqzhwvppwbskj.jpg	2424715.9527	2424717.1254	2424717.1650	2424720.1576
36	sun_avnmtylgpdxtehve.jpg	2424720.3597	2424721.4293	2424721.4541	2424724.4487
37	sun_aepbpufpcgbxxcdd.jpg	2424724.6519	2424725.6692	2424725.7116	2424728.7274
38	labelme_uogxwpbmtxcnafj.jpg	2424728.9336	2424729.9175	2424729.9636	2424732.9608
39	sun_ajbfafirxjclbnxl.jpg	2424733.1697	2424734.1175	2424734.1560	2424737.1617
40	sun_aixacgstjgjpkhyx.jpg	2424737.3705	2424738.4211	2424738.5081	2424741.5171
41	sun_aepdfzurhsaporkg.jpg	2424741.7254	2424742.6455	2424742.6932	2424745.6902
42	sun_ahqjwnzgolcaoidx.jpg	2424745.8970	2424747.0137	2424747.0707	2424750.0680
43	labelme_qglnhnudtmzmocz.jpg	2424750.2757	2424751.2375	2424751.2613	2424754.2592
44	sun_agztutxlbisetcoy.jpg	2424754.4684	2424755.4775	2424755.4909	2424758.4970
45	sun_acrnjwraljsrcesa.jpg	2424758.7057	2424759.9870	2424760.0340	2424763.0316
46	sun_aheymxjdkejwbehi.jpg	2424763.2381	2424764.6611	2424764.6854	2424767.7010
47	sun_azbjiqtpgvxjjuzr.jpg	2424767.9078	2424768.7013	2424768.7822	2424771.7881
48	sun_alvoexkareccqxgq.jpg	2424771.9945	2424773.1896	2424773.2108	2424776.2035
49	sun_apbmvnchyjqxptff.jpg	2424776.4069	2424778.5095	2424778.5409	2424781.5390
50	sun_aavzagnbsbymxlyh.jpg	2424781.7449	2424784.9811	2424785.0002	2424788.0252
51	sun_aitsjpidonnknvwm.jpg	2424788.2286	2424790.2854	2424790.3308	2424793.3463
52	sun_ayfwodsvoatztibh.jpg	2424793.5495	2424795.4856	2424795.5273	2424798.5247
53	sun_amppupofnobgmmut.jpg	2424798.7322	2424800.8055	2424800.8225	2424803.8152
54	sun_ajnzhggqkskokvyd.jpg	2424804.0164	2424805.5898	2424805.6026	2424808.5998
55	sun_aprmzdnceosyiiqx.jpg	2424808.8071	2424810.3551	2424810.3954	2424813.3882
56	sun_abwmjfnrmqjdltxn.jpg	2424813.5899	2424817.5412	2424817.5620	2424820.5594
57	sun_asinbgvcqvrnsssj.jpg	2424820.7657	2424822.1413	2424822.1961	2424825.1890
58	sun_apaviskbumvstgsv.jpg	2424825.3918	2424829.3974	2424829.4409	2424832.4383
59	sun_afkjkqlhqnwftaam.jpg	2424832.6446	2424834.3494	2424834.3659	2424837.3587
60	sun_awusemdipqlufrmt.jpg	2424837.5613	2424838.7817	2424838.7925	2424841.7853
61	sun_aorysgcktvwbovgc.jpg	2424841.9881	2424843.1814	2424843.2167	2424846.2141
62	sun_aqxypnffmypblepf.jpg	2424846.4214	2424847.9090	2424847.9576	2424850.9547
63	sun_acznlxcgnetogsai.jpg	2424851.1643	2424852.4855	2424852.5675	2424855.5620
64	sun_apaxvwendkkxoteh.jpg	2424855.7660	2424857.0293	2424857.0719	2424860.0647
