t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
1500926490810	1271.12	703.63	1258.61	708.79	2.9725	2.9428
1500926499143	1277.77	705.42	1280.81	702.33	2.9919	2.9424
1500926507477	1273.42	700.17	1286.47	701.18	2.9834	2.9494
1500926515810	1272.22	697.27	1283.29	706.28	2.9956	2.9651
1500926524143	1278.16	699.00	1279.63	699.88	2.9971	2.9415
1500926532477	1270.68	703.29	1276.46	704.31	3.0100	2.9534
1500926540809	1273.16	701.15	1276.26	706.09	3.0094	2.9588
1500926549142	1270.10	705.60	1273.94	703.29	3.0148	2.9650
1500926557475	1273.27	701.03	1272.42	700.82	3.0067	2.9732
1500926565809	1275.86	702.20	1277.57	695.85	3.0169	2.9538
1500926574142	1274.03	703.91	1276.87	693.07	3.0208	2.9541
1500926582475	1269.68	703.99	1276.15	699.10	3.0175	2.9609
1500926590809	1275.44	704.28	1270.79	697.99	3.0369	2.9805
1500926599142	1272.74	698.98	1274.51	701.94	3.0403	2.9983
1500926607480	1274.21	698.91	1268.63	696.84	3.0295	2.9775
1500926615814	1279.50	697.26	1279.90	697.00	3.0331	2.9676
1500926624146	1276.43	701.25	1274.15	694.46	3.0565	2.9619
1500926632480	1276.12	697.58	1275.12	700.26	3.0381	2.9892
1500926640813	1272.79	695.03	1273.64	697.40	3.0455	2.9738
1500926649146	1277.01	696.14	1276.84	691.75	3.0482	2.9845
1500926657480	1274.40	705.56	1268.60	703.75	3.0607	2.9939
1500926665813	1273.30	694.10	1274.44	700.90	3.0428	2.9840
1500926674146	1272.05	704.46	1271.83	697.09	3.0720	2.9854
1500926682479	1278.45	699.91	1276.67	698.50	3.0750	2.9940
1500926690813	1269.60	705.26	1277.23	695.71	3.0736	2.9875
1500926699145	1269.38	698.77	1280.65	698.92	3.0810	2.9890
1500926707478	1270.81	703.04	1275.08	692.15	3.0750	2.9934
1500926715812	1271.14	704.02	1274.97	694.42	3.0831	3.0119
1500926724145	1277.83	697.85	1278.50	694.14	3.0846	3.0143
1500926732478	1273.48	700.52	1281.82	694.71	3.0965	3.0201
1500926740817	1270.28	704.06	1272.20	694.27	3.1022	3.0111
1500926749150	1270.44	698.49	1272.52	685.95	3.0988	3.0144
1500926757484	1274.19	696.16	1280.26	691.86	3.0867	3.0287
1500926765816	1267.79	690.75	1277.92	691.25	3.0841	3.0390
1500926774148	1266.93	694.78	1274.01	689.18	3.0994	3.0406
1500926782482	1271.24	690.47	1279.53	689.64	3.1161	3.0358
1500926790814	1277.21	689.88	1268.01	678.88	3.1118	3.0474
1500926799148	1270.39	692.29	1276.28	686.08	3.1058	3.0513
1500926807481	1274.93	687.05	1274.22	687.21	3.1108	3.0462
1500926815815	1272.30	684.18	1274.93	686.79	3.1407	3.0606
1500926824148	1273.34	684.03	1273.10	688.46	3.1219	3.0605
1500926832483	1268.71	691.17	1272.47	694.68	3.1354	3.0813
1500926840817	1269.98	693.01	1271.02	689.80	3.1577	3.0764
1500926849149	1274.89	691.68	1271.33	693.89	3.1366	3.1016
1500926857480	1271.63	690.54	1272.64	690.45	3.1433	3.0746
1500926865814	1269.35	692.66	1270.89	685.22	3.1563	3.0990
1500926874152	1269.11	698.76	1278.61	682.56	3.1957	3.0789
1500926882486	1274.00	690.83	1272.14	689.35	3.1677	3.1085
1500926890818	1276.65	704.57	1269.76	675.29	3.1842	3.0904
1500926899152	1272.15	694.23	1265.34	678.32	3.1767	3.1028
1500926907486	1269.65	718.46	1272.71	676.12	3.2265	3.1088
1500926915818	1275.14	714.68	1269.42	678.01	3.2205	3.1227
1500926924152	1274.29	692.65	1272.35	680.01	3.1961	3.1202
1500926932484	1269.80	713.12	1271.91	682.73	3.2487	3.1287
