,102,103,104,105,106,107,108,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
102,0.0,0.4514287546142117,0.3169014522448944,0.4668606050260099,0.45873939152485466,0.4053371017122971,0.3711958978496469,0.4133115680182191,0.3076376630153518,0.37081584725067374,0.4018147517925966,0.34997806342021986,0.4608284826888378,0.40348312196650926,0.511394335582106,0.3634859877687623,0.3905511197609701,0.47224535884676166,0.42269984202324684,0.36873093836188653,0.4825303881532853,0.4188549105354711,0.4376698242149005,0.3520005858761567,0.39167359871329777,0.37459949499573386,0.3083831610196216,0.3760149318946784,0.5322553951151343,0.37433446193171926,0.3693675680671745,0.48243809994290643,0.3727292729222854,0.4395259298677948
103,0.4514287546142117,0.0,0.3051020022150761,0.323756270829916,0.3304715345409439,0.2798984297215643,0.26208297053834473,0.24148941767152532,0.2716060210934491,0.2688419544230948,0.24907551849880916,0.2958556176082011,0.3299139110936906,0.22465838262258897,0.3334066969968046,0.3037776316266313,0.28666114884496874,0.31347889081531843,0.37066883183351573,0.26809703259925566,0.2731178092682238,0.3137475796448249,0.2575749249137558,0.37171314893016405,0.2498612299234897,0.2673997748048458,0.23177579047186714,0.32203090846408267,0.2805814816881118,0.2517638273766608,0.27268865418874433,0.23721381118003027,0.22504621165737793,0.34680427285870696
104,0.3169014522448944,0.3051020022150761,0.0,0.40514406139969406,0.3606198775572874,0.3003674978128985,0.297932450036812,0.26764680719747114,0.24818678005261763,0.2897536582291599,0.2578948143284391,0.22774489178298363,0.36684411633154435,0.25295207037126055,0.3687019107891494,0.253578984482388,0.3025114055909688,0.3333247601658892,0.33738760706624504,0.2538572994987469,0.32391458137034634,0.2827404993012719,0.3147964068434659,0.27648907077116947,0.2869031446258976,0.22007565209319602,0.23011685773604484,0.31543611613381506,0.41016716265867625,0.25653577357269386,0.2417363308544065,0.36211208553156105,0.2743859525939405,0.3627911042350932
105,0.4668606050260099,0.323756270829916,0.40514406139969406,0.0,0.37898479432027554,0.42429836522114517,0.31096186647173474,0.3497837614711563,0.3311219925765707,0.35142246828702917,0.33162083568573886,0.39596685818109456,0.35155424472520724,0.3619467416162171,0.36024029386314593,0.35873069120034995,0.3932369351683369,0.36119235255185145,0.4081812475283846,0.3281085589894319,0.42535866635767516,0.455954294268777,0.3248790080700229,0.4264246200229137,0.31898677836778644,0.3959986871828227,0.3678060892973174,0.38654937778871334,0.334647223398425,0.33106333144822986,0.3871021533730318,0.3212680058371449,0.36986534822278927,0.3710303949879772
106,0.45873939152485466,0.3304715345409439,0.3606198775572874,0.37898479432027554,0.0,0.3559177982055596,0.33721845837322884,0.2999463297862871,0.3311655935405484,0.31337690687906994,0.3431784290126636,0.37179917862896716,0.4016983931480147,0.2812292475703464,0.34057440142403195,0.32380559386162,0.3340533800571952,0.3140174605717745,0.44516850456303114,0.3469647192403893,0.37973738530433143,0.3674116540558653,0.33898182877920324,0.3982215714164915,0.34626176918068885,0.33090721635392384,0.3533223239160814,0.39019721583257994,0.3714183034959291,0.36918476985843596,0.323747429440547,0.3350471720905511,0.31108169213304704,0.3880610070171623
107,0.4053371017122971,0.2798984297215643,0.3003674978128985,0.42429836522114517,0.3559177982055596,0.0,0.34532272422240284,0.21270258901312133,0.22168155636109554,0.3117980731572717,0.25112353197173554,0.30465038603294126,0.3061140830100365,0.2674744398413589,0.33423152908590603,0.24012620457472955,0.3072469530784089,0.2920968250948275,0.40883654349280096,0.2389195933453625,0.3074173435395948,0.3499829510197361,0.24303047183852589,0.27770574528978464,0.2675975040340578,0.23275755225519412,0.2845019921537736,0.3013048539664739,0.36150076802864595,0.2536399801348882,0.23425439947534998,0.3256617094486597,0.20038909663173665,0.40070823701186
108,0.3711958978496469,0.26208297053834473,0.297932450036812,0.31096186647173474,0.33721845837322884,0.34532272422240284,0.0,0.3233010783554523,0.2895282127343981,0.3201509707964737,0.300700669179926,0.28951408637969867,0.3284533433723832,0.24246617264559156,0.3380852423581787,0.3531999551135576,0.312913697549302,0.37885348478692926,0.40154886439208115,0.33344908599504863,0.37124308504009895,0.3304170358195082,0.3468874315895014,0.3938685580643644,0.322390415250455,0.33205162989920256,0.26309725671357487,0.3247573247235288,0.35229259014481906,0.26775428471610274,0.34328118781225003,0.2827604172627154,0.2978930710846116,0.2548811621901024
110,0.4133115680182191,0.24148941767152532,0.26764680719747114,0.3497837614711563,0.2999463297862871,0.21270258901312133,0.3233010783554523,0.0,0.20319441980776398,0.25288690237770983,0.21382653821896191,0.291996480292563,0.29310602498763394,0.2192645986637065,0.282715296374498,0.2073906028071193,0.2866879213667095,0.24049425472610997,0.3889130984011272,0.21120906973166043,0.26594743255589515,0.29947412012082464,0.2130033055272631,0.28263982667221077,0.23112176607805657,0.2232465220159735,0.2746992854726873,0.3042933230463273,0.31135832827884014,0.24965577192918875,0.21427406153320894,0.28326344264707937,0.1943162542327408,0.37736432659528074
111,0.3076376630153518,0.2716060210934491,0.24818678005261763,0.3311219925765707,0.3311655935405484,0.22168155636109554,0.2895282127343981,0.20319441980776398,0.0,0.23571096373607792,0.18546258626017098,0.2687445401937112,0.3083749355472649,0.2554296164211899,0.3173544194707978,0.19496952363150388,0.2866772719628855,0.2375378928040548,0.3378611081706041,0.17808441702938227,0.3234555940523557,0.37189144697105514,0.21104262312618183,0.25855222626581675,0.2029017002806356,0.21658379999974575,0.2357925727401965,0.26494307059187794,0.3508010278899939,0.23858014359846846,0.22697706181994826,0.28262119021551857,0.15766209902610406,0.35600128476315096
